,Baso,Eos,Lymphoid,Mast,Meg,Monocyte,Neutrophil,Undifferentiated
Casp12,0.2090241631259321,0.2098022710619999,0.7771609909615929,0.4577184278263765,0.031561739865918884,0.3001808008080824,0.06548189286544553,0.08017861610912483
Casp6,0.0014641020329036933,0.618290726577436,0.3073390816543812,0.19564351841046684,0.5441755906889866,2.4901478781511037e-07,1.5982003841531314e-06,0.6464842657413992
Casq2,0.9290055451305808,0.4453122458971729,0.5744287025192372,0.551873254399476,0.5898720006391909,0.5118156188730223,0.6970503115166902,0.6232225038197987
Cbarp,0.8671237429562672,0.36172912485389164,0.651875720592495,0.491626921502758,0.47713519923969105,0.7229001036965514,0.5562825326920665,0.7244503233562346
Cbx2,0.7961939743107431,0.11777804934102779,0.44599134754478853,0.5178386022582422,0.5413674834965576,0.6985039634548809,0.6641622481715878,0.5605672979810203
Ccbe1,1.0,0.175567473797168,0.7730608993011117,0.31826444479683375,0.37246089893823,0.9697215818398695,0.5740160043723119,0.973690593560326
Ccdc106,0.3446653060993793,0.7495834172497505,0.5876990960118247,0.31702388151106925,0.7369702660550994,0.4702796569636114,0.6001314140099663,0.9999999999999969
Ccdc114,0.4182804078540002,0.36172912485389186,0.6697291444208406,0.3079149299582121,0.7083468072701635,0.6504838340813532,0.5172607815539236,0.604878153845328
Ccdc158,0.9589084160218635,1.0,0.616246611149109,0.7231637650304251,0.7709289649565303,0.7366217610584141,0.9049427615500432,0.5792654833881643
Ccdc171,0.8613095119381933,0.7772267098993264,0.7948479003761811,0.5724363710835705,0.14886576522009895,0.009750259665487376,0.06475582263782374,0.9625266661080927
Ccdc184,0.5034608303073064,0.3413885387478246,1.0,1.0,0.36868699462831755,0.7827182074044159,0.41751036487386495,0.40320877572101954
Ccdc189,0.34339405862850825,0.40849999160555306,0.5520213639887086,0.51764209193303,0.7191887020634116,0.4847317958498937,0.35407095942988287,0.5947935320739086
Ccdc39,0.41902366769067534,0.4453122458971731,1.0,0.16139632845465324,0.7766882068553558,0.8907383223495352,0.5162717086964623,0.9461518997465435
Ccdc62,0.6381426132738772,0.7732053862634438,0.4654702430291745,0.6302926838390195,0.034715844252813835,0.0828335988178849,0.16187797850479116,0.036363971381289543
Ccdc80,0.016125000389104586,0.2098022710619999,0.26772270869674825,0.7019279809576999,0.9611683103803038,0.2824017092884352,0.6717471925717049,0.5397346803721339
Ccdc92,0.2656605461369949,0.7914994820300864,0.22216045246863492,0.4483860930004191,0.9131137480185574,0.47983935782385123,0.6670575252521246,0.9192638665433658
Cckbr,0.10106215977948692,0.8061143636096235,0.4318176432047982,0.8664430850786013,0.14523472339620006,0.9694153193195657,0.7230766320509201,0.5733816607676754
Ccl1,0.10624064830577055,0.8281475868643381,0.3913999153233192,0.9999999999999996,0.3880145468150087,0.05019975644431284,0.36732355782373993,0.24136531989707904
Ccl12,0.12438554145265486,0.16210891159862117,0.4318176432047982,0.2912467452967609,0.395725556885849,0.785584319922163,0.6792068171285397,0.4882830006330232
Ccl17,0.031087617687874648,0.3197974444913547,0.5876990960118247,0.8697674501345595,0.9571014708478597,0.9673035381391779,0.8701846780955078,0.011488978038606776
Ccl2,0.0780778140120944,0.24329379820042257,0.13730085928135158,0.0003741638552276677,0.012548849071939615,0.038999358254563576,0.3121109659776876,0.030132006885295246
Ccl22,4.1475052245664736e-05,0.3451619323888764,0.6518757205924952,0.3182644447968343,0.8249900429270237,0.1924092069388527,0.5855146583611869,0.00730612539035981
Ccl24,0.0008546587915741623,0.11777804934102779,0.3073390816543812,0.9999999999999996,0.9519371345444144,0.2735724671680781,0.11590972256523586,0.4335341510668025
Ccl3,2.0416078184501259e-10,0.012556234138661946,0.8089638879295136,0.9999999999999997,0.04389313118778012,1.3676263803452157e-06,0.3673716054813694,1.3590992677515556e-06
Ccl4,1.7137251761581448e-09,0.06540556589897922,0.7730608993011117,0.26562779243467993,0.018664493864979353,3.44976721599519e-06,0.892955044309251,1.426591094005135e-08
Ccl5,0.12140152364291806,0.5906400207514709,1.0,0.7523739067748302,0.5809699760727971,0.9409292599552623,0.802335990006896,0.21541865149299616
Ccl6,4.423682199568226e-11,0.1217860734088529,0.341709169316572,0.012759392571234707,0.7265582225889142,1.7057978514436242e-06,0.1668215759451962,7.531222570309984e-09
Ccl7,0.00959201450330274,0.14568923387231225,0.2677227086967484,0.20896542991124237,0.11608197210732231,0.5147848723156792,0.43640692899410616,0.36078569380334335
Ccl9,2.3319110818820323e-10,0.5321314335693004,0.616246611149109,0.07666489695130695,0.4576579859147628,0.001339955216088386,0.003979395641815488,1.8630200337669417e-06
Ccnd1,0.39908031929429966,0.09845368035778304,0.5351035798517891,0.8866989265491617,0.49640606225004247,0.5788547387896263,0.9089789408126696,0.073117255187092
Ccnd2,1.0086165205781743e-05,0.24134117766385776,0.307339081654381,0.8655725142035239,0.0004897918743255243,2.4173376370086698e-05,0.6554048706487361,0.0009121222256061097
Ccng2,0.09268056910492663,1.0,0.7916388505400503,0.6823148990547563,0.26885168446268054,0.9039012118852072,0.09216541012558228,0.4412943440852003
Ccpg1,0.7968823567244112,0.29544354834505193,0.7730608993011117,0.5298812218948789,0.40899837797720506,0.588183646302542,0.7852991642900082,0.6572297855563498
Ccr1,0.7431266051798795,0.5565650165675332,0.1386032842452703,0.4612191263115747,0.8323146830712668,7.2783643739418e-06,1.3189740096825837e-05,0.002982828563334443
Ccr2,8.62742892262467e-08,0.5710972580054601,0.13730085928135158,0.5539107737929994,0.40899837797720406,1.6356728098577468e-10,7.826381870696319e-07,0.00018298304320027892
Ccr3,0.5352160882728624,0.6411857421528039,0.6396881293760557,0.4712894096604927,0.7470357017889602,0.7788176506172083,0.9044575671105958,0.39510558213823277
Ccr4,0.7469150382087661,0.13268147859342205,0.616246611149109,0.587161301998175,0.3700306106960599,0.4508687402404755,0.9284335403270243,0.29068071029697296
Ccr5,0.004873175340192449,0.20980227106199975,0.22216045246863492,0.4612191263115747,0.056932987535899926,4.2114171271527537e-07,0.003807279835748172,0.0025346420082384257
Ccr6,0.9297741406943143,0.7772267098993264,1.0,0.5637058226964244,0.9209037791173752,0.7639083728375362,0.7915871447410925,0.9396875087847019
Ccr7,9.317016433568396e-06,0.14568923387231225,0.7541822193953227,0.8705613526128759,0.1964269373850651,0.08742422929405899,0.2740055866461463,0.1270845650742951
Ccr9,0.6196565716362515,0.11777804934102779,0.6851125185496116,0.8422045741606615,0.000587262190468684,0.07678597372808985,0.051104718560000546,0.02116324372093602
Ccser1,0.34394454213694503,0.40849999160555295,0.8089638879295136,0.8912018826703477,0.3816657331946828,0.4686432000119851,0.396705161490327,0.40034414776037086
Cd14,0.13657274732707042,0.29611123454193417,0.5876990960118247,0.5044376823447774,0.5935582841336393,0.10931929181666512,0.08214681083339835,0.07608963687245911
Cd160,0.3631915076254094,0.17556747379716756,0.3480315702541099,0.8887672790404036,0.88156962379375,0.8224394240055516,0.7814817108126757,0.2586796031578694
Cd177,0.5076536846618704,0.11038855009793977,0.13730085928135158,0.6755838443021899,0.18451214065895633,0.03712726575058322,0.010175389470207597,0.8062610094586676
Cd2,0.5838700267960113,0.754840715291653,0.7948479003761815,1.0,0.628415467599299,0.18623656938979802,0.9371900108730764,0.5444354621175347
Cd200,0.5626798429084616,0.19776443164508628,0.6308272420422807,0.5628643915878733,0.37725117253666873,0.8499940232429862,0.8508435024942967,0.9750139554986699
Cd200r2,0.7195640832931116,0.43502884980416223,1.0,0.7550909622120805,0.8406762267917294,0.6108178967581823,0.8995404209067304,0.7129156398750978
Cd200r3,2.823678986189157e-12,0.476459779422161,0.8089638879295138,0.28739451115045167,0.2927825335328942,4.7262292113794585e-08,0.0003204740096632504,1.0242535331477673e-07
Cd200r4,3.792397656494141e-10,0.19776443164508628,0.307339081654381,0.15508858474277853,0.09002723224410526,0.0006736406062178,0.0034650882076111733,1.9161735241574744e-05
Cd22,0.8888399063215319,0.5321314335693004,0.8284575082571368,0.759007050141584,0.5239414860562865,0.48977691490477926,0.4757938053252856,0.32773581475528124
Cd244,0.0020015944502307565,0.09845368035778304,0.6761462123284603,0.38964027769631826,0.8567997926029234,0.25602023994955697,0.006579988980321063,0.005453549213871982
Cd247,0.5394297959629359,0.3307261909339272,0.3417091693165719,0.5728944483175935,0.53402282512706,0.7050062462364655,0.8796478142714125,0.42591417606945425
Cd24a,0.0005223677824218581,0.02873850970961653,0.8205515915819046,0.51764209193303,0.06583171129471388,0.580477809999784,0.035002889890506025,0.05692556531935619
Cd27,0.9671417962208981,0.5565650165675335,0.806369561924674,0.7131070259554704,0.18383813957108322,0.8302786230391357,0.2382060931895353,0.06019762786386544
Cd274,0.0031114146434051346,0.048037527740947106,0.6396881293760557,0.817557235151104,0.796951679849027,0.5649659282077549,0.9017301951283747,0.04937929280830159
Cd28,0.028490186096494605,0.618290726577436,0.7771609909615924,0.5176420919330302,0.366614128977338,6.621032475330849e-05,0.09686033841943276,0.781867910691918
Cd300c2,0.21181930907717184,0.4453122458971728,0.8184004396643656,0.8501577044240037,0.37672609959866143,4.968409918207413e-05,0.9999999999999984,0.006816956421710751
Cd300ld,0.10597847231095119,0.175567473797168,0.4318176432047979,0.8705613526128764,0.3486634811065299,0.0006406995807741334,0.12795201565077974,0.01957307528928373
Cd300lf,0.5388987758472723,0.09845368035778311,0.5876990960118242,0.6684123405275089,0.8525024415481911,0.3010126004123918,0.7199936218945531,0.29148516842146455
Cd33,0.008533127559774575,0.018937827952042786,0.6162466111491085,1.0,0.14019099214296,0.2518474016810622,0.2531121457750227,0.5846145813396848
Cd34,0.00015020486614003372,0.7772267098993264,0.39139991532331886,0.8569139556614702,0.16434850666024728,0.06594596771378128,0.010550682936919797,4.7225699732624105e-06
Cd36,0.36299139694194493,0.791499482030086,1.0,0.8558488480061286,0.6227244926219341,0.9405516430860342,0.8648727674279446,0.26760861167631744
Cd38,0.4990494227425085,0.02709430640226785,0.49393814308481343,0.6403210979312352,0.4153541535956371,0.5708077379734384,0.8116777833791367,0.5029750679916691
Cd3g,0.25546316866223995,0.5463886554406625,0.7916388505400503,0.898044873827086,0.4882569546223535,0.17231298280317978,0.9999999999999982,0.7273100949684908
Cd4,0.7722333088955617,0.7914994820300864,0.7948479003761815,1.0,0.14913057854920306,0.9747467788185237,0.651177203235667,0.34903567913086275
Cd40,0.001015851612087073,1.0,0.7948479003761811,0.45771842782637684,0.9583505013211602,0.4523610021776794,0.5968310577086797,0.13479058719611123
Cd44,0.00044846009714245383,0.5906400207514709,0.7948479003761811,0.6005337069750607,0.43337308093203264,2.3006252828341985e-05,0.008173352778742612,0.1062374542405871
Cd47,0.12806578668456406,0.7732053862634438,0.6593541555118464,0.05945326374557308,0.011382801099442563,0.14028014632811378,0.43994241293099423,0.0009662494833947764
Cd52,0.026337141334842388,0.7946763253596107,0.4318176432047981,0.6437228280449034,0.07602608068813459,2.8553737976365258e-05,0.5899702996324151,0.003298364782273432
Cd53,2.6623958835118175e-10,0.006747961755494559,0.8089638879295138,0.13191385847436474,0.07329535553522601,2.2535945577091791e-07,0.0011872599328628538,2.0037995915683364e-07
Cd55,5.649216721862327e-11,0.02709430640226785,0.3913999153233192,0.004980044787011846,0.9240649938937557,4.123850818008172e-08,0.001220020562359258,7.89269409851896e-05
Cd59a,0.770247902464203,0.40849999160555306,0.4318176432047982,0.8558488480061286,0.00018235001359691568,0.26135487814145164,0.6681653963523049,0.022505079224236377
Cd6,0.8946701751195046,0.641185742152804,0.806369561924674,0.7651430638845427,0.6792441316309735,0.8414486084950373,0.53482193570873,0.5099217378326386
Cd63,3.3877245066903026e-10,0.003286485532372767,0.6162466111491085,0.9999999999999996,0.24012567349717023,4.073722685114228e-06,0.062309570947814724,3.915272389998966e-07
Cd68,0.10177751498866114,1.0,0.22216045246863506,0.2739913600037238,0.4345326707108852,1.381966446912611e-07,0.08235127249529023,0.0017943878372664993
Cd69,3.678405750266349e-05,0.17250447068896896,0.4774064424924246,0.22956994838498432,0.45942503509112576,0.004471792637218904,0.39846239252546467,0.019242940082447202
Cd7,0.11485674240486107,0.14568923387231225,0.5272249866548852,0.7322657785953577,0.4063340426800951,0.11405909075981603,0.49098102020093726,0.7144188069712349
Cd70,0.507653684661872,0.4764597794221608,0.3913999153233192,0.8861637978367463,0.8301557683049674,0.896875904932988,0.8523606978877709,0.5094953668042901
Cd72,0.9063686099020793,0.618290726577436,0.7916388505400503,1.0,0.30933773954423216,0.8200495497235522,0.46781909173738256,0.3585188291193959
Cd74,0.3593184938592733,0.3918968230769304,1.0,0.4901457026823117,0.10842478715899848,8.632053402410871e-08,0.0001486864337773009,3.399991588850377e-05
Cd79a,0.2926848510182483,0.36172912485389164,0.616246611149109,0.7550909622120808,0.10027983348758146,0.6664890340886995,0.7804694274126488,0.012471643047441618
Cd81,0.03124951870707677,0.4084999916055527,1.0,0.4483860930004193,0.1748075915651136,0.0004800720764733255,0.1344824082670251,0.0077031097835795394
Cd82,0.04816655235766424,0.03343264152996378,1.0,0.7483274292170903,0.42457952755414397,0.03838991566043734,0.6985086346175977,0.5816841632596188
Cd83,2.0982529532895343e-06,0.5906400207514709,1.0,0.8705613526128764,0.5049313907176797,0.04694691254718003,0.5685214091399893,0.00033383152715463124
Cd84,1.3333662915303576e-06,0.14568923387231225,0.5876990960118242,0.7615176401771182,0.7551518528724666,0.18741134514103863,0.03525605737385612,0.00023776634560115852
Cd9,0.24385090033425685,1.0,0.5876990960118247,0.1009014434960372,3.125521768086957e-08,0.0761666544389559,1.4453565149077491e-05,3.483889984828167e-07
Cd93,0.5480731216887627,0.5710972580054601,0.3417091693165719,0.9999999999999994,0.17852420928831017,0.004529850095536179,0.36138382357284504,0.5564841865069585
Cd96,0.08064128607475483,0.11777804934102769,1.0,0.21996514282591878,0.15849811117533047,0.35251046703312927,0.3334742206335469,0.49122268501763033
Cdc42ep2,0.7657118733207999,0.5906400207514713,0.5041445508972557,0.8017834430086416,0.7532623163804055,0.0009170983396212335,0.09432228110094228,0.0071273182849707845
Cdh1,4.425644879801787e-07,0.021389355570516796,0.5520213639887086,0.2656277924346799,0.2876410966605062,0.00734583497354971,0.15050902225463908,4.807410587492297e-06
Cdh17,9.493481552976206e-07,0.07664702706394459,0.13730085928135158,0.14642674619443954,0.4489422094865253,6.703517988614482e-05,1.0,1.9919741797048392e-05
Cdhr1,0.5206048852740754,1.0,0.7730608993011115,1.0,0.9602691204108792,0.7364180863751661,0.4128849965822664,0.682621866160171
Cdk15,0.5005766864454375,0.476459779422161,0.806369561924674,0.9999999999999996,0.597091435086229,0.9707266994746737,0.869190625156363,0.6312131351939541
Cdk18,0.036768866611067645,0.07664702706394459,0.6396881293760557,0.8705613526128759,1.0,0.9999999999999984,0.9054547489854128,0.04015805103138535
Cdk4,0.9572431527270344,1.0,0.3913999153233192,0.8331670388074147,0.019106879848151667,0.4580701481831476,0.1430026670557262,0.0005984641242329659
Cdk6,0.007134555662985732,0.3918968230769304,0.3073390816543812,0.7451746352107421,0.2094766354347366,0.2743468158324309,0.38972243343642543,3.726134582762636e-05
Cdkn1a,0.002120123728033949,0.754840715291653,0.6162466111491085,0.47128940966049326,0.007082295810513487,0.12612619303592798,0.0007432691129329472,0.001619184332221118
Cdkn1c,0.8951397012085887,0.7914994820300864,0.5520213639887086,0.4190295712254902,0.4055758182844661,0.27009020614070034,0.779221279115736,0.8336828903820865
Cdkn2a,0.006635631921893925,0.06436781103770728,0.7948479003761811,0.634211584201787,4.807720902880829e-06,0.00023362115157140144,0.3049708437235883,0.00017913264523268112
Cdkn2b,0.015116126999986478,0.5906400207514708,0.3913999153233192,0.7550909622120804,0.7618233976920783,0.07160861914963569,0.5340212730028692,0.42080176832915517
Cdx1,0.3968281687316363,0.7732053862634438,1.0,0.5973712890023213,0.73588105276579,0.8437607219170506,0.5092127999697027,0.820491075938508
Ceacam1,0.8448652748454508,0.11038855009793987,0.806369561924674,0.24172494156166188,0.3035091311506605,0.0014077225574712134,0.0010095776743163584,0.976937069443643
Ceacam10,0.15687936026458923,0.2954435483450521,0.2677227086967484,0.44838609300041965,0.4512692740940135,0.7053400467827737,0.670968908531651,0.7493685492056794
Ceacam15,0.04327724649529407,0.3647602679313472,0.6055344593883787,0.8803660633107815,0.9527413364742352,0.5005634707014853,1.0,0.1914514861847758
Cebpa,0.00016083542404385023,0.36172912485389164,0.616246611149109,0.7523739067748302,0.09639961993295339,0.0001633039477113002,0.43362744284526356,0.9616050925990844
Cebpb,0.010042707452460234,1.0,0.22216045246863506,0.31826444479683375,0.4145657487077147,1.2326655738035878e-06,0.0010743817784917694,0.0023902622773478584
Cebpd,0.00011890126131139806,1.0,0.8184004396643656,0.7958097773804409,0.03406934119463453,0.018705507533578594,0.007966625257865602,0.8067615819590283
Cebpe,0.6239509474025863,0.004373172214998696,0.616246611149109,0.3284034756051606,0.06114652917693528,0.003129821413224804,1.8980363792455172e-06,0.10883533472840208
Cecr6,0.9007306963557868,0.14568923387231225,1.0,0.2877911649838187,0.717046733697267,0.9005364336774206,0.8313281891610923,0.6776688682795756
Cemip,0.1819927192145155,0.16452109317272878,0.3422080191044462,0.589679129805313,0.7884395957244894,0.2518046903169891,0.50296659537789,0.656610611437933
Cerkl,0.8323118481451477,0.3307261909339272,0.307339081654381,0.8833712734334072,0.42304804768358306,0.671799689752659,0.8244208198795794,0.9009641309916804
Ces1d,0.06862526644692866,0.7732053862634435,0.39139991532331886,0.46018944569779874,0.42819296453386313,0.5775426746425456,0.5169463602050612,0.5997881334827102
Ces2c,0.4347139650572128,0.7495834172497511,0.3913999153233192,0.5098277503149276,0.4582575274620255,0.4648912664137017,0.7512910970704078,0.44593089975997147
Ces4a,0.33224443818591654,0.4453122458971729,0.7771609909615929,0.5617973417477604,0.529215550072664,0.8479098975373748,0.9035370947105346,0.5940224111470089
Cfap161,0.9609908006866434,0.14889488799977604,0.5041445508972563,0.6127351780102129,0.5701045521375343,0.5912483191590653,0.594587307355873,0.8543310062543641
Cfap70,0.5535548330343698,0.36172912485389186,0.6055344593883785,0.9999999999999997,0.45660116565647035,0.999999999999998,0.9317768767059541,0.8435561217433696
Cfb,0.8597662564149335,0.5906400207514709,1.0,0.9999999999999996,0.46420706294273617,0.08893106444794335,0.9279737004745768,0.23976240394392365
Cflar,0.8766138317318781,0.5031108748056476,0.3913999153233192,0.8839459807347618,1.0,0.6610147290267565,0.7157083197775115,0.7604486909991923
Cfp,0.28320085320782795,0.016232162214541514,0.22216045246863492,0.745174635210742,0.6834470282981366,0.006403085843552756,0.12868126241881173,0.004835673391165836
Ch25h,0.13468352243179071,0.17556747379716756,1.0,0.6127351780102129,0.8020226086281265,0.7720568990166029,0.9218419007092498,0.3652002732445633
Chga,0.36877644876100735,0.27005015304778507,1.0,0.759007050141584,0.9571014708478597,0.46672247284624835,0.16400650488290214,0.6560041749413303
Chil1,0.9177229714566524,0.09845368035778304,0.175567473797168,0.5711023156347552,0.13623030853656404,0.8732125860359771,0.8520315438739265,0.4432192345478506
Chil3,1.0,0.03304976131183538,0.7948479003761811,0.26562779243468,0.8793048035950226,6.171535314721086e-05,0.008076504675252824,0.29014983105969044
Chil5,0.8183771336157177,0.5031108748056475,0.4318176432047981,0.47462572437712847,0.4674207361630336,0.8088378669774189,0.5141641655487971,0.5782019744981435
Chit1,0.007620412465033197,0.5565650165675332,0.8184004396643656,0.491626921502758,0.5923190173345382,0.03267457334494886,0.28962170747519206,0.15671774176685496
Chl1,0.48451462880845975,0.14163083270359383,0.5876990960118247,0.734182312947512,0.8212851727807303,0.3497613243250781,1.0,1.0
Chp1,0.3493691271896977,0.7732053862634435,0.6162466111491085,0.6342115842017877,0.9588364637069569,0.9698216904906825,0.5172607815539236,0.9400614267526901
Chrm1,0.6725943562281087,0.40849999160555306,0.5876990960118242,1.0,0.48932998277596973,0.6495773064999564,1.0,0.7252088742700527
Chrna1,0.30363092407637643,0.754840715291653,0.7771609909615929,0.8771202558029174,0.7360638720062932,0.35288755018066764,0.9640503364242927,0.6387988843473134
Chrnb3,0.24315588012203565,0.2098022710619999,0.8089638879295138,0.6713367837274753,0.9559532886967093,0.3697453346591385,0.8945658305747857,0.559075718911816
Chrnd,0.9364553071703782,0.754840715291653,0.4084999916055524,0.9999999999999996,0.6113631840029485,0.3789868767086332,0.44120318420943794,0.6759466810815862
Chst15,0.025609823184468687,0.14568923387231225,0.6162466111491085,1.0,0.8442979004322502,0.13557414584884564,0.598977593531222,0.3922390906771728
Cib3,0.32426949706559005,0.7732053862634435,0.4318176432047982,0.8609571042190975,0.21655899438740978,0.9061352365092177,0.6349818117193551,0.5059699282867872
Cib4,0.09346214465653711,0.13968621909627865,1.0,0.47128940966049326,0.7971086479543159,0.5995594078348916,0.39943623254874927,0.4828459562450106
Ciita,0.738173876614872,0.8181014504818206,0.2677227086967484,0.761517640177118,0.7690810059695732,1.044706210583316e-05,0.09295971369571852,0.024653775718234534
Cish,7.7202001165037e-06,0.6604964841466928,0.7948479003761811,0.40928469888694374,0.3876993985289392,0.00025664937946625547,0.0006456192329471987,0.1358663301109155
Ckap4,1.0,0.3307261909339272,0.21089729565136595,0.2548023331229674,0.025991108895933004,0.3139934718897702,0.060497863624309714,0.5213265271932188
Clca3a1,0.07742858073480423,0.476459779422161,0.4654702430291745,0.23164681871850873,7.457387242888103e-06,0.02762114728121174,0.3866913594749527,0.22820734960534744
Cldn1,0.615545780032112,0.41334291517170363,0.307339081654381,0.701927980957701,0.20451706214891877,0.9694153193195623,0.8313281891610904,0.37244824781815
Cldn11,0.7822270729972334,0.5565650165675332,0.8205515915819048,0.8619170726365009,0.5884817483257022,0.9688294962993516,0.8783659264903699,0.636272074939845
Clec10a,0.23235930102703356,0.2554466657414304,0.7948479003761815,0.5009713497652379,0.6839045963017265,0.5708507906002076,0.13411583872953844,0.8091050122073876
Clec1b,0.014631971877568479,0.295443548345052,0.49393814308481354,0.2912467452967609,6.609943905319569e-11,0.00016135017294920928,0.34513117267091453,9.468548001583726e-08
Clec2d,0.024033075341368282,0.3307261909339273,0.7948479003761815,0.7857529450157894,0.8094495556746863,0.4710946185357522,0.5132447340497945,0.38119622310858325
Clec2h,0.3164083273054186,0.754840715291653,0.806369561924674,0.6127351780102129,0.3292879001137037,0.19481262926204043,0.33490433936390496,0.8174396853428294
Clec4a1,0.000565307829589266,0.3647602679313472,0.13730085928135158,0.300158334385096,0.03496171471127572,9.88323583774702e-11,0.0006111706657680694,9.067972435663547e-07
Clec4a2,0.713989157594017,0.04369736563300791,0.6162466111491085,0.7830003759572117,0.056020466575900534,0.0047986352215549045,0.8408025975795053,0.10963003929188576
Clec4a3,0.040555573472275855,0.5906400207514709,0.6162466111491085,0.6281360000015024,0.0809051615080515,2.0919310471149173e-08,0.0021484670066724367,0.0010086060067994805
Clec4b2,0.143639469136481,0.5906400207514708,0.7948479003761811,0.7002655179800655,0.2663113042970705,0.31242075306472616,0.29870918850515893,0.5996532009396258
Clec4d,0.00027112809417067764,0.2098022710619999,0.07984824817415279,1.0,0.41536493461008084,2.443222290397556e-07,0.21598063839795015,2.0145037707289637e-05
Clec4e,0.1693784761809878,0.3647602679313472,0.7487205711345042,0.8380648078932779,0.16224786538894784,1.4740549318757075e-05,0.13725524965908012,0.0072179120311822
Clec4f,0.039714891739851356,0.7732053862634438,0.7771609909615929,0.6005337069750605,0.23298203666383335,0.4672823476245529,0.6334123372373246,0.5812799560337314
Clec4n,0.005817774108016057,0.6411857421528042,0.3073390816543812,0.375992328639254,0.07266963757958873,1.2113443281258447e-10,0.00020916128846627715,4.411089963944386e-06
Clec7a,0.07439674400646482,0.17556747379716794,0.5876990960118242,0.7322657785953572,0.7936849570600475,2.301632570567673e-06,0.009298184974159822,6.961337561941212e-05
Clic4,0.06843571130068023,0.3451619323888764,0.7730608993011117,0.7615176401771175,0.07937073772690509,0.07386524280072711,0.020682265237163086,0.717744437689213
Clic5,0.545635520533641,0.14889488799977604,0.806369561924674,0.7373266159343502,0.8454805698451653,0.881158785797878,0.6836583796610176,0.8927130104728522
Clip3,0.5442667259734711,1.0,0.5520213639887086,0.7231637650304251,1.0,0.5525657904648116,0.7330637112932235,0.46847371327136156
Clip4,0.514560115381651,0.295443548345052,0.26772270869674825,0.312319729332752,0.8173474202704717,0.7648328680008087,0.6999186282647882,0.5678745104137073
Clnk,0.1424893793246987,0.7772267098993264,0.4459913475447891,0.5436145519073496,0.49070258638381625,0.3174149105450053,0.5686813517050631,0.7451431222445966
Cma1,0.004227153582058302,0.10576404032789326,0.07984824817415279,7.981584784366712e-08,3.826344264818223e-05,0.7001045050986487,0.00024562881761347927,9.578796674009242e-05
Cmpk2,0.4752280878044869,0.36172912485389164,0.5876990960118247,0.5412610372775267,0.8328421319623657,0.28459869215162903,0.20415581184706694,0.730428120329003
Cmtm8,0.20958229292618144,0.12031383715953323,0.46547024302917417,0.9013727495126652,0.39575644995467074,0.16648490871932461,0.9033931885263838,0.35223377825568547
Cmya5,0.14696832585295314,0.40849999160555306,0.806369561924674,0.8743282798711998,1.0,0.5686920426870075,0.4451482097269124,0.8291108970823826
Cndp2,0.048216905941864556,0.25544666574143043,0.3913999153233192,0.5182360373720918,0.959330597025954,4.420118624644681e-05,0.026334486330283083,5.746733590060999e-06
Cnfn,0.5308384308976033,0.36172912485389186,0.7916388505400503,0.7415435348111188,0.8588324886700462,0.6942922378768979,0.8330201931331442,0.9411991015211887
Cnn2,0.003694348622729215,0.033374330619527014,0.806369561924674,0.4901457026823115,0.6712502977475812,0.0002210375497777679,0.06352824805328222,0.024571193122401264
Cnn3,0.6217380537555879,0.36172912485389164,0.5351035798517891,0.7781702141913556,0.5482995727021518,0.4826621690484263,0.8688374758498669,0.8779391040137912
Cnrip1,0.04132313002279499,0.21765173058963488,0.8089638879295138,0.2646219158355486,0.2677182396412196,0.06115009749537116,0.1999920102113212,0.12375442034829656
Cntn4,0.05755124343057214,0.06540556589897922,0.806369561924674,0.8777901728883107,1.0,0.5204456051289255,0.5996114981606361,0.4296632138313212
Cobl,6.593359230834246e-09,0.2700501530477847,0.07984824817415279,0.0006498102991174528,0.16619021193616731,0.0009399962557283541,0.12839004818064115,0.0001915469390728904
Coch,0.29209517630032134,1.0,0.651875720592495,0.8866989265491617,0.7316950229944226,0.5201855581612178,0.7439979510528945,0.8292290454614617
Col16a1,0.5370680924046245,0.24134117766385774,0.2677227086967484,0.5711023156347559,0.7227090806459193,0.33247656353703814,0.9063235069913362,0.2725238637505155
Col18a1,0.004250906553158257,0.7772267098993264,0.6396881293760559,0.11038435219384825,7.250656816722253e-06,0.0008892262775648627,0.13117586096898073,7.315335533683702e-05
Col1a1,0.9645658941598217,0.5906400207514709,0.3913999153233192,0.781105986962322,0.45774375297071324,0.5595779416464168,0.5830602301834396,0.4680806691249244
Col1a2,0.24943063903426804,0.2176517305896349,0.6396881293760559,0.5539107737929994,0.23170079839011948,0.10994964898092337,0.7954690886736213,0.2647935766805582
Col3a1,0.6118909230856011,0.36476026793134675,1.0,0.6127351780102129,0.9543094907981391,0.8477426796231791,0.8965950996243397,0.45120581395827375
Col4a1,0.5366508110338404,0.3647602679313472,1.0,0.5412610372775272,0.15114100138150796,0.5661592740781711,0.36461082576556525,0.11236965483731741
Col5a3,0.7752566591180678,0.27005015304778507,0.5876990960118247,0.3236072510302873,0.7696980896687091,0.7317887206360829,0.3989861357411083,0.7236855890230383
Col9a2,0.9360767438009472,0.17953421953039003,0.8184004396643656,0.5617973417477609,0.956815319437816,0.3189330438105539,0.5299594640648106,0.6379273941365391
Coro2b,0.3036462216121618,1.0,0.5876990960118242,0.9999999999999996,0.24173632947636806,0.39448650255230544,0.4605383735734013,0.23325752688477983
