,Baso,Eos,Erythroid,Lymphoid,Mast,Meg,Monocyte,Neutrophil,Undifferentiated
1700041G16Rik,0.03869206427284644,9.092087827195906,4.550699376123155,-6.676049085825156,0.15717338642667159,-1.9253497313424226,-0.13218979373218603,0.18473192379333855,-0.04973964293756746
1700047M11Rik,-0.15423626054400352,4.250699419404,2.3253496808481033,-2.1253497097020007,0.05333220573839796,-1.9931569088694334,-0.05909640085127173,0.2576455749734968,-0.12263650751051516
1700051A21Rik,0.06532140363775846,6.793041576351419,2.2253496952750518,2.125349709702001,0.12077519431186787,-1.9083572336026837,-0.12046616284198375,0.11735884311126088,-0.008383385084747808
1700056E22Rik,-0.01947828573534095,1.9838459838190297,2.2253496952750518,-2.1083572047487866,0.23470811924773122,-1.925349731342423,-0.17806862859912903,0.22525423131521355,-0.031588452831381134
1700061G19Rik,-0.20336104052505574,4.584684386029582,2.2253496952750518,-4.609195621386287,0.08092331842757845,-1.8838459838190302,-0.08141605635068155,0.23626245257854853,-0.044218851690100584
1700061H18Rik,-0.0036578430305967357,11.617437479190112,2.3253496808481033,-6.734545331088287,0.0179182803552377,-4.092203181354342,-0.046260453544871634,0.09241412859672626,-0.016570470095360314
1700099I09Rik,-0.07454292035965451,6.476049121892524,2.3253496808481033,-6.517552847775496,0.10090815335438234,-4.060010373308301,-0.1255140064842204,0.21839749441439485,-0.0459458350838309
1700102P08Rik,-0.09399579475116704,9.018391271626472,2.3253496808481033,-2.283845940538184,0.1569714692948178,-1.766853500506239,-0.11546757544739135,0.21026593576420352,-0.06691649118824929
1700112J16Rik,-0.12108488858282898,4.5998846963358835,2.3253496808481033,-1.9668534788658156,0.3157156462329224,0.41699244724541995,-0.12909018019417332,0.17843724217600576,-0.0665632090266497
1810019N24Rik,-0.13036646705048183,7.251537771120233,2.3253496808481033,-6.676049085825154,0.21128570142804107,0.35849620919576086,-0.14566225204677724,0.16926401637466731,0.0019239924683049892
1810041L15Rik,-0.011113378594410661,8.55989508407113,2.2253496952750518,-4.3506994049770515,0.0947020562172902,-1.9083572336026833,-0.08870044199984609,0.1359345404861291,-0.009891698397864806
2010005H15Rik,-0.010037236402241755,4.550699383336628,2.3253496808481033,-6.776049071398207,0.2865425814232448,-1.8083572480296315,0.21281971771577474,-0.11084539326639564,-0.23242223233744794
2010007H06Rik,0.19374263383808712,11.258941277207821,2.2253496952750518,-8.842902535837073,0.06522989007257626,-1.8668534932927643,-0.09618164901048079,0.08356780414141919,-0.01580513561518613
2010300C02Rik,-0.07658111926616938,9.176887502462654,2.3253496808481033,-2.1668534500119185,0.24737902633166095,-1.8668534860792907,-0.12969183195878847,0.19517576196631942,-0.073686142783422
2200002D01Rik,-0.007049180242000774,6.793041576351419,4.4506993905501036,-4.4506993905501036,0.1404249341543802,-4.150699426617474,-0.0790143793346649,0.1726460856851812,-0.055573944743797156
2210008F06Rik,0.029794969831919104,6.73454533830176,0.0,-6.617552840562022,0.0854711753642262,-1.9083572336026837,-0.0991798279490371,0.17723353784608903,-0.057840723168316385
2310007B03Rik,-0.08176442683071941,6.434545374369134,2.3253496808481033,-2.166853450011919,0.1364873073352628,0.2584962164092356,-0.11395380842379743,0.18918516405506033,-0.040336492207546606
2310016D03Rik,-0.03702857327140273,0.05849625247660599,4.550699376123155,0.15849623083618453,0.033446103491660904,-1.849860988339551,-0.04887751216715129,0.11908858478011561,-0.035624209329231125
2310016D23Rik,-0.06366478134408002,6.893041569137945,2.2253496952750518,-4.2506994194039995,0.16765724901612308,-4.0337069360912094,-0.04563097525947957,0.17707164650812568,-0.11750509987358282
2310031A07Rik,-0.06607409311100541,6.893041561924472,2.2253496952750518,-2.183845954965132,0.14039058031092216,0.3169924616723681,-0.1313265550354331,0.24560191455446798,-0.06992925659786624
2310034C09Rik,0.0990382238814208,6.476049114679052,4.550699376123155,-4.3506994049770515,0.23466096450718923,-1.9253497385558966,-0.14871870557403558,0.22874068717191592,-0.0978721481548381
2410006H16Rik,-0.11626024411156703,8.759895055217237,4.550699376123155,-2.083845962178607,-0.3374536351346356,-4.192203174140866,-0.0849223153490422,0.17778382711806917,0.07183282342172584
2410017I17Rik,0.09525332432364704,11.185244721638389,2.2253496952750518,-8.659895055217238,0.05093314024498765,-2.0083572191757346,-0.04283881091587842,0.15723747191280393,-0.10492892525319371
2610028E06Rik,0.02328822413095205,9.35989497586902,2.3253496808481033,-2.1253497097019993,0.3145693851279558,-4.292203159713919,-0.15098476148426404,0.16931573291767638,-0.08308213064703655
2610035D17Rik,0.07890345116405889,4.509195635813237,2.2253496952750518,-8.901398781100207,0.18169079888609413,-1.8668534932927643,-0.13104381165372136,0.2693731017984565,-0.14964318945106742
2610037D02Rik,-0.04034939752206464,6.734545331088287,2.3253496808481033,-2.0668534644388674,0.03947892737465795,-4.192203174140866,-0.1511075073439778,0.24723451826968895,-0.02924896838774932
2610301B20Rik,-0.06798661421960837,4.250699419404,2.3253496808481033,-2.2838459405381846,0.30324214288822365,-4.092203181354342,-0.1313652490358969,0.11169535654637852,0.01628882631022468
2610307P16Rik,-0.030040126162917534,4.409195650240184,4.4506993905501036,-2.025349724128948,0.20772682573673745,-1.9668534788658156,-0.15287480808083692,0.16779075761637124,-0.023570599621455614
2610528A11Rik,0.029357016893503084,9.350584043605142,2.3253496808481033,-3.552713678800501e-16,-0.09724201147909017,0.3169924616723681,-0.11358301056169806,0.10009208156870371,0.04392562206299062
2700068H02Rik,-0.009321187834759348,6.434545374369134,2.2253496952750518,-4.609195621386287,0.08994251042467213,-4.192203174140868,-0.07420583570347164,0.0740208215168297,0.04612807580600566
2810029C07Rik,-0.06789085877409186,6.851537821614552,2.2253496952750518,-6.576049100252104,0.2832508013860119,-4.192203174140866,-0.07074020901141014,0.18988306907432437,-0.12265149961333761
2810403D21Rik,-0.07304227450945279,4.550699376123154,2.3253496808481033,-4.650699361696207,0.36063601820070074,-4.192203174140866,-0.08822850457537312,0.16026306980985572,-0.0887782370740416
2810408A11Rik,-0.06904882736453591,6.334545388796082,2.2253496952750518,-8.842902535837073,0.1655687921989658,-1.8668534860792902,-0.10988342669929155,0.17195484212864223,-0.03290103134005169
2900089D17Rik,-0.1711382595183209,4.4506993905501036,2.2253496952750518,0.058496245263132705,0.17020317699946533,0.41699244724541995,-0.021246373030716425,0.18739754481312143,-0.12321811858299962
3110079O15Rik,-0.11230924259810518,-0.19999996393262975,2.3253496808481033,-1.8253497457693713,0.13290568314201157,-1.966853478865816,0.04650207435310731,0.18647521631182257,-0.2176573613936418
3830432H09Rik,-0.010448847247703397,6.693041590778369,2.3253496808481033,-4.509195635813236,0.2445432346295247,0.2584962164092356,-0.08832607911679657,0.14968747142740585,-0.0646716526834997
4631405J19Rik,-0.01796759669247605,2.242342200228266,2.2253496952750518,-2.2838459405381846,0.24574435480327006,-1.9083572336026833,-0.0036827468455345735,0.09673827007891804,-0.10164636822098772
4831440E17Rik,-0.04586519152932148,4.467691895503316,2.2253496952750518,-4.350699397763577,0.10254946196429629,0.2584962164092356,-0.07624335696763075,0.22800434048017681,-0.09086905466834319
4930417H01Rik,-0.02076903435077986,1.983845983819029,2.2253496952750518,-4.550699376123155,0.20150468890125914,-1.8668534860792907,-0.08642845180702326,0.16247866525910842,-0.06554645652305241
4930426D05Rik,0.0324992895233631,6.893041569137947,2.3253496808481033,0.05849624526313306,0.10167135623251275,-1.8668534860792907,-0.07883593709677758,0.22475294122165307,-0.1524239360159978
4930431P03Rik,0.030040663302717825,1.9253497385558973,2.2253496952750518,-4.292203159713919,0.10857298503588966,-1.8668534860792902,-0.1319421985405936,0.2607399794429437,-0.0854885618349953
4930452B06Rik,-0.05326524947754333,8.959895026363338,2.2253496952750518,-6.834545316661339,0.5482626346347338,-1.9083572336026833,-0.11326743767860399,0.08928126912337149,-0.07958984088932622
4930458D05Rik,-0.020007716075685265,6.993041554710997,2.2253496952750518,-4.4506993905501036,0.14900624508915047,-4.133706928877735,-0.08026342927668535,0.12230506947629524,-0.034515814660287455
4930503B20Rik,-0.008203742905024403,4.450699404977051,2.2253496952750518,-2.3253496808481033,0.6972379587837525,0.15849623083618408,-0.11751421395528827,0.11636690826907499,-0.18818003104842526
4930517L18Rik,-0.062154092140915676,2.5008384166375017,2.2253496952750518,-6.417552869415919,0.11387906032066826,0.39999994950568035,-0.09937748445467492,0.16818980186005167,-0.027098002839722767
4930519F16Rik,-0.09075364721144888,7.166738103066956,2.2253496952750518,-6.734545331088287,0.24486434511749935,-4.192203174140866,-0.12004758527433428,0.1551886660546256,-0.027804559965122332
4930526F13Rik,0.016908830759307037,6.534545359942183,2.2253496952750518,-4.39220314528697,0.15524001091246425,-1.966853478865816,-0.06705763718102027,0.10034018221756683,-0.02878381884200707
4930563E22Rik,-0.028907045428922674,6.534545359942183,2.3253496808481033,-4.509195635813235,0.07941424355977236,-1.8668534860792907,-0.05800274427541827,0.17061485099525867,-0.08098430910309933
4930565D16Rik,0.14882897062005554,9.018391278839946,2.2253496952750518,-4.409195650240184,0.16026080700062653,-2.0253497169154744,-0.13769281008656797,0.16705934960936622,-0.06215833408888736
4930588K23Rik,-0.015687265989422605,4.250699419404,2.3253496808481033,-4.4506993905501036,0.0747367067088133,-4.133706928877735,-0.06511396538188041,0.16692312032240156,-0.04895441915116849
4930589L23Rik,0.020002256618162982,6.793041583564893,2.3253496808481033,-4.550699376123155,0.29721245701006715,0.2584962164092358,-0.14580013517866502,0.12492699814503308,-0.03354271337497268
4931423N10Rik,0.061095769424424365,8.859895040790287,2.2253496952750518,0.19999997114610366,0.0029496564543040837,-1.966853478865816,-0.09100034833221493,0.15601468436956503,-0.024680762616524084
4933405L10Rik,-0.0253324285207726,4.482892205809618,4.550699376123155,-6.676049085825156,0.14208152181337438,0.2584962164092358,-0.09083709687250878,0.17350805938313524,-0.058941766023371714
4933406C10Rik,-0.04370638076978596,4.367691909930265,2.3253496808481033,-4.39220314528697,0.2060435815220642,-1.8668534860792907,-0.10443692493788406,0.2683270783666484,-0.14592849718733242
4933406P04Rik,-0.07459897532975054,6.893041561924472,2.2253496952750518,-6.476049114679052,0.18138903139577475,-1.8083572408161583,-0.04997420399783182,0.21338717475468832,-0.15681835262589386
4933427D06Rik,-0.14064754719614028,6.376049129105999,2.3253496808481033,-6.417552869415919,0.09416922055064822,-1.8668534860792907,-0.19871010715219564,0.2741286267064063,0.008323312530557249
4933439K11Rik,-0.06850607550677976,4.6091956358132355,2.3253496808481033,-6.776049071398208,0.04682049958937547,-4.192203174140866,-0.12230361274135651,0.2114961793485955,-0.022560479189500802
5031425E22Rik,-0.01691567296029517,4.467691895503317,2.3253496808481033,-6.617552840562022,0.026169285111326955,-3.9752106980415496,-0.026733940484103703,0.09221010355214951,-0.03736835016716503
5430402O13Rik,-0.06405025367130326,2.1423422146552142,2.2253496952750518,-8.901398781100207,0.16471764173951808,-1.9083572336026837,-0.08848376433820031,0.21010453211619123,-0.07606258280250558
5730405O15Rik,-0.009321187834759348,6.376049129105999,2.3253496808481033,-2.283845940538184,0.04351269916176161,0.3169924616723681,-0.07297858857470288,0.15823976965189895,-0.0412826790175386
5830416I19Rik,-0.0009750968688436945,4.550699376123154,2.3253496808481033,-4.233706914450787,0.20723006049020348,-1.925349731342423,-0.09983947689610966,0.15404473637549992,-0.06783716135743825
5830418P13Rik,0.05876366196088756,8.659895069644184,2.2253496952750518,0.1415037258829706,0.32284398653523644,-2.0668534644388674,-0.09617674633030933,0.153193595837309,-0.1148139451897749
6030419C18Rik,-0.08762469649402437,6.634545345515235,2.3253496808481033,-6.559056595298889,0.11841834737819593,-1.8668534860792902,-0.08023869075552195,0.13198112552787533,-0.013429898627771577
6030498E09Rik,-0.06662347581907477,4.6261881263395015,2.3253496808481033,-4.650699361696207,0.1357062481208097,-4.092203181354342,-0.10681459757980201,0.17838250196716524,-0.026011914317830474
6430531B16Rik,0.08500251401774783,6.766738146347803,2.3253496808481033,-2.166853450011919,0.12063604822786878,-4.133706928877735,-0.10577885144439989,0.227302037518818,-0.12188194189883403
6430548M08Rik,-0.5713465722940947,6.893041561924472,2.3253496808481033,-6.776049071398207,0.05753612727220715,0.5169924328184717,-0.057075419438818865,0.44089623753388985,-0.23682340181953526
8030423F21Rik,-0.1506011145507112,7.151537785547182,2.3253496808481033,-6.834545316661339,0.13781539467803075,-4.192203174140868,-0.06554996216781558,0.2167160806041178,-0.08924905108994462
8030451A03Rik,-0.02981872421385977,8.759895055217237,2.3253496808481033,-4.292203159713919,0.34241884031143227,-2.008357219175735,-0.0395255333714861,0.18320134112985081,-0.21000312723876075
8030474K03Rik,0.011680026270686216,-0.1415037258829706,2.3253496808481033,-4.39220314528697,0.06083213813223397,-1.8346606780332493,-0.05492205256416964,0.15405036335573766,-0.08115987839729844
9130019P16Rik,0.03004565529490514,2.4423421713743685,2.3253496808481033,-6.876049056971257,0.1018615651231916,-1.966853478865816,-0.05286743818060474,0.17823925294098258,-0.09005308121421055
9230116N13Rik,-0.13570809183109606,-0.041503740309918415,2.3253496808481033,-9.159894997509443,0.28972893354922946,-1.808357248029632,-0.09440453439624681,0.2296386254923657,-0.0961969687740317
9330162012Rik,-0.11222557413490271,4.826188111912551,2.3253496808481033,-4.133706928877735,0.0963219041970658,-4.092203181354343,-0.05636318780655304,0.12320586876501569,-0.04949503312555008
9430024E24Rik,-0.04483482085853493,9.101398759459784,2.3253496808481033,-2.266853435584971,0.15437194877409272,0.3169924616723681,0.001843315530881917,0.13653663986260206,-0.14066733476856047
9430065F17Rik,0.05604568967348429,6.776049071398207,2.3253496808481033,-4.292203159713919,-0.03515750089362269,-4.133706928877735,-0.11903643738887142,0.2059244758063728,-0.042496293097856165
9430076C15Rik,-0.08548779018815282,4.567691881076369,2.3253496808481033,-2.0668534644388674,0.19746985261017475,-2.0668534644388674,0.08931581042233407,-0.012233150428992609,-0.11736289514256155
9530026F06Rik,-0.09743644609569203,8.976887531316553,2.3253496808481033,2.2253496952750518,0.13903433561609457,-1.8498609883395507,-0.11461674663968666,0.17750365581705235,-0.046259821623127265
9530051G07Rik,-0.01605671455649844,9.250584058032091,2.3253496808481033,-4.3506994049770515,0.18998357211562003,-1.9083572336026837,-0.07295917549372508,0.20737828952305026,-0.14195620088648495
9530082P21Rik,-0.0019211297663129455,6.476049114679052,2.3253496808481033,-2.2253496952750513,0.15353245640766994,-2.0668534644388674,-0.07788687244346207,0.12390002710996365,-0.026551378670858834
9630001P10Rik,0.002643136680146868,4.409195650240184,4.550699376123155,-2.225349695275052,0.18498751573231692,-4.2506994194039995,-0.14156339681241467,0.19487678527366303,-0.03399677537701353
9830107B12Rik,-0.32000245663042537,-0.3999999422922059,2.3253496808481033,-4.550699376123155,0.039081809413232416,-1.925349731342423,-0.07351333584849681,0.3714958064261671,-0.1527677153933646
9930022D16Rik,0.021063406853654165,4.409195650240186,2.3253496808481033,-6.576049100252104,0.221887389961655,-1.9083572336026833,-0.06503380061583283,0.14708652631861194,-0.10010245708310628
9930111J21Rik2,-0.24089547431350802,2.0253497313424225,2.3253496808481033,-4.3506994049770515,0.11559782933718077,-1.9668534788658156,0.19652669365181277,0.06103491550601444,-0.2376630242596774
A230056P14Rik,0.04084538037477914,4.1091956935210305,2.3253496808481033,-6.776049071398208,0.07699869550624697,-2.1253497097019993,-0.058187723522730314,0.18929518621505895,-0.06675995784990996
A330008L17Rik,0.013175448571678438,6.734545331088289,2.3253496808481033,0.05849624526313235,0.18355452654539933,-2.025349724128948,-0.0824423866822555,0.15620317574927997,-0.08434043931746862
A330009N23Rik,0.009717295760961364,6.776049071398205,2.3253496808481033,-8.959895026363338,0.2534719264294309,-1.8838459838190302,-0.0869011125421777,0.07192556308138208,-0.008491351126008354
A330074K22Rik,-0.01643138212664146,4.3506994049770515,2.3253496808481033,-6.5175528549889705,0.15300973527163567,-4.092203181354343,-0.12041625123219517,0.1947871676866429,-0.048222739581360724
A3galt2,-0.11071508837326391,9.018391278839946,2.3253496808481033,-2.2253496952750518,0.12062463035529525,0.3584962091957612,-0.11801065921657047,0.2398469563679992,-0.08278910705178116
A430078I02Rik,-0.04342487921329902,4.250699419404,2.3253496808481033,-6.634545338301763,0.008161375501968856,-4.075210683614602,-0.09685643675869582,0.22656130198329644,-0.03672366797835851
A430093F15Rik,0.022907613965741636,4.541388451072752,2.2253496952750518,2.583845904470813,0.16802916645998714,-4.133706928877735,-0.13510328531850327,0.30072532666929824,-0.1817194187320353
A530013C23Rik,-0.07849871054972772,2.025349724128948,4.4506993905501036,-4.509195635813236,0.10345518119439061,-1.8668534860792902,-0.0553673369627823,0.12216995800242922,-0.01605127272976862
A530064D06Rik,-0.4080919941367779,4.684684371602634,2.3253496808481033,-0.05849624526313235,0.1000619954177755,-4.092203181354342,0.08488607369952009,0.24294876975428323,-0.24071214826539716
A530072M11Rik,0.025165533328275647,0.15849623804965846,2.2253496952750518,-6.93454530223439,0.0005914265252672191,-4.092203181354342,-0.06323701310764981,0.2160434016451167,-0.09534351543955273
A530076I17Rik,-0.10783985887987124,6.825234391610936,2.3253496808481033,-4.39220314528697,0.1268421453028669,0.3584962019822874,-0.04862209079179915,0.1690187404794846,-0.09092548979120396
A530084C06Rik,-0.009723265450758068,-0.4999999278652577,2.3253496808481033,-4.133706928877735,0.06129768569232659,-1.766853500506239,0.015103610197824751,0.13695476014147495,-0.11325717195781446
A630033H20Rik,0.057451273682052606,6.693041590778369,4.4506993905501036,-6.517552854988972,0.3605351497497736,-4.192203174140867,0.0033572674200906287,0.03245455570969823,-0.15149391931524334
A630035G10Rik,-0.021084889865224533,6.376049129105999,2.3253496808481033,-8.901398781100207,0.1779433284047458,-1.7668534932927649,-0.09195730879171936,0.1906939587222107,-0.08297352075985771
A630091E08Rik,0.18106896983749396,8.859895040790285,2.2253496952750518,-4.4506993905501036,0.062313095592551895,0.3169924616723681,-0.20439864199879657,0.18715127104220036,-0.004385279405462561
A730015C16Rik,0.017877799828035123,4.641388436645802,2.3253496808481033,-0.05849624526313235,0.02622385450370645,-4.092203181354343,-0.10870491262168644,0.22516781287236487,-0.07064183440647902
A830005F24Rik,0.0016971038971772296,2.474534986633884,2.3253496808481033,-8.78440629057394,0.03709911943437581,-1.766853500506239,-0.1013557917456834,0.16927392173010888,-0.029515390655870288
A930003A15Rik,-0.028659116959939203,0.016992504953213673,2.3253496808481033,-8.901398781100207,-0.015785217426391013,-1.766853500506239,-0.1198054849713321,0.16002670876865205,0.01892146643967736
A930007I19Rik,-0.4214671325275872,2.2838459405381846,4.550699376123155,-6.476049114679052,0.21386782401059853,-4.250699412190526,0.1641107839093298,0.20350444121992955,-0.33673522587518356
A930024E05Rik,-0.07193393327421792,4.250699419404,2.2253496952750518,-4.292203159713919,0.2395998989346028,-4.133706928877735,-0.13383060551122117,0.10714926311168604,0.025576622163981804
A930029G22Rik,-0.06539007685028989,-0.19999997114610296,2.3253496808481033,-4.509195635813235,0.15686157556153038,0.2999999639326286,-0.043259806517306015,0.15213854851577732,-0.07081102418759437
AA467197,-0.6681346935173191,9.159895004722916,2.2253496952750518,-6.6175528405620225,-0.10916750797251736,-4.092203181354342,-0.06851236198260868,0.5852774903341192,-0.34021690665282833
AA986860,-0.08170670745799359,6.534545359942183,2.3253496808481033,-8.901398781100207,0.26903257976257466,-4.133706928877735,-0.07252498770565238,0.1784493603469079,-0.10221592022103101
AB124611,-0.006103147338806525,6.676049085825153,2.3253496808481033,-6.676049085825156,-0.14195854754717482,0.3999999567191542,0.12633823807687436,0.3284842203038131,-0.44344097587457226
AF067061,0.09367082743217807,4.450699397763577,4.4506993905501036,-6.459056609725837,0.006506744349871701,-4.2506994194039995,-0.03775468556064824,0.1357967121493321,-0.0681484874206745
AI464131,-0.02504088349682333,6.576049107465576,2.2253496952750518,-8.742902550264024,0.1472198190486802,0.3169924616723681,-0.07234014681745674,0.19541670837114938,-0.10268745891018763
AI593442,0.3594509191715667,4.799884667481988,2.3253496808481033,-6.734545331088287,-0.6595420715852992,0.3584962091957614,-0.10623362941130247,0.15157732686775777,0.026237179711664414
AI607873,0.03422767287312371,6.63454535272871,2.3253496808481033,-4.409195650240184,0.10044458815182584,-4.3506994049770515,0.042284761489948315,0.033627740725070694,-0.0746269135654173
AI847159,0.15871403309376308,4.467691895503317,2.3253496808481033,-4.4506993905501036,0.012473501968413505,-1.8253497385558972,-0.14036616526080933,0.10221418103876738,0.025752535206534415
AW011738,-0.09166415526179958,9.276887497653671,4.550699376123155,-6.5175528549889705,0.05595201632590394,-1.8668534932927643,-0.0748154403325332,0.23107758588493796,-0.1214275689833693
AW112010,-0.09707370729397437,6.808241886657723,2.2253496952750518,-4.550699376123156,0.24892716905907303,-4.309195664667132,-0.00029644568557401775,0.1031008104922585,-0.09097082461551642
AY512915,0.09580773374377465,6.576049107465576,2.2253496952750518,-4.4506993905501036,0.08904029772406853,0.458496194768813,-0.13249086892554757,0.17452542214539019,-0.031703454814600206
Abca1,-0.11449832341390831,-0.34150369702907407,4.4506993905501036,-6.634545345515235,0.39984899108405336,-2.025349716915475,-0.08885108167210709,0.06908428993717428,-0.014988051165959804
Abca15,0.042856137671993456,6.951537807187604,2.3253496808481033,-2.066853464438867,-0.014958377982367304,-1.966853478865816,-0.05149590641432213,0.19961334641682243,-0.12397299885287275
Abca17,-0.1864290693514671,2.225349709701999,2.3253496808481033,-2.425349666421155,0.05188781781319459,-4.192203174140868,-0.07968763148185476,0.1766647921834256,0.013565568703455442
Abcg1,-0.3403901499401121,4.450699404977051,2.3253496808481033,-1.9668534788658154,0.1339573670795754,-1.808357248029632,0.14819123227079126,-0.010735681390737214,-0.13164691325018735
Abhd6,-0.18522014772970125,6.434545374369134,2.3253496808481033,-4.509195635813235,0.29322847569326904,-4.092203181354342,-0.12147210319226324,0.2092618632118562,-0.04120893302840241
Ablim1,-0.030649921694779293,9.05989501193639,2.3253496808481033,-0.09999998557305076,0.18705406886500484,-4.233706914450786,-0.08718602362947822,0.17441933930837555,-0.08279103884730725
Ablim3,-0.1172296421942848,6.793041576351419,2.3253496808481033,-4.492203130860022,0.26424754415066565,-4.133706928877734,-0.07160112397162385,0.15457848379164688,-0.0659084565675292
Abo,-0.05909526026134367,4.150699433830948,2.3253496808481033,-4.609195621386287,0.2629909464334629,-4.209195671880607,-0.09742742022830517,0.16497182439065725,-0.04940110319113741
Acadm,-0.06416484959842941,6.6930415907783685,2.3253496808481033,0.04150374030991912,0.24142007718239683,-1.9083572336026837,-0.0868562003508599,0.11690707679922804,-0.03405458463058541
Acan,0.1357414605491068,6.576049100252101,2.3253496808481033,-2.1838459549651317,0.08998633047789288,-1.9253497313424233,-0.12759353409121407,0.17091104196275633,-0.049250629789720765
Ace,0.0026783630347963273,4.250699419404,2.2253496952750518,-2.166853450011919,0.10103877276113186,-1.8253497385558977,-0.08373918161584584,0.22098200969302834,-0.0988652547080323
Ackr1,-0.2637429887982904,4.66769186664942,2.2253496952750518,-4.409195650240184,0.58086311781952,-3.9922031885678164,-0.08213491183140101,0.11692885494350232,-0.12656328451952786
Ackr4,-0.09211012007094384,4.6676918738628945,2.2253496952750518,0.19999997114610296,0.18912992445919763,-1.7253497529828459,-0.02413112977848455,0.15481136286812985,-0.12797340670235685
Acod1,0.1998105543963057,6.73454533830176,4.4506993905501036,-0.04150374030991912,-0.17709193952496377,-1.9668534788658156,0.24493678784687917,-0.03993544144018877,-0.3071213715001696
Acox2,-0.09231843972866434,2.0838459693920806,2.2253496952750518,-4.4506993905501036,-0.011661661427597995,-1.8668534860792902,-0.2144872401900436,0.38452283806017623,-0.07152430228170104
Acpp,-0.15902675421258428,4.8413884150053805,2.2253496952750518,-6.617552840562022,-0.05846146732916748,0.3169924616723681,-0.260977791636163,0.5019391413928332,-0.14727523268799164
Actb,0.8687364318947634,4.773581237478368,2.3253496808481033,-6.834545316661339,-0.21825462645350374,-1.7931569305098567,0.1999445391337861,-0.05859968100050641,-0.5694690317115942
Actg1,1.114493731670666,7.025234362757038,2.3253496808481033,-4.492203130860022,-0.904696153579334,0.6813780489105532,-0.10231747680723195,-0.10793816539711479,-0.13983430072366898
Actn1,-0.5721977224232633,4.409195657453658,2.3253496808481033,-6.617552840562022,-0.4844138187841779,-3.944810070215474,-0.03359798753329082,0.5155044518629224,-0.21029253034078704
Acvrl1,-0.0657723259647053,6.8667381319208545,2.2253496952750518,-4.3506994049770515,0.04003950023947188,-4.150699426617475,-0.044289765151154535,0.20195172450186155,-0.10439832926846396
Adam11,-0.24105798588097485,4.1506994338309475,2.3253496808481033,0.21699247609931688,0.192080551623163,-1.9083572336026837,-0.09719554674834678,0.24476018011488399,-0.07004118917946388
Adam12,0.01987352165987486,2.383845926111236,2.3253496808481033,-0.09999998557305076,-0.013305130495457746,-1.9083572336026833,-0.10163971327159523,0.12655792493948984,0.023005760762822798
Adam19,-0.12088222990160742,4.609195621386286,2.2253496952750518,-6.634545345515235,0.21681394463044285,-1.7668534932927649,0.03332309235185923,0.05068448543485697,-0.07595175793278021
Adam23,-0.2047466717942959,4.409195657453658,2.2253496952750518,-2.1083572047487866,0.1359988692767198,0.41699244724541995,-0.06599809184747432,0.14758219113737994,-0.023501807012616917
