,Baso,Ccr7_DC,Eos,Lymphoid,Mast,Meg,Monocyte,Neutrophil,Undifferentiated
3110079O15Rik,-0.048049323042962014,-2.2253496952750518,6.776049071398207,-6.676049085825156,-0.053812789834436395,-0.046171942667473084,0.057295656691953786,0.1764976311372294,-0.22294320241446203
3830432H09Rik,0.048839183325307435,-2.2253496952750518,0.0,-4.4506993905501036,0.051976726870052094,-0.35736214343646205,-0.0005018999735750234,0.15280700745265227,-0.07235700974241996
4631405J19Rik,0.05679305972963742,-2.2253496952750518,0.0,-6.676049085825156,-0.08889686691768202,-0.3236102024470841,-0.01948973333702928,0.16535507868887334,-0.028124502273284835
4831440E17Rik,0.06953082114540873,-2.2253496952750518,2.2253496952750518,-4.4506993905501036,0.03113307634265604,-0.32825314526379945,0.037140310060845706,0.0709237650757856,-0.08408806246006037
4930417H01Rik,-0.06436320334882076,-2.2253496952750518,-2.2253496952750518,-4.4506993905501036,-0.02015667657510741,-0.25040754996867426,0.021307567955467073,0.12244717703986492,-0.028674027757198916
4930426D05Rik,0.00272492094869535,-2.2253496952750518,0.0,-4.4506993905501036,-0.034103691779288264,-0.16917752159807684,0.06573714624386466,0.06435661437819694,-0.07587231920809114
4930431P03Rik,-0.005326087017250536,-2.2253496952750518,0.0,-4.4506993905501036,0.01867648571362308,-0.16929597303322647,-0.0010218065575178042,0.15289215807091,-0.08897239217168429
4930452B06Rik,0.04242579382421132,-2.2253496952750518,0.0,-4.4506993905501036,0.16347169586540605,-0.38133371640588154,-0.041930149718894166,0.13671123161236942,-0.024625935568979844
4930458D05Rik,0.0026109470937068723,-2.2253496952750518,0.0,-4.4506993905501036,0.10688471461920165,-0.2778813301869345,0.009482291199477993,0.15981368825126208,-0.11278117868128504
4930503B20Rik,-0.15095199275361776,-2.2253496952750518,0.0,-4.4506993905501036,0.3138401786425276,-0.20115122539425684,0.040887621585843505,0.08366961546808253,-0.09664555454439186
4930517L18Rik,0.026360878315062296,-2.2253496952750518,-2.2253496952750518,-4.4506993905501036,0.18996967275187637,-0.3785616399066462,-0.02531571151725856,0.19669731515067185,-0.11626109588441509
4930519F16Rik,-0.07972411992271136,-2.2253496952750518,4.4506993905501036,-4.4506993905501036,0.0645348072637132,-0.2571902309357966,0.03446479522661029,0.11567722555501084,-0.06049586301055959
4930526F13Rik,0.1418258804744267,-2.2253496952750518,-2.2253496952750518,-2.2253496952750518,-0.030703796539698104,-0.27385019468402855,-0.007328796323602224,0.12428379529593017,-0.07848840368628647
4930563E22Rik,-0.048186900315074686,-2.2253496952750518,2.2253496952750518,-4.4506993905501036,0.08944600949512992,-0.2596746821354021,0.030369252244809852,0.12686892797217314,-0.07872586455367395
4930565D16Rik,-0.03307948430054693,-2.2253496952750518,0.0,-4.4506993905501036,0.09704959887100931,-0.2931664786376286,-0.005616541626365258,0.12935556783627072,-0.029829180315625002
4930588K23Rik,-0.04508813100197451,-2.2253496952750518,-2.2253496952750518,-4.4506993905501036,-0.16245201173193524,-0.08279509551255644,0.011425228911401452,0.15785196213080938,-0.08194338096386608
4930589L23Rik,-0.1751612351911292,-2.2253496952750518,0.0,-6.676049085825156,-0.03945533479417944,-0.5727114112422962,0.0785412978938748,0.1489574386439957,0.0004607673856386357
4931423N10Rik,-0.04743140057603163,-2.2253496952750518,0.0,-4.4506993905501036,-0.04226506463059145,-0.3457193358241776,-0.005472677853903729,0.1167761406362525,0.029956517141137985
4933405L10Rik,0.05054508311961242,-2.2253496952750518,0.0,-4.4506993905501036,-0.0964167865245431,-0.11574922303021307,-0.031459858321482834,0.1528849956101014,-0.0630865427332726
4933406C10Rik,-0.05433170174955941,-2.2253496952750518,0.0,-4.4506993905501036,-0.0818102345306334,-0.23788804227599822,-0.06301521531281666,0.2428879319878315,-0.021403178526117957
4933406P04Rik,-0.05870648930704938,-2.2253496952750518,0.0,-6.676049085825156,0.027382011933047557,-0.12853017680432616,-0.01047992470299273,0.17487061438851365,-0.075215077111276
4933427D06Rik,0.05159283984071535,-2.2253496952750518,0.0,0.0,-0.024814427262737915,-0.3758195602606038,0.009562947310349169,0.054823045929564516,0.015090444689214588
4933439K11Rik,0.05912026374576499,-2.2253496952750518,2.2253496952750518,-4.4506993905501036,-0.18742257175806415,-0.25240662557348326,-0.0015626696664871875,0.09932644140274645,0.012068718902569447
5031425E22Rik,0.016366553938306574,-2.2253496952750518,-2.2253496952750518,-4.4506993905501036,-0.060851721318280726,-0.2144825803583023,0.013496180483010078,0.06802799833104711,-0.0018649302719926097
5430402O13Rik,-0.04552608407602049,-2.2253496952750518,0.0,-2.2253496952750518,-0.051165566916807625,-0.2599749878384955,0.06346918464903609,0.1320972751115413,-0.12180930925875758
5730405O15Rik,0.036750912566148895,-2.2253496952750518,0.0,-6.676049085825156,-0.018352624960929043,-0.23905456207322526,0.00894970014533749,0.08622570954018134,-0.027423648698147028
5830416I19Rik,0.07840554760827032,-2.2253496952750518,0.0,-6.676049085825156,-0.07058429110051642,-0.20948706973170855,-0.01653516305588573,0.05226038932692817,0.0014927567620404126
5830418P13Rik,-0.011756004817492593,-2.2253496952750518,2.2253496952750518,-4.4506993905501036,0.16135316222017246,-0.22754429406958554,-0.01619709403738705,0.15240320511565997,-0.08731926516137038
6030419C18Rik,0.11215418811564519,-2.2253496952750518,0.0,-6.676049085825156,-0.08221568107495164,-0.24888465770800877,-0.04037014893158605,0.11747228113438253,-0.01854807052116112
6030498E09Rik,0.024893100422914448,-2.2253496952750518,0.0,-4.4506993905501036,0.009884190180585973,-0.23574740363744778,-0.0628917836861396,0.18098191718152118,-0.000761540025322377
6430531B16Rik,-0.03640788932437854,-2.2253496952750518,0.0,-4.4506993905501036,0.11289253447308487,-0.2703848034800699,-0.011570322702580186,0.12220824895585261,-0.01604472775622321
6430548M08Rik,-0.08823371094463524,-2.2253496952750518,2.2253496952750518,-4.4506993905501036,0.1606495628478348,-0.14534082235199988,0.05373565647724811,0.09443280660402247,-0.12512425653014841
8030423F21Rik,-0.056736249170906215,-2.2253496952750518,0.0,-4.4506993905501036,0.028167665782973462,-0.2735827813869115,-0.05373204269866838,0.1916351267990987,0.021019364730957887
8030451A03Rik,-0.037561422329737484,-2.2253496952750518,-2.2253496952750518,-2.2253496952750518,0.07658782709127972,-0.3802689914627838,0.035055879359796184,0.1766721437160438,-0.11001437718101362
8030474K03Rik,0.010083916372911192,-2.2253496952750518,2.2253496952750518,-4.4506993905501036,-0.015517037135416856,-0.24011363366359711,-0.013431639741155002,0.197504592298483,-0.09253884745870511
9130019P16Rik,-0.0005430964619608763,-2.2253496952750518,0.0,-4.4506993905501036,-0.004530466069690453,-0.20604688556037615,-0.04048391456761876,0.14224737762405582,0.015381933313611007
9230116N13Rik,-0.003383010523901911,-2.2253496952750518,2.2253496952750518,-6.676049085825156,0.12728712759610217,-0.09470885971496942,0.02384923039026743,0.1222093881970453,-0.15440819128705624
9330162012Rik,-0.06653552851446483,-2.2253496952750518,0.0,-6.676049085825156,0.049029949456512366,-0.24007789711102312,0.021294573589824953,0.15926314929426907,-0.08641371583539117
9430024E24Rik,0.04867130235429667,-2.2253496952750518,2.2253496952750518,-2.2253496952750518,0.025520444290864697,-0.2421852017103221,-0.022590102442489702,0.16666685003591045,-0.0879637834522374
9430065F17Rik,-0.052929373468844056,-2.2253496952750518,0.0,-4.4506993905501036,0.0670094739561374,-0.20433097680044962,0.00680351091482694,0.1720654892198545,-0.1105833556797998
9430076C15Rik,-0.08169484623809545,-2.2253496952750518,0.0,-4.4506993905501036,-0.2525678183620149,-0.40064423560543017,0.2261196070706275,0.036986104695731936,-0.19152781754575005
9530026F06Rik,0.05086879314259448,-2.2253496952750518,-2.2253496952750518,-4.4506993905501036,0.10909736437092774,-0.3402745571301126,0.005816269759590924,0.04145441838580767,-0.00778901175174806
9530051G07Rik,0.10481219385109605,-2.2253496952750518,-2.2253496952750518,-4.4506993905501036,-0.03685581256220567,-0.366357714402201,0.0557929318751174,0.1336121585089855,-0.15247041807462974
9530082P21Rik,-0.03927751383208159,-2.2253496952750518,4.4506993905501036,-4.4506993905501036,-0.07394425776819809,-0.15458451748824215,0.005668202726191368,0.06151921528195521,0.013945357914422363
9630001P10Rik,0.09663335145225528,-2.2253496952750518,2.2253496952750518,-4.4506993905501036,-0.08792789780887902,-0.32042651659036164,0.04347664792447311,0.08752861863851397,-0.08056285301039218
9830107B12Rik,-0.13005665029813024,-2.2253496952750518,-2.2253496952750518,-2.2253496952750518,0.05761594030805621,-0.2840400321562053,-0.041901305678782585,0.11880062255443558,0.06166279622557073
9930022D16Rik,0.0361007822538843,-2.2253496952750518,-2.2253496952750518,-4.4506993905501036,-0.07906316232042604,-0.26721391748941425,0.04827135333014976,0.07821382380043389,-0.04162925115783623
9930111J21Rik2,-0.1779645574849104,-2.2253496952750518,0.0,-2.2253496952750518,0.023526337332010948,-0.2185999735793172,0.3388834292951054,-0.1449913308190815,-0.33548522711969564
A230056P14Rik,-0.16965709891035985,-2.2253496952750518,2.2253496952750518,-4.4506993905501036,0.1354249358166673,-0.2085277147672294,-0.029184833876018577,0.11839550590491292,0.04174277762938007
A330008L17Rik,0.022267510551941344,-2.2253496952750518,2.2253496952750518,-4.4506993905501036,0.12402981812856431,-0.428871031705446,0.03470325446512007,0.09484294473822145,-0.06395645788730937
A330009N23Rik,-0.020438178750794404,-2.2253496952750518,0.0,-6.676049085825156,0.009692318204543216,-0.13948911042490703,0.08558315365477577,0.031090972659837752,-0.10473597765721501
A330074K22Rik,-0.006567838998914782,-2.2253496952750518,0.0,-2.2253496952750518,0.04965648067896582,-0.45990368735343035,0.07824821085822128,0.09444347994570468,-0.06615265268897151
A3galt2,-0.011478344606616852,-2.2253496952750518,0.0,-6.676049085825156,-0.06080402177762173,-0.2309569098085676,0.035120337521742984,0.12787799149861917,-0.0671215379838496
A430078I02Rik,0.019875685871239782,-2.2253496952750518,0.0,-4.4506993905501036,0.0200609464028512,-0.07914581072717464,0.029999522901544513,0.1559036710265768,-0.18047047514184372
A430093F15Rik,0.04355856009351509,-2.2253496952750518,2.2253496952750518,-4.4506993905501036,0.05013134153429018,-0.22139753106318505,0.019308461007161846,0.20571557666216722,-0.2285463606070314
A530013C23Rik,0.1589691076793401,-2.2253496952750518,2.2253496952750518,-4.4506993905501036,-0.20609289573533487,-0.23275688503876876,-0.0008363317511658301,0.1401680582752069,-0.08492160190257134
A530064D06Rik,0.09946781174316785,-2.2253496952750518,2.2253496952750518,-4.4506993905501036,-0.06571159110797072,-0.29625440984460677,0.036539015161138236,0.10436907250249541,-0.11973787329640917
A530072M11Rik,0.003075083730447714,-2.2253496952750518,0.0,-4.4506993905501036,-0.004712319115298824,-0.2317723232649375,-0.015722983754017514,0.16755234191419688,-0.07054078106377851
A530076I17Rik,-0.005292527302092315,-2.2253496952750518,0.0,-4.4506993905501036,-0.06003030369338108,-0.2955386789602455,-0.022427493000237348,0.1798211722932141,-0.0400166207996374
A530084C06Rik,-0.005307835411402606,-2.2253496952750518,2.2253496952750518,-4.4506993905501036,0.05733666677470993,-0.1819338723629386,-0.021009635396085913,0.16595823456725384,-0.08285679929521676
A630033H20Rik,0.09350215402949955,-2.2253496952750518,0.0,-4.4506993905501036,-0.19039730867371038,-0.49857890726027626,0.1709407736472115,0.04197820945181504,-0.1499975128212488
A630035G10Rik,0.05695869584660414,-2.2253496952750518,0.0,-6.676049085825156,-0.12917425239339914,-0.27750278235700127,-0.00475228348597225,0.1359841024000173,-0.0010327677657733906
A630091E08Rik,0.10630592770411844,-2.2253496952750518,2.2253496952750518,-4.4506993905501036,0.04545974263776138,-0.19927610796122006,-0.11961036331087742,0.18158374171854677,-0.021922209483326488
A730015C16Rik,-0.057878872797515545,-2.2253496952750518,2.2253496952750518,-4.4506993905501036,-0.004263052308850035,-0.22923213578195328,0.029958407240212898,0.10902438286555498,-0.033417389161356253
A830005F24Rik,0.024371752131802413,-2.2253496952750518,0.0,-6.676049085825156,-0.12156062018032569,-0.3127051084071177,0.0051894248846402645,0.0954131595090342,0.027814129707147306
A930003A15Rik,-0.015206993576349775,-2.2253496952750518,2.2253496952750518,-2.2253496952750518,0.08960022643992234,-0.218844021793715,0.07950003325498071,0.16249861485946868,-0.24867148656296165
A930007I19Rik,-0.19092403695299195,-2.2253496952750518,0.0,-2.2253496952750518,0.015047465928901943,-0.17719269311372784,0.1657040935519454,0.04981845347849242,-0.17487879747709312
A930024E05Rik,0.13947358399182908,-2.2253496952750518,4.4506993905501036,-2.2253496952750518,-0.09011580821641962,-0.27513763971915406,-0.02299569844375337,0.16866916019773248,-0.0721760388131345
A930029G22Rik,0.007274138604879288,-2.2253496952750518,0.0,-2.2253496952750518,-0.09241192314439697,-0.18027901416254516,0.07030495288588165,0.09115395977866404,-0.11411030015990012
AA467197,-0.09982194961056842,-2.2253496952750518,0.0,-4.4506993905501036,0.12486352498650781,-0.32262389257755675,0.0045280265408406736,0.16417939711928903,-0.05348583619620739
AA986860,0.08473859642055873,-2.2253496952750518,0.0,-4.4506993905501036,-0.0029503999095698897,-0.23008833717509286,-0.055555727909852456,0.1683619359164691,-0.051771291030030295
AB124611,0.19081115516873398,-2.2253496952750518,2.2253496952750518,-4.4506993905501036,-0.11043392096732511,-0.14348255687848915,0.10920648753813182,0.1227921122704787,-0.3962786354645255
AF067061,-0.008721394979951414,-2.2253496952750518,2.2253496952750518,-2.2253496952750518,-0.10722888297746766,-0.13866367831529597,0.08021962598852926,0.05330220089494928,-0.11617026652551816
AI464131,-0.03328972392439767,-2.2253496952750518,0.0,-2.2253496952750518,-0.02271018572435296,-0.20493945288420606,0.012745207341209463,0.14212390003539116,-0.05782678453875665
AI593442,0.12937581941206666,-2.2253496952750518,-2.2253496952750518,-4.4506993905501036,0.21035736638216201,-0.1283166023711601,-0.10941030007763794,0.1414132323665223,-0.05201267561958671
AI607873,-0.20861754683212133,-2.2253496952750518,0.0,-4.4506993905501036,-0.05221863448177411,-0.3757702467286058,0.23944420372076172,0.024837656005421694,-0.1933126265839557
AI847159,0.05387285241798419,-2.2253496952750518,0.0,-6.676049085825156,-0.14427082817232453,-0.25052148779313177,0.04588265651468505,0.12629123285373617,-0.12151469947090199
AW011738,0.059207892344112036,-2.2253496952750518,-2.2253496952750518,-4.4506993905501036,0.08996296608321204,-0.22318855093367557,-0.04642163532677492,0.1485385684814527,-0.05440242666145948
AW112010,0.034761542088025045,-2.2253496952750518,0.0,-6.676049085825156,-0.08880315555379037,-0.17008085299040068,0.03069529800565864,0.11881138928571536,-0.08500900082365989
AY512915,-0.06022632527972151,-2.2253496952750518,0.0,-6.676049085825156,0.02752980311195328,-0.3367711353088431,-0.001521043069674466,0.18288558374806385,-0.017080661568450353
Abca1,-0.07060313282973806,-2.2253496952750518,0.0,-4.4506993905501036,-0.044454147719732086,-0.2434825560979835,-0.0009573910670432368,0.14091437281000138,-0.02207773963178512
Abca15,0.0505336987367244,-2.2253496952750518,4.4506993905501036,-4.4506993905501036,0.05483699665772986,-0.17343858531613235,-0.02465935106202986,0.19303650687826285,-0.16466719590913273
Abca17,0.04160328003645973,-2.2253496952750518,0.0,-4.4506993905501036,-0.04856604778777303,-0.34348255494674207,0.024982990157038608,0.11400114633083092,-0.022829748283728867
Abcg1,0.007099635479787753,-2.2253496952750518,0.0,-4.4506993905501036,-0.06651007533250183,-0.25373453674573565,0.1337288890551211,0.02988775856229514,-0.1502018833393239
Abhd6,0.01480816451234308,-2.2253496952750518,-2.2253496952750518,-4.4506993905501036,-0.020353338847930856,-0.2226408063360496,-0.02254510150151321,0.09116139729250075,0.01229395576475903
Ablim1,0.020494205764235985,-2.2253496952750518,-2.2253496952750518,-4.4506993905501036,-0.14565140997003265,-0.16268102272594792,0.02014233129253138,0.06444579464364027,0.00029693747465095455
Ablim3,0.05799633079123514,-2.2253496952750518,-2.2253496952750518,-6.676049085825156,0.08414542873820124,-0.26828056208532974,0.009908081147260701,0.11630763093426566,-0.07300216737153856
Abo,0.014688301925883324,-2.2253496952750518,6.676049085825156,-6.676049085825156,-0.09121935989339626,-0.26793444793130916,-0.037117157053554964,0.15102426507768163,0.026777983546390494
Acadm,0.015440975583660043,-2.2253496952750518,2.2253496952750518,-4.4506993905501036,-0.12523733853245936,-0.17840742706843424,0.15408252475868114,-0.06143314982043061,-0.11531412040568582
Acan,0.0869147237108685,-2.2253496952750518,2.2253496952750518,-4.4506993905501036,-0.05861493931874924,-0.3081064884950484,0.010110776278395414,0.08632051369583683,-0.011733740538851895
Ace,0.016151836549325692,-2.2253496952750518,0.0,0.0,0.1690940794056142,-0.23177390945565382,0.037694968574869266,0.08417916637072324,-0.12717366919826206
Ackr1,-0.14254518562292157,-2.2253496952750518,0.0,-4.3506994049770515,0.33386441849824544,-0.3057755903947494,-0.06758692140014418,0.14720782357479556,0.026582821966504182
Ackr4,0.04338251286381941,-2.2253496952750518,0.0,-4.4506993905501036,0.13667823047223968,-0.26371629535834584,-0.0376408803535031,0.16806128707565995,-0.07458046001875808
Acod1,-0.08556013571331735,-2.2253496952750518,2.2253496952750518,-4.4506993905501036,-0.04359794783850762,-0.17804225705217988,0.1199467300855116,0.13428257583328498,-0.2292732745077823
Acox2,0.1416633787908668,-2.2253496952750518,-2.2253496952750518,-4.4506993905501036,-0.1622787159720352,-0.3462839919294983,-0.06481764970144249,0.23007048382435985,-0.02778185828452125
Acpp,-0.023710603846922994,-2.2253496952750518,0.0,-4.4506993905501036,-0.11263654867766268,-0.17729426071294113,-0.15471599500003233,0.3527535914534282,-0.04311700765089164
Actb,0.5428258642567461,-2.2253496952750518,2.3253496808481033,-4.4506993905501036,0.20430763474211439,0.12567085569880915,0.17641366308963136,-0.3208211168428495,-0.5618908415444673
Actg1,0.5265648268607733,-2.2253496952750518,-2.2253496952750518,-4.4506993905501036,-0.2074250335295217,0.24919696422877155,0.06609972200597401,-0.26153908997253705,-0.24849777325418762
Actn1,-0.1211830388558838,-2.2253496952750518,-2.2253496952750518,-4.4506993905501036,-0.22665431489468707,-0.286205246181379,-0.11151666825559811,0.3723434506009284,-0.0027818524009276006
Acvrl1,0.0014332290299540972,-2.2253496952750518,2.2253496952750518,-4.4506993905501036,-0.00795446778002753,-0.2795069333100155,0.053686588823945634,0.1291063630056009,-0.1168537626236226
Adam11,-0.05794279030590941,-2.2253496952750518,0.0,-4.4506993905501036,0.02506039175997818,-0.11738790309118223,-0.04558139592749115,0.13444735838193228,0.008268569478922011
Adam12,0.05268182353914426,-2.2253496952750518,0.0,-4.4506993905501036,-0.10880561297998814,-0.23302892094654118,-0.0649660521049373,0.21208504413634488,-0.04019485101417411
Adam19,-0.0020178969214882823,-2.2253496952750518,0.0,-4.4506993905501036,0.07719609974584137,-0.31854061372829623,0.04857404239177127,0.09322704192178685,-0.04853283575697161
Adam23,-0.00023909907606438628,-2.2253496952750518,0.0,-6.676049085825156,0.0883828988410702,-0.36394079574187227,0.0602364533528154,0.14397887946859203,-0.1184397663126227
