,Baso,Eos,Erythroid,Lymphoid,Mast,Meg,Monocyte,Neutrophil,Undifferentiated
Cd59a,0.9219385884241948,0.6371961365181242,0.34343639613791355,0.5168136232117861,0.8721654404538972,0.1781925975538359,0.0329447025986237,0.06795222041778474,0.9429565589293252
Cd6,0.5942688267121596,0.22367823125125047,0.34343639613791355,0.660183540762261,0.5952389815121865,0.5387931793265937,0.4332645091084766,0.04392850415293192,0.08956376106778043
Cd63,0.00017838053216539913,0.006741812080934152,0.19342205960333228,0.14568923387231225,0.013113786919057534,0.6513329948113056,0.05398644235165297,0.6343616862071828,0.0002246397033569877
Cd68,0.30714493450250435,1.0,0.34343639613791355,0.7916388505400503,0.818719879821061,0.36518251195507456,0.001320800042682199,0.19228510480685732,0.0541980865465577
Cd69,0.09923986496683146,0.26474223716082407,0.16785065605707486,0.5702441801118572,0.5638316210660127,1.0,0.36661726178495324,0.6003588565470773,0.3511153205714185
Cd7,0.07718431981687177,0.4863385535115353,0.34343639613791355,0.40792014207680516,0.02099564522845298,0.4930815524244151,0.13753060159077687,0.05688823859505314,0.10974846592265294
Cd70,0.5703875568067185,1.0,0.34343639613791355,1.0,0.16403116076558868,0.6025810835989265,0.8982388330083967,0.5536134685369231,0.14269693077992307
Cd72,0.4141149739928567,0.2226147753552415,0.34343639613791355,0.8411122933835562,0.4287889936659821,0.41128643861697944,0.5720581023289286,0.10614432437849368,0.1339069293845538
Cd74,0.2110319553154283,0.20122782208416226,0.34343639613791355,0.31040732741198357,0.1411425237964825,0.6658302726303922,0.04630195167737296,0.7404854475974478,0.07106505117831428
Cd79a,0.3529693286092358,0.5525345326530421,0.34343639613791355,0.464491487489036,0.9541433158042575,0.6474110240142322,0.7545685519675015,0.06259547051011922,0.088622061400585
Cd81,0.08421563415919718,0.8089638879295138,0.34343639613791355,0.5168136232117861,0.0968556709686531,0.26218317181894923,0.022664627742859978,0.00010269788214030457,0.835777590820003
Cd82,0.42819432768390986,0.13614232653824557,0.34343639613791355,0.3432895832111098,0.8254487517735112,0.5175101500078587,1.0,0.0038547609691447888,0.006343012151652404
Cd83,0.08011753939825896,0.8514265499836258,0.34343639613791355,0.3983609043461408,0.23179475440510974,0.6474110240142328,0.30186330633517994,0.13709109413135798,0.9274369456799186
Cd84,1.0216759540450832e-05,0.2647422371608245,0.34343639613791355,0.49253543343658757,0.3573088276696398,0.6954882144722774,0.4064228446225364,0.40219976928800194,0.0058468768889677536
Cd9,7.014701342932615e-05,0.22367823125125047,0.34343639613791355,1.0,0.039819349911212346,0.23288260062701105,0.2180301421885456,0.427466537177997,0.0006588725421980881
Cd93,0.031893048941852645,0.9999999999999998,0.34343639613791355,0.464491487489036,0.6840110652265834,0.7076615286798509,0.0001373821960607172,0.10477511285795346,0.0001524398586492143
Cd96,0.2587074493386673,0.1565379949722394,0.34343639613791355,0.37245279607829396,0.0344704594634036,0.3026214369929812,0.12986253581634613,0.21758533084726728,0.32821320849269264
Cdc42ep2,0.8050642411349991,0.7955751240671651,0.34343639613791355,1.0,0.3937668211321187,0.4647092004024853,0.05569704196932478,0.656256009282618,0.0248397286887772
Cdh1,1.3934292301941023e-10,0.005191970435358659,0.1038881310621017,0.49253543343658757,0.0037059115828330627,0.41128643861697944,0.0018062079504012022,0.05836213812328371,0.0007662329929219444
Cdh17,1.0543544005559872e-05,0.017087135801271566,0.34343639613791355,0.656579224694315,0.5452492722830767,0.8181474881919049,0.5696379027713396,0.42625821793572105,0.002685672675461497
Cdhr1,0.401625545647484,0.08010863481724088,0.34343639613791355,0.8279923669552666,0.35017491135368795,1.0,0.12030426750048386,0.1457416426745434,0.8302766218974311
Cdk15,0.6802610662739488,0.857043917111908,0.34343639613791355,0.7916388505400503,0.6824600706633797,0.41128643861697944,0.17526853044284474,0.17098552360800354,0.9498453214659931
Cdk18,0.8433497838909809,0.15584027337912362,0.19342205960333228,0.464491487489036,0.1992913043089502,0.8281992886239742,0.46546852681756523,0.6271993533801801,0.021526582962123397
Cdk4,0.07073802918214198,0.30066490721848793,0.34343639613791355,1.0,0.0009985155633517467,0.599527592049867,0.0008590622103921054,0.9045407462637216,0.007892706271554705
Cdk6,0.0741100798256335,0.4332546620842792,0.34343639613791355,0.27358062961485485,0.5660472000311401,0.4647092004024853,0.017884092676200926,0.9131682057542435,0.001797981866437189
Cdkn1a,0.05638315950069045,0.41183966865778576,0.19342205960333228,0.21646051842535055,0.036685575533846555,0.4930815524244151,0.2355809908595708,0.025426624921482358,0.1263628623274037
Cdkn1c,0.8844614662818456,0.15176941009560285,0.34343639613791355,0.464491487489036,0.21081784931644745,0.3590116819214234,0.01454043783700135,0.023917516337489102,0.46421949921247907
Cdkn2a,0.36755376147460694,0.060019724498290634,0.16785065605707486,0.5168136232117861,0.06852832740108394,0.6474110240142328,0.7954508547214567,0.3842954823436321,0.039174789152703005
Cdkn2b,0.08144147292817555,0.038416346006157266,0.34343639613791355,0.21646051842535055,0.5971992871702965,0.501755473466824,0.16683589028376872,0.21593360509228773,0.14415383786321204
Cdx1,0.6023563478906948,0.10225833001497756,0.34343639613791355,0.6367442140801969,0.3898548658055503,0.6816763856141759,0.39974123011477924,0.17438260473799397,0.2810153466569085
Ceacam1,0.0684912730922127,0.5120998269641941,0.19342205960333228,0.023466184933389908,0.05547635799914782,0.18890593114000107,0.0004727198114140595,6.056797852478507e-09,0.00019992877497459276
Ceacam10,0.00614442361749412,0.47025472076696995,0.19342205960333228,0.14568923387231225,0.725572750359325,0.8441879630843625,0.16648039876267068,1.2107263277736403e-05,0.0019835665320182393
Ceacam15,0.5489854458150137,0.11322510575840274,0.34343639613791355,0.14568923387231225,0.44491509876824686,0.8281992886239742,0.2171524058971905,0.09871325552009005,0.617488568663284
Cebpa,0.04973830210678768,0.3880961333858691,0.34343639613791355,1.0,0.14816582736256403,0.8136136021153796,5.085147943434491e-05,0.017200060936172407,0.049481987392476875
Cebpb,0.5762162233605608,0.48775225620314855,0.34343639613791355,0.8479548022234613,0.014353916259403902,0.5741878031620121,4.073549730593323e-05,0.37759384948991026,8.464274447198155e-05
Cebpd,0.01750388150060459,0.5694812427128483,0.34343639613791355,0.27358062961485485,0.07890134643481604,0.6474110240142328,0.5791605863809062,1.2626246324289254e-05,0.0011246776977848017
Cebpe,0.9606448487973603,0.2448600299642089,0.34343639613791355,0.6132506495779411,0.0008063099539626594,0.3867252684901028,7.881193318358146e-06,3.7228146446256054e-09,0.013603623234191654
Cecr6,0.4281943276839092,0.38700672918255896,0.34343639613791355,0.8332756115917841,0.3166232570162349,0.5175101500078587,0.15785963582663282,0.12182941470464526,0.5596154897640031
Cemip,0.8931463220993654,0.7008070104813595,0.34343639613791355,0.8439566475924215,0.6751594435946926,0.38301076032644765,0.0732305425587688,0.07858297606503355,0.4433506484227355
Cerkl,0.2630016417884524,0.20227910601791987,0.34343639613791355,1.0,0.8132003031982467,0.41128643861697944,0.39714051876013334,0.2526088859460373,0.9008093240765409
Ces1d,0.6922061902402854,0.656579224694315,0.34343639613791355,0.5168136232117861,0.9536345604913492,0.32458470870527034,0.09689453082512324,0.009050637337708292,0.404095397143845
Ces2c,0.9999999999999989,0.8707569777655935,0.34343639613791355,0.37245279607829374,0.7709394907299065,0.4707259145459691,0.17205338214310797,0.02270397605850713,0.5147503150330892
Ces4a,0.8938500135189861,0.8379421405039178,0.34343639613791355,0.8006545454822498,0.4201058623310585,0.574187803162012,0.6192476462586773,0.5777748173473811,0.4144935165619006
Cfap161,0.6484891873261741,0.3880961333858691,0.34343639613791355,0.6132506495779415,0.8665286323360695,0.3013378228458911,0.11942949761007668,0.08069793725673076,1.0
Cfap70,0.9633876460111253,0.5120998269641941,0.34343639613791355,0.24680010511933345,0.92058015480156,0.5175101500078587,0.063828248918737,0.021677383602505235,0.7688428419680817
Cfb,0.9627774413176329,0.47025472076697006,0.16785065605707486,0.8439566475924215,0.2639705694899414,0.8281992886239742,0.7771720509382071,0.5472715363380218,0.0430915871016014
Cflar,0.5862981407651143,0.5010858438709951,0.34343639613791355,0.4318176432047979,0.8389435314736425,0.3867252684901028,0.5906304566144407,0.0763625341624507,0.01595184579488386
Cfp,0.7293314135682698,0.17497878345131573,0.34343639613791355,0.1839456767455823,0.7019470742687428,0.8181474881919049,6.012290613302878e-05,0.04921951490752804,0.00042113137644292316
Ch25h,0.9592600316321112,1.0,0.34343639613791355,0.656579224694315,0.309281815059515,0.41128643861697944,0.2044178158255532,0.31969044297333105,0.7072417563180409
Chga,0.47452809564620746,1.0,0.34343639613791355,0.464491487489036,0.07964440962051016,0.158472221365322,0.05690556724175273,0.03599882338267874,0.28295173198228896
Chil1,0.028356714568142177,0.8297224620481122,0.34343639613791355,0.44224560349205555,0.9228084156615914,0.25404004802566815,0.041600160188555536,1.4220452679795618e-05,0.0022207893703739246
Chil3,0.01946874004123332,0.2864433022644565,0.34343639613791355,0.3000510369451624,0.4332312519060074,0.15089395856344695,0.015118324740575367,1.0727097408578044e-08,9.012244344842387e-06
Chil5,0.7616799465756974,0.4599913626137837,0.34343639613791355,0.8134830459507065,0.6085282505307292,0.5175101500078587,0.13572054231319994,0.008048440219146653,0.22386199379667296
Chit1,0.2608651346541595,0.11322510575840262,0.34343639613791355,0.673573770986162,0.2963515716443631,0.6816763856141759,0.05394564905232161,0.017592889395328146,0.3343687679402104
Chl1,0.20418166046478903,0.7122502050162399,0.34343639613791355,0.37245279607829396,0.2122132609879227,0.3590116819214234,0.32485923761806745,0.2495728537291855,0.9198269380346531
Chp1,0.21698120465240198,0.7122502050162399,0.34343639613791355,0.24680010511933353,0.7023440123959539,0.5387931793265937,0.6830037295984219,6.911455673627139e-05,0.0016333128810627584
Chrm1,0.8374748564336546,1.0,0.34343639613791355,0.464491487489036,0.6955444621044278,0.5175101500078587,0.21380538952449551,0.0151632220840385,0.3646115528162971
Chrna1,0.5058237946695671,0.17497878345131615,0.34343639613791355,0.31040732741198357,0.3254543218594792,0.41128643861697944,0.09778312867824214,0.16817696986821504,0.6453642381930169
Chrnb3,0.6186758979351491,0.9999999999999998,0.34343639613791355,0.8439566475924218,0.5119654383233035,0.3090925620635536,0.16863519317347622,0.08373695222606863,0.6703068553385857
Chrnd,0.5666453247337208,0.22261477535524138,0.34343639613791355,0.6132506495779415,0.5505636354109429,0.6474110240142328,0.10586087306658326,0.033362712172186657,0.2704387664493337
Chst15,0.817035566823053,0.3324743793953876,0.16785065605707486,1.0,0.0517233611044202,0.8136136021153796,0.2266149731431743,0.03911313941204874,0.018173978921230644
Cib3,0.8103740230674018,0.2588187657512103,0.34343639613791355,0.656579224694315,0.8009069802622218,0.8061462858246486,0.23892328790502274,0.057252808238523405,0.24647143246350886
Cib4,0.28083730849483574,0.7955751240671648,0.34343639613791355,0.5168136232117861,0.7868511824345258,0.262183171818949,0.270715658225931,0.020576708465051358,0.35537343358237583
Ciita,0.24290574551589308,0.5525345326530418,0.34343639613791355,0.5380366305266964,0.22347641240902238,1.0,0.5532913537345231,0.660004945681512,0.39244657968190866
Cish,0.009497586544539001,0.33072619093392686,0.08112618884584057,0.5168136232117861,0.00028146524330638844,0.4647092004024853,0.0061040137401754315,0.4265004401812913,0.10160262443950041
Ckap4,0.24403457836325176,0.36972789162388076,0.34343639613791355,0.5567634802810919,0.014320831376413145,0.11412704654378478,0.002076510684689786,1.396554074076804e-07,0.004182748356078312
Clca3a1,0.7823061081308096,0.33253633291852136,0.34343639613791355,0.3983609043461408,0.03660312130029277,0.08091871885421385,0.4261416584572697,0.021157343897870703,0.6837925155959753
Cldn1,0.639218141438268,0.38809613338586924,0.34343639613791355,1.0,0.8808871550906339,0.5175101500078587,0.041014495476200306,0.006869001423259436,0.6114583601129269
Cldn11,0.8140056173178116,0.8451100614727423,0.34343639613791355,0.8479548022234613,0.6404624932521827,0.4647092004024853,0.042318923444266465,0.04003239599545667,0.44748510870883484
Clec10a,0.14351072634316914,0.8201835237244326,0.34343639613791355,0.5168136232117861,0.0006480787638182671,0.8281992886239742,0.16028981553260496,0.3163923672711424,0.2285676017636466
Clec1b,0.8919443756293624,0.009646860191980702,0.34343639613791355,0.14568923387231225,0.9593639132296443,0.1287377508774755,0.05303921817012955,0.4735700868861794,0.6086463304375018
Clec2d,0.850675771540387,0.10491086934435764,0.34343639613791355,1.0,0.05814198451342268,0.8367704675656809,0.45832843607285323,0.048026527196514714,0.012268357492155813
Clec2h,0.805064241134998,0.16513346750520602,0.34343639613791355,0.21646051842535055,0.5105732092255567,0.5387931793265937,0.1901194520435031,0.030090981393246764,0.1010070061175864
Clec4a1,0.16222035516795177,0.34687750549754126,0.34343639613791355,0.2746406460142966,0.3167320775659537,0.3090925620635536,0.0019393304597479831,0.11366324442750747,0.07453969282532057
Clec4a2,0.13928851377559026,0.29934666846680547,0.34343639613791355,0.49253543343658757,0.9206692851880578,0.27370845285483625,0.7430868200844422,0.0001958642589688448,0.00022775083673846533
Clec4a3,0.47346661413910907,0.26474223716082446,0.34343639613791355,0.3432895832111098,0.24231935874812577,0.6474110240142328,0.4140003778545328,0.9215939328629418,0.23137881300493543
Clec4b2,0.30606707693197716,0.5335385270481052,0.34343639613791355,0.8365443236299981,0.9591234907420914,0.23288260062701105,0.06354047016151569,0.00012161995114899271,0.03475413369135482
Clec4d,0.3476469566624294,0.9999999999999997,0.0,0.464491487489036,0.7265503689546097,1.0,1.106409976025791e-09,0.002733584879710359,2.4358900696565575e-07
Clec4e,0.9628485828745947,1.0,0.34343639613791355,0.6565792246943147,0.39576145848954014,0.6954882144722776,1.3603746629376206e-05,0.19817612879692054,0.001208462200978736
Clec4f,0.5425430990182165,0.6733220369505303,0.34343639613791355,0.8241857874586083,0.5118615127639806,0.3250507533143283,0.2200413428045797,0.03423325518134195,0.35886577279253584
Clec4n,0.41744425002904584,0.8089638879295138,0.34343639613791355,0.6132506495779411,0.11795667355808598,1.0,0.000978411022304425,0.124280189443825,0.0033399207591880906
Clec7a,0.7523550325330672,1.0,0.34343639613791355,0.49253543343658757,0.4837410532969648,0.4332083246242646,0.12251726662800189,0.9727611248002705,0.019765749987493243
Clic4,0.2830500455888013,0.8379421405039175,0.34343639613791355,0.8365443236299981,0.071605471054225,0.5741878031620121,0.8900220498356781,0.30484377697839304,0.36560422597112996
Clic5,0.3922978581169978,0.24486002996420891,0.34343639613791355,0.8332756115917841,0.48355080839689135,0.6816763856141753,0.23226025265909844,0.01943068830324413,0.21033438281717495
Clip3,0.7290850129064856,1.0,0.16785065605707486,0.6367442140801968,0.6263801957436722,0.3275334545105214,0.3939814858233859,0.026556047314050164,0.09631787769262065
Clip4,0.3911199525210024,0.8201835237244326,0.34343639613791355,1.0,0.35720277866994365,0.3590116819214234,0.37052194059177357,0.039787793829819756,0.20969005969999874
Clnk,0.449273388714032,0.38700672918255896,0.34343639613791355,0.8365443236299981,0.0012436642300330827,0.3590116819214234,0.01680496952782435,0.7127598902673085,0.9217052857134348
Cma1,4.996921438885473e-05,0.8707569777655935,0.34343639613791355,0.07338837420431323,3.7305945575683423e-16,0.6256674000825169,2.1348823376797443e-08,0.002321791418281549,1.6064964949010156e-08
Cmpk2,0.8823657081195888,0.5525345326530424,0.34343639613791355,0.2746406460142966,0.00473282042765959,0.3250507533143283,0.9141429911541399,0.04520584270042295,0.48053429161212313
Cmtm8,0.21712840126764704,0.3617291248538914,0.34343639613791355,0.8134830459507065,0.39347093476438755,1.0,0.07321894781043486,0.06065755418861485,0.8573578149587829
Cmya5,0.3969842974937726,0.7955751240671648,0.34343639613791355,0.4499675907802926,0.2163938161836829,0.6474110240142322,0.03911833734332081,0.03232151850209646,0.44520480499327575
Cndp2,0.3228398070274956,0.3307261909339273,0.34343639613791355,0.24680010511933353,0.9143750021653599,0.7076615286798504,0.0001209839647315432,0.3395932327189327,5.106394719683468e-05
Cnfn,0.5291721015847217,0.656579224694315,0.34343639613791355,1.0,0.7866910741509505,0.5175101500078587,0.39509823322305304,0.07586072358079242,0.4077017513310288
Cnn2,0.10323552547140959,0.06957866468293758,0.34343639613791355,0.1189254480242612,0.07160547105422521,0.41128643861697944,0.006185738261926625,3.5359250457263034e-05,0.004748101708970608
Cnn3,0.3853211470255741,0.7955751240671648,0.19342205960333228,0.6409739276943209,0.7631746748921067,0.4332083246242644,0.5152203533512667,0.2526088859460373,0.678874529536303
Cnrip1,0.6102271237506782,0.38809613338586924,0.19342205960333228,0.8332756115917841,0.035963474592089636,0.5387931793265937,0.03888946754052391,0.7914640098915035,0.8819076460494724
Cntn4,0.5797618161569895,0.8089638879295139,0.34343639613791355,0.8134830459507065,0.7347867143236975,0.4332083246242644,0.294758335584027,0.21598848455564879,0.3728162959847334
Cobl,0.1707472822597576,0.22368039530300926,0.0,0.4318176432047979,1.6215868692035262e-11,0.8136136021153796,0.012314849361869492,0.011240270859088417,6.133889857727513e-07
Coch,0.8442370609843161,0.3880961333858691,0.34343639613791355,1.0,0.6965837193432973,0.3590116819214234,0.21037505657818095,0.05715623792407574,0.31687676298459594
Col16a1,0.4891122706784601,0.7008070104813595,0.34343639613791355,0.8332756115917841,0.37016232054185305,0.3867252684901028,0.16882575704567512,0.11350054524078683,0.6181048213944604
Col18a1,0.9224598366216814,0.33072619093392686,0.19342205960333228,0.6883254861190503,6.706732786103886e-05,0.2763801033089591,0.24179625514471564,0.12456465288029406,0.23840065237173397
Col1a1,0.36081205815270345,0.6733220369505304,0.34343639613791355,1.0,0.9999999999999989,0.4647092004024853,0.3824165126179079,0.002632677085314615,0.07991805839832866
Col1a2,0.7369534906080155,0.6733220369505304,0.34343639613791355,0.8365443236299983,0.44086363589667876,0.3090925620635537,1.0,0.20207811428603853,0.3741917578365356
Col3a1,0.8961934389050191,0.22367823125125047,0.34343639613791355,0.6601835407622609,0.28690902405921015,1.0,0.19181244442456855,0.14667988140903263,0.2057544364976918
Col4a1,0.36544917040759395,0.1749787834513163,0.16785065605707486,0.24680010511933353,0.7127035595249882,0.32458470870527034,0.5843657603258141,0.19085498228631634,0.5878053147056741
Col5a3,0.5976834711698044,0.22367823125125047,0.34343639613791355,0.49253543343658757,0.8276184478333571,0.8281992886239742,0.6066857074433454,0.13077784829536943,0.6343959211284811
Col9a2,0.11004108454349491,0.3086746482636269,0.34343639613791355,0.3432895832111098,0.532788506071534,0.5175101500078587,0.0265839301079452,0.011681879577308898,0.00018846082763536014
Coro2b,0.5039797735313329,0.7122502050162399,0.34343639613791355,0.8365443236299981,0.5998036165120737,0.6954882144722776,0.24507970660672077,0.10035373026635079,0.625100987655431
Cort,0.8827928010556968,0.6145347350572631,0.34343639613791355,0.1189254480242612,0.7519715894980373,0.4332083246242646,0.10391756233201135,0.019211229616810856,0.354825163132515
Cox6a2,0.46382881025247313,0.6371961365181242,0.19342205960333228,0.4843891664317681,0.0490243124120751,0.5175101500078587,0.6433746827695147,0.628323963826692,0.04653973746132646
Cp,0.660917083931498,0.8451100614727425,0.19342205960333228,1.0,0.6757238022783383,0.8281992886239742,0.7582944460613202,0.2587648559609524,0.28159737368799953
Cpa3,3.7594820903421194e-05,0.006428980779800443,0.0,0.3432895832111098,5.955995733441667e-12,0.2677227086967482,0.00042972171153026395,6.313163809096865e-06,3.651039564131263e-08
Cpb1,0.5231635646970265,0.4599913626137837,0.34343639613791355,0.21646051842535055,0.008307267743705899,0.6816763856141759,0.25356684122342954,0.6008491330195163,0.4878500263808726
Cpe,0.9999999999999989,0.2833659184423409,0.34343639613791355,0.5380366305266964,0.40952675402365146,0.6816763856141753,0.15612694862456303,0.10187781596526783,0.835382438421852
Cpeb1,0.31824452802853864,0.6879330069027797,0.34343639613791355,1.0,0.4500668611590407,0.4930815524244151,0.6051743199234055,0.10265167043836115,0.19692469074193025
Cpne3,0.14351072634316975,0.8201835237244326,0.34343639613791355,0.3983609043461408,0.3917499068942818,0.4332083246242644,0.00034947639292494365,1.2198032544084915e-06,0.11531231370829764
Cpne5,0.47025522723126134,0.41183966865778543,0.34343639613791355,0.6367442140801968,0.8692141760529726,0.4647092004024853,0.8283418629895631,0.16961279352479747,0.4882307629446716
Cpz,0.6177593711349487,0.3617291248538914,0.19342205960333228,0.042854124168812006,0.5754970304307729,0.4647092004024853,0.44628938689316,0.18444780300061098,0.6284097050555559
Crb3,0.4637126629321502,0.3324743793953875,0.34343639613791355,0.673573770986162,0.7425334233384111,1.0,0.09210692973978282,0.07966234483904369,0.8283765862498943
Creb3l1,0.049534968831226996,0.07924822311864031,0.0,0.8279923669552666,7.481006321223581e-08,0.7076615286798509,0.007558262539103596,0.8617605411876158,0.010010375592112306
Creb3l2,0.006837011144949139,0.1933689636025765,0.34343639613791355,0.24680010511933353,0.00017271848148790037,0.8367704675656809,0.0024366281224152296,0.710317705482587,0.005385216425777599
Crebrf,0.6343335188826446,0.5694812427128483,0.34343639613791355,0.3432895832111098,0.5952389815121855,0.5575328917762543,0.6802503829214707,0.010259680935500724,0.0437854169322756
Crip1,2.3254331134060683e-08,0.004664854577245832,0.34343639613791355,0.49253543343658757,0.008262366904104205,0.8441879630843625,4.739304206581657e-05,0.2518937580513102,0.0007244392683691725
Crisp1,0.001768999854308957,0.1670291278881255,0.34343639613791355,0.8279923669552669,0.1252955114699414,0.6816763856141759,0.10017270369592764,0.7227009401273934,0.04044551889166271
Crispld1,0.8014807480319939,0.4178726105722447,0.34343639613791355,0.24680010511933353,0.9139299694687455,0.574187803162012,0.4689359384847229,0.06787744282085875,0.26046833039308115
Crispld2,0.021535863106514303,0.24486002996420883,0.34343639613791355,0.8134830459507065,0.2190519374912125,0.6816763856141753,0.3508616003364048,0.0062689071333817264,0.0020970301757488362
Crtac1,0.20493834564903116,0.6223803640054715,0.34343639613791355,0.1189254480242612,0.431174834526341,0.3590116819214234,0.8609290120389349,0.01420034086967329,0.02866231486991513
Cryaa,0.36207863136988383,0.06911364821701939,0.34343639613791355,0.24680010511933353,0.6257266248014157,0.3013378228458911,0.18962380383850624,0.07857440859707836,0.7050223926355221
Crybb1,0.7249248003724846,0.6733220369505304,0.34343639613791355,1.0,0.6703489917589425,0.3867252684901028,0.538155929872997,0.10206466484417685,0.2555287728443032
Csf1,0.012201798227754064,0.08010863481724095,0.34343639613791355,0.31040732741198357,0.7880408139439786,0.5175101500078587,0.015960484245039593,0.44874427284683593,0.00056806262688774
Csf1r,0.17883897509782432,0.5496860405419678,0.34343639613791355,0.5168136232117861,0.8558006503685465,0.6474110240142322,0.00019769044901595434,0.12405807420945836,0.013274640615695239
Csf2,0.5656976632778733,0.5335385270481052,0.34343639613791355,0.464491487489036,0.7832101898976119,0.21460840786261848,0.6416134204206838,0.027680586344491297,0.06789064277367954
Csf2rb,8.939515136674059e-08,0.003554810788387987,0.0,0.656579224694315,5.115986659705831e-10,0.8136136021153796,0.024764827979499544,1.4688793996176196e-05,8.327301362636877e-08
Csf2rb2,2.3203894241874095e-09,0.0029011457311200447,0.0,0.07338837420431323,3.943010049657468e-10,0.45847384606533115,0.00010585839325882161,3.693092188183051e-05,6.855839040840673e-08
Csf3r,0.02203340587002941,0.656579224694315,0.34343639613791355,0.6766875003838095,0.9510029964047979,0.6816763856141753,0.4828529117993089,0.03009500403070341,0.10060468166345139
Csn1s2a,0.5508926682216302,0.6371961365181242,0.34343639613791355,0.464491487489036,0.6677849689537125,0.5175101500078587,0.34488481502526136,0.045674915133642836,0.35860294913342483
Csn2,0.3509369904583821,1.0,0.34343639613791355,0.31040732741198357,0.5615813041324623,0.32458470870527034,0.6398915199028514,0.07798849292844479,0.3604715920575001
Csprs,0.7017233819549822,0.9999999999999998,0.16785065605707486,0.8411122933835562,0.5147201080436139,0.8061462858246486,0.20863299183401698,0.21601763816406414,0.8674820448328386
Csrp3,0.08997313200209832,0.656579224694315,0.16785065605707486,1.0,0.0003149094298180654,0.6513329948113056,0.008470156145654172,0.8293299490279438,0.13122705260302422
Cst3,0.10052856176178594,0.25881876575121027,0.0,0.14568923387231225,0.43474502798321046,0.5175101500078587,0.0001990994889582256,0.0679575809886933,0.06521829548080686
Cstb,0.19928294306279895,0.5010858438709951,0.34343639613791355,0.3983609043461408,0.5049033764176023,0.8181474881919049,1.6478055816890873e-07,0.0575274868698991,3.968210824937357e-06
Ctla2a,0.0037343172002006664,6.102343876444727e-05,0.34343639613791355,0.49253543343658746,6.637508831563891e-08,0.21011513034534826,0.020014131933945863,0.002691006337832573,0.0019688060995852207
Ctla2b,0.20490199767860015,0.07821474737956464,0.34343639613791355,0.21646051842535055,0.001891345195684635,0.07269618045732444,0.013311435947735985,0.21598848455564973,0.8909514564615909
Ctnnd2,0.1497152140069617,0.656579224694315,0.34343639613791355,0.6601835407622609,0.17571378670951182,0.6954882144722774,0.7317367017157215,0.08850486890802352,0.13874333577144074
Ctr9,0.16394425778818328,0.36172912485389164,0.16785065605707486,0.19875756139470224,0.0051741023375794695,0.4877522562031482,0.07977713091865228,0.0119141537177566,0.053942669668270896
Ctsa,0.3443309322844438,0.5010858438709951,0.34343639613791355,1.0,0.333759304442782,0.6816763856141759,0.009864601778029902,0.7359335283062063,0.007678098398661887
Ctsb,0.727301328777771,0.0782147473795644,0.34343639613791355,0.31040732741198357,0.7543303213347138,0.8061462858246486,0.0011875912205653388,0.408705921034732,0.0021570475221182788
Ctsc,0.03222491487482247,0.8201835237244326,0.34343639613791355,0.37245279607829396,0.01956206224960818,0.5175101500078587,2.1102967410357033e-07,0.00025526001959760294,0.0001939606999033751
Ctsd,0.23424340494297655,0.5847008676518897,0.34343639613791355,0.8279923669552666,0.5193726910884939,1.0,3.663493662032284e-07,0.024189210364607392,1.6252679368010562e-07
Ctse,0.08181155926758214,0.5335385270481052,0.34343639613791355,0.464491487489036,0.6879107989427925,0.6474110240142328,0.38970379406489863,0.6436267287576871,0.27863524461628786
Ctsf,0.6083173805356522,0.9999999999999998,0.16785065605707486,0.6766875003838095,0.8374397477722724,0.6474110240142321,0.6687487007250708,0.16400015134416587,0.4198781824186131
Ctsg,0.5329830460180031,0.08748566707063846,0.34343639613791355,0.31040732741198357,0.008014037217805602,1.0,0.018179353146788976,0.0001258786880780205,0.3014882870433626
Ctsh,0.24193382115723305,0.38809613338586946,0.34343639613791355,0.8134830459507065,0.6031370522842998,0.8367704675656809,0.016240024435024158,0.1771985796793235,0.17006017748491958
Ctsk,0.21397481416075137,0.41183966865778543,0.34343639613791355,0.8179862940384244,0.7866910741509505,0.6474110240142322,0.016376429891172106,0.11942937336639302,1.0
Ctsl,0.20741870155298922,0.3510221562614816,0.0,1.0,0.12170249160409152,0.365182511955075,0.014734174884489746,0.23698009522944777,0.16796542385680463
Ctss,0.9999999999999991,0.5120998269641941,0.34343639613791355,1.0,0.5325018962812601,0.5175101500078587,0.1974131580626268,0.3464948820691668,0.2479826539193493
Ctsw,0.6725120562426716,0.6371961365181242,0.34343639613791355,0.21646051842535055,0.07742330937865621,0.6658302726303922,0.07783879303788865,0.06991194146449801,0.40969881365794103
Ctxn1,0.454569412282843,0.9999999999999998,0.34343639613791355,0.6367442140801969,0.3566621152726648,0.5575328917762543,0.23419721397727322,0.08056000205046122,0.41911593112370227
Cx3cl1,0.27973104824759926,0.8297224620481122,0.34343639613791355,0.673573770986162,0.43319122130502885,0.5175101500078587,0.975212845857763,0.15357773716460685,0.7056555576501173
Cxcl1,0.8080075317639213,1.0,0.34343639613791355,0.8479548022234613,0.40435489970120275,0.38301076032644754,0.2659586874630762,0.0837334002172087,0.10371221047684555
Cxcl10,0.4879156266188578,1.0,0.34343639613791355,0.8179862940384242,0.01189177815520498,0.5741878031620121,0.24288879771254757,0.14480364211043706,0.08230341591914148
Cxcl11,0.44927338871403355,1.0,0.34343639613791355,0.3432895832111098,0.34940085818455624,0.36518251195507456,0.23777816345351888,0.025129071911902993,0.8107509608022568
