,Baso,Eos,Lymphoid,Mast,Meg,Monocyte,Neutrophil,Undifferentiated
1700041G16Rik,0.04177658148605064,2.4253496664211553,-2.125349709702,-0.16780716310006216,0.0631935769140799,-0.07301322645553214,-0.044041589153379655,0.028697454571531812
1700047M11Rik,0.042540145140327425,4.65069936890968,-2.26685343558497,0.19068904850019025,-0.174654248089747,0.05509625126558526,-0.015086387153028864,-0.026161944061037102
1700051A21Rik,0.13473409520311308,2.3253496808481033,-2.125349709702001,-0.08479967526675028,-0.05361812703350842,-0.06454605680793338,-0.05635769020472374,-0.0010963374702504733
1700056E22Rik,0.08463749137078128,-0.19999997114610296,-4.550699376123155,-2.1516531300876527,0.08583995585403947,-0.06157737723330653,-0.0014190851618243404,-0.042956111030032676
1700061G19Rik,0.006579841532105185,2.3838459261112357,-2.1668534500119185,2.166853459629884,-0.06397545175169127,0.0427542145368283,-0.016848575577256164,-0.033154213049616174
1700061H18Rik,0.11272372975552698,6.934545302234389,-2.066853464438867,-0.11699248331279151,-0.05643868868798111,-0.06181661503764655,0.001658706605148308,-0.046554368488486084
1700099I09Rik,0.08971363300202288,2.2253496952750518,-0.041503740309919476,-2.1446142061607807,0.003349181468172542,0.041640417223257516,0.0068069126036356285,-0.1241586020396936
1700102P08Rik,0.040028159407044274,6.876049056971257,-6.676049085825156,-4.793995275012615,-0.033169860060164924,-0.060886661170186575,-0.005627289925028728,0.03749382485180373
1700112J16Rik,0.03191184771730173,4.3506994049770515,-4.3506994049770515,2.5142465322968905,-0.12135872896813468,-0.08728775405600328,0.016280676030451684,0.04692391675254755
1810019N24Rik,0.03481083983952597,8.901398781100207,-6.517552854988969,-4.4506993809321385,-0.04397051517339974,0.01633317316114995,0.0014839873262678216,-0.03064056575984343
1810041L15Rik,-0.007443159747038602,-0.09999998557305183,-4.39220314528697,-2.2838459381336924,0.0027556291181923876,-0.013796143791693147,0.02341118290468151,0.0077243770745989955
2010005H15Rik,0.05489860173568928,6.876049056971257,-6.676049085825156,-4.9354990153225335,0.009050211181495132,-0.06925398993307037,-0.1891445171843528,0.1487466500159413
2010007H06Rik,-0.14392641531971437,2.383845926111236,-4.450699390550102,0.09999999839700564,-0.07327366938721935,0.03544992216463081,-0.017330249671728467,0.0556270166813677
2010300C02Rik,-0.14362536414325655,6.676049085825154,-2.066853464438868,-4.777002784486351,0.3243611928886433,0.0403103038933102,-0.046148307661572505,-0.05037070165963299
2200002D01Rik,-0.04419570349077517,6.734545331088287,0.15849623083618453,2.331239058890527,0.08915478357474274,-0.023492279086656027,0.019193935838557982,-0.038303603528418044
2210008F06Rik,0.0254144327458935,-0.09999998557305112,-2.1668534500119194,-2.410149363328327,-0.018402793081857854,0.0008543635855208911,-0.041673712127232476,0.016276562765830286
2310007B03Rik,0.04805694491995685,-0.09999998557305183,-0.04150374030991912,-4.867691835391032,-0.013084174141899252,0.004099748909005452,-0.0006622510664087589,-0.017031199629711048
2310016D03Rik,-0.020429496435626388,4.450699390550104,0.0,2.225349697679543,-0.07240160178844282,-0.044633079212751114,0.026904747313204868,0.03869873581749712
2310016D23Rik,0.0377894658795754,6.776049071398207,-2.2253496952750518,-2.6101493344744306,-0.04110496741513174,0.017700311830047416,0.02056571255726338,-0.03731621731942755
2310031A07Rik,0.05842456280783801,-2.3253496808481033,-3.552713678800501e-16,-6.934545292616425,-0.050030366026136586,-0.01178672772881629,-0.0235681349951071,0.020458865289738587
2310034C09Rik,0.010918330743925087,6.676049085825153,-4.4506993905501036,1.9405500416487242,0.09750836876848608,0.0518948370245564,-0.03111423754344101,-0.07108592455658472
2410006H16Rik,-0.11544778669392342,-4.550699376123155,-4.39220314528697,-0.04150373790542803,-0.0638628538933191,0.09299987418286715,-0.14017498368510156,0.10796186518872511
2410017I17Rik,0.0043855249693071086,6.776049071398205,-2.125349709702001,-0.08479967526675028,-0.01681464353850467,-7.735543924856093e-05,-0.011394801202582669,-0.006739427341971613
2610028E06Rik,0.06142156266656249,9.05989501193639,-2.2253496952750518,-2.0294139030679537,-0.008501946241489634,-0.06497155895074902,0.009617387554911589,-0.02321763117612174
2610035D17Rik,0.004237155157000597,6.676049085825156,-6.776049071398208,-4.626188126339501,-0.14521686502281908,-0.06965262705231515,-0.03533936485505705,0.12798310381848105
2610037D02Rik,0.015196907794479086,4.2506994194039995,-4.3506994049770515,-0.08479967526675018,-0.039194085218087676,-0.07296082009174915,0.0439067473342103,0.04109458450880553
2610301B20Rik,0.10969958076457054,2.2253496952750518,-2.3253496808481033,-2.3423421833968257,-0.047481292537420554,-0.066802920431716,-0.05395027671068546,0.03309305734059503
2610307P16Rik,0.060323356619905885,9.159894997509443,0.05849624526313235,-0.2947532106077567,-0.003645675664011061,0.05459917904446991,-0.021435506310303203,-0.07464605946197929
2610528A11Rik,0.18731238374300993,8.901398781100207,-4.250699419404,-0.11699249052626541,-0.07719829260690898,-0.07129875217143919,-0.04021943914685895,-0.03332497251458148
2700068H02Rik,0.01828771332831753,0.11699249052626526,-4.550699376123154,0.07369654835596044,0.00904519100407061,-0.03710662323462791,0.011997063554394371,-0.0043279845441513
2810029C07Rik,0.07547913517148244,4.550699376123154,-4.550699376123154,2.2668534464051815,-0.02417371026022982,-0.033004993984774675,-0.0793208803412343,0.022319793493020556
2810403D21Rik,0.03889502120143204,6.834545316661339,-4.39220314528697,2.431239051677052,-0.127136275299701,-0.18073044928526363,0.0572273763658606,0.07461055615913618
2810408A11Rik,0.10284587421689892,9.001398766673258,-4.250699419404,-0.33625695813114936,-0.13355594638104587,-0.10821062889192365,-0.034400506966398306,0.0657046417638052
2900089D17Rik,0.07132221537870817,2.2253496952750518,0.15849623083618383,-0.29999995431466403,0.0357372698805634,0.04765876021416108,0.006129219323666157,-0.11275320216835516
3110079O15Rik,-0.03579404881742189,4.550699376123155,-0.041503740309919476,-2.303110429783491,-0.014176145543980287,0.012757164596988946,-0.006904963951278787,0.005775672846839465
3830432H09Rik,0.00922211904876163,8.801398795527154,-4.392203145286971,-0.22630340836319468,-0.03597224121508452,0.029014807845470746,0.017478682007943384,-0.039841272015431826
4631405J19Rik,0.013576948703949099,9.159894997509443,-8.942902521410124,-2.3101493705418017,-0.014060512582286027,-0.037347005906949636,-0.015652628394134983,0.024086973655358786
4831440E17Rik,-0.04936579921780847,6.734545331088287,-4.492203130860021,-2.3446141773068843,-0.096513257573178,-0.014146016247987109,0.08712754601496045,0.00873949867477813
4930417H01Rik,0.08601151017264012,6.734545331088287,-8.901398781100207,-0.18479966805327566,-0.0909874726178995,-0.0018326478673522163,0.05895040962322491,-0.09262090531538736
4930426D05Rik,-0.025615607325974933,6.476049114679052,-2.225349695275051,2.049860959485654,0.0031416813522678806,0.045010680194764036,0.03327822839532037,-0.03998245905120819
4930431P03Rik,-0.09996922865506383,6.634545345515235,-2.1668534500119194,-0.02630343721709112,-0.05091573592075813,0.04608648369112149,-0.03236289338211476,0.0471778204402048
4930452B06Rik,0.20212383042801582,4.4506993905501036,-2.2253496952750518,0.14150374592039752,-0.1760634482003745,-0.07151879106184722,-0.12207485669781426,0.02226992867414558
4930458D05Rik,0.01228381625647752,11.22674846194831,-4.333706900023836,-0.3169924616723687,0.06837898562568215,0.005637892838480663,-0.027857997475136165,-0.027134976312648863
4930503B20Rik,0.22215568288384419,-2.266853435584971,-4.392203145286971,0.5152002634187183,-0.10322003914917606,-0.07926365565110946,-0.06631944576068471,-0.05850008545789972
4930517L18Rik,0.02639500285259045,2.025349724128948,-2.125349709702,-0.08479967526675054,-0.07143546692174954,0.004538062978288793,0.003993563141862155,-0.014566952363991154
4930519F16Rik,0.03566664984331167,4.409195650240185,-4.39220314528697,2.225349697679543,-0.07815764722216438,0.0002486861132063881,-0.029984364863124717,0.01129452490845785
4930526F13Rik,0.04087491542408149,2.225349702488525,-4.550699376123155,-2.403110422570017,-0.012780205070668607,-0.027849343291717333,-0.0699379030045966,0.03274966501462119
4930563E22Rik,0.03673760593897328,2.3253496808481033,-4.3506994049770515,-0.3847996391993789,-0.12127027190019153,-0.042958741145815466,-0.008985693839676115,0.0499108258712843
4930565D16Rik,0.048678987498914035,9.001398766673256,-2.166853450011918,-2.4101493561148537,-0.09575193918358385,-0.03359192745055807,-0.045811124786956224,0.04653847140092362
4930588K23Rik,0.013953859813657543,6.734545331088287,-4.29220315971392,-0.27548870332876485,-0.08373386435736349,-0.03542590346883308,0.02558503909703196,0.009940655350397237
4930589L23Rik,0.029472706428540423,2.1253497097019998,-4.4506993905501036,-2.442342164160895,-0.2372914522523703,0.10260716244883035,-0.05378200823673009,0.02890593576674121
4931423N10Rik,-0.029511921616037818,11.485244678357546,-2.1668534500119194,2.1475889535531385,-0.08742334231373969,-0.06908275410894002,-0.01800928653371988,0.0627707186677499
4933405L10Rik,-0.054109488782634586,11.22674846194831,-4.4506993905501036,-0.09999998316856037,-0.048666593137893586,-0.006966685205515602,0.0218098789466274,0.02489082460336852
4933406C10Rik,0.04715152266506588,6.976049042544309,-6.676049085825156,-2.568645586951038,-0.04996970310916361,-0.0650804205612279,0.051037266035158055,-0.0007373162927460375
4933406P04Rik,-0.030541787823342027,2.225349695275051,0.11699249052626541,-2.342342185801317,-0.06809202618293424,0.023352402654529508,0.0029155995964780385,0.018564938071924664
4933427D06Rik,0.040029708254665855,8.901398781100207,-8.901398781100207,2.383845935729201,-0.07385241391703234,0.01634323564943883,-0.024928644712863674,-0.00951332940787164
4933439K11Rik,-0.030975609847261283,11.385244692784493,-2.066853464438867,-2.23466062753893,-0.0893423114503574,-0.04320468100337865,0.020166519421764943,0.04457526219878348
5031425E22Rik,0.027275288738540283,0.0,-2.4253496664211545,-0.15849622843169336,-0.07605340579496943,0.05044635043257446,-0.03450542419561819,-0.01625482144959643
5430402O13Rik,0.012714267094270804,7.0345452878074415,-4.39220314528697,-4.454763576702582,-0.07595300956378162,-0.014751819719344353,0.03819930980984659,-0.0306163456751959
5730405O15Rik,0.06329287273344097,-0.09999998557305174,-4.550699376123154,-2.5423421497339467,-0.03631165637289202,-0.06937171087546684,0.04731308689281178,6.620827231375581e-05
5830416I19Rik,0.04785627305958507,2.2838459405381846,-1.9668534788658156,-2.108357202344295,-0.08602439593629238,-0.09152336728699392,0.00464766485453102,0.049091315973959285
5830418P13Rik,0.05108787324554827,4.709195606959339,-2.1253497097019993,2.366853430775987,-0.06372743467547141,0.04134145452836312,-0.13226031915726758,0.009671791359305482
6030419C18Rik,0.046377713139040974,4.509195635813237,-6.817552811708126,2.108357221580225,-0.0929261131797362,-0.04085317708555526,0.010522438165707878,0.024191204926215425
6030498E09Rik,0.06875627870539433,6.676049085825154,-6.676049085825156,-0.14329592052988263,0.014112818452957596,-0.05473910631440282,0.057254142936398925,-0.05175934221832155
6430531B16Rik,0.09227695110034162,2.342342185801317,-8.842902535837073,-0.0847996824802241,-0.03144334779770619,-0.001135170656420087,0.006071069577356219,-0.05058862661343779
6430548M08Rik,-0.019462654462685684,4.409195650240184,-8.842902535837073,-0.2584962164092361,-0.1762449965273563,-0.0034104024882615205,0.018575900596549778,0.06159624966328677
8030423F21Rik,0.015483613922279265,11.543740923620678,-9.101398752246311,-4.450699379729894,-0.07441020128023798,-0.05943296236784733,0.049499299295921395,0.01589012399411677
8030451A03Rik,-0.044283250246999056,11.326748447521359,-4.550699376123154,-4.750699354482732,-0.03590672006943696,-0.12105441629517551,0.012654226687797665,0.111144004382708
8030474K03Rik,0.006521408183643146,4.3506994049770515,-9.001398766673258,-0.0754887357893986,-0.0046293932511093745,-0.04159604381045388,0.03292855950007193,-0.015020180488707503
9130019P16Rik,0.04134091898655906,7.0345452878074415,-2.2253496952750518,-4.809195590127898,0.03966584959268395,-0.11661203594504879,0.035324985101681715,-0.0017452356284572063
9230116N13Rik,-0.17531747790974872,6.676049085825156,-4.392203145286971,2.404491183938262e-09,-0.030109723124117287,0.14388837127441384,-0.03714496535870061,0.016007980556783555
9330162012Rik,-0.04261149786862657,-0.09999998557305148,-4.292203159713919,-2.220102941950179,-0.0643035640486516,-0.01872799119259317,-0.03256545478367464,0.0810862797896145
9430024E24Rik,0.09635732812067321,4.409195650240184,-6.476049114679052,-0.143295920529883,0.008888842888173298,-0.021055527303461517,0.027386943334360685,-0.08349355730516286
9430065F17Rik,0.031128113438910854,6.776049071398205,-4.392203145286971,2.1253497097019998,-0.04342079488848088,0.035592432209715565,-0.03816323470440604,-0.023701640711976314
9430076C15Rik,-0.17687734985506978,4.250699419404,-11.326748447521362,0.07369655797392519,-0.08030094430739299,0.41002566832036347,-0.17451077194356268,-0.121213137288775
9530026F06Rik,0.06307353318910193,6.934545302234392,-4.350699404977052,0.073696555569434,0.015675408574715475,-0.07081729066065595,0.0019999854138394836,-0.01622489028822438
9530051G07Rik,0.0549386771063734,4.609195621386287,-4.233706914450787,-2.7423421172733127,-0.08520992636965369,0.022732440827834523,-0.03914092860815875,-0.03010730868049307
9530082P21Rik,0.025538889275880338,4.609195621386288,-4.29220315971392,-2.093156894442486,-0.13255534444385594,-0.0711631177287243,0.009275391574501945,0.06257841273574469
9630001P10Rik,0.015783221703302312,7.134545280593967,-4.333706900023838,-0.216992476099317,-0.06396272902020596,-0.015373322654257716,0.029704256943302525,-0.029709755277497352
9830107B12Rik,-0.0647381244281204,8.901398781100207,-8.942902521410124,-2.1838459453471675,-0.24971560929885994,-0.0009500118047470404,0.06649854832130188,0.06645539545123928
9930022D16Rik,0.020273699023212743,6.834545316661339,-6.676049085825154,-2.1668534371879655,-0.1350530581106684,0.04472111429500093,-0.08343947841235613,0.02228145021420182
9930111J21Rik2,-0.13884360155289927,0.0,-4.392203145286969,2.2405500079858447,-0.10128018270085948,0.2935553965504757,-0.08992930060614251,-0.08257301545801768
A230056P14Rik,0.049559935482072666,4.450699390550102,-2.1668534500119185,-0.299999954314664,-0.04839380010788195,0.013286124089685747,0.004981886436130845,-0.05180739396144814
A330008L17Rik,0.027709475398593114,6.834545316661339,-4.450699390550104,-2.342342185801317,0.03316295634932313,-0.0554415610831344,-0.030916586218102192,0.02874468544347083
A330009N23Rik,0.06009868178246719,-0.04150374030991877,-0.1415037258829706,-0.03625699419852033,-0.030144077030341866,-0.013967315825999804,-0.05268368141145796,-0.0038351610057562715
A330074K22Rik,0.04034862453811118,-0.09999998557305112,0.21699247609931688,-2.44234215454293,-0.05026189052517738,-0.03408960934230891,-0.054510065622431624,0.026881762293194424
A3galt2,0.059784825899192186,8.901398781100207,-4.4506993905501036,-2.3838459164932706,-0.002874338088752426,-0.022250564672912414,0.04762573217883764,-0.054964846782419696
A430078I02Rik,0.008460199649023784,6.776049071398205,-4.292203159713918,-0.11699248090830042,-0.0907921934057058,-0.04708768347057304,0.03538858451013439,0.017849230465530386
A430093F15Rik,0.05121240000110031,6.676049085825154,-2.3253496808481033,2.383845935729201,-0.028237908564931608,-0.014290905605174892,-0.04156507428866555,-0.004935905526472176
A530013C23Rik,0.042513131887084915,2.2253496952750513,-4.492203130860021,1.9498609811260756,-0.10693115609277748,0.023265283802083613,0.005256970704932895,-0.025857353716080018
A530064D06Rik,-0.05729081625134973,9.05989501193639,-4.550699376123154,2.2253496952750513,-0.06341826330265168,-0.0077711612458244966,0.012111434689852896,0.016862361994248082
A530072M11Rik,0.022075861522335535,4.250699419404,0.25849621640923603,2.062789278286388,0.04246034715270436,0.0049328288789587255,-0.019327117598153247,-0.0345447227388593
A530076I17Rik,0.04835492333723327,8.801398795527154,-4.39220314528697,-2.510149348901379,-0.04224287357765303,0.02014915122003829,-0.034286916909765194,-0.005202261914554004
A530084C06Rik,0.03673868584652825,6.93454530223439,-2.1668534500119194,-0.11110310527036801,-0.02567361400039726,-0.03539721754390689,0.05184749765840903,-0.08318950310133347
A630033H20Rik,0.11444541156166863,6.734545331088289,-9.001398766673258,-4.435499080243802,-0.16908737246303163,0.26234786920071895,-0.09991494598456216,-0.20073539119474876
A630035G10Rik,0.0371412924293305,4.650699361696206,-4.392203145286971,0.21520028145240486,-0.09650162779752307,0.025418437104687237,-0.0423352684796116,-0.017196002085606173
A630091E08Rik,-0.047906240149850385,2.2253496952750513,-2.1083572047487857,-2.1516531397056173,0.05022086429942089,0.07654884178496828,-0.029504787879670157,-0.04066975347249417
A730015C16Rik,0.044980596134964114,2.3253496808481033,-4.592203116433074,-2.2838459405381837,-0.07087767936236788,-0.04974865156343589,-0.007013034678512903,0.04006558068633311
A830005F24Rik,-0.02182966997625137,6.776049071398205,-0.09999998557305148,0.13743953973049186,-0.10619277386211134,0.05553758622402658,0.003653543454397068,-0.033418065161076246
A930003A15Rik,0.01448810348764053,-1.7763568394002506e-16,-4.492203130860022,2.206085198816271,-0.0867279949674212,0.03181296340083162,-0.02866015120391995,-0.00026715742097934146
A930007I19Rik,-0.10596732757651325,2.1838459549651335,-4.3506994049770515,9.617965091024416e-09,0.11944942217053693,0.06444131580629701,-0.035731534989615524,-0.025921078630852922
A930024E05Rik,0.08130528877532617,2.025349724128948,-2.0668534644388665,-2.5423421545429292,-0.05135028288022875,-0.027080461518524758,0.021637190502850873,-0.029063129689352752
A930029G22Rik,0.01019923887147331,4.709195606959339,-4.450699390550104,2.008357221580226,-0.027956407056534443,-0.049289046320066185,0.00873040045478674,0.021848463798537478
AA467197,0.04937028211746986,6.734545331088287,0.25849621640923603,-2.4101493561148537,-0.2066878486137594,-0.013354938005486492,-0.0623834465785529,0.06589194230816053
AA986860,-0.0374978847378402,4.650699361696207,-1.966853478865815,-0.1263034227901426,-0.04798136071734519,-0.0021888625653129963,-0.008861303269184323,0.017788276356414164
AB124611,-0.03156538031374205,13.669090633322677,-11.168252216685175,-0.3584962091957615,-0.14459834547505665,0.19362283723986495,0.004159362060009575,-0.11106108593472666
AF067061,0.03199365630729049,6.776049071398205,-2.125349709702,0.39068902445527637,0.022431115099588637,-0.02538762193408805,-0.09959843608393211,0.026815942402689426
AI464131,0.03167745365539215,11.026748490802206,-4.550699376123156,2.030596470240347,-0.12940690875985733,-0.0012989624696213675,-0.035075347319810775,0.0299307553329645
AI593442,-0.0570614118134096,-2.1668534500119194,-4.4506993905501036,-0.09999998557305148,0.19365492660066752,0.12296437898713528,0.03894212774495543,-0.18523680723671782
AI607873,-0.11118822471640374,-2.425349666421155,-6.87604905697126,-0.09999998316856074,-0.13989266282527293,0.39145597605485527,-0.1485886184237771,-0.13190259981225008
AI847159,0.10442111439730048,4.3506994049770515,-8.942902521410124,-0.01699249773974012,-0.09217277323402082,-0.03819312008712723,0.009817540531939112,-0.018052732410397135
AW011738,0.011536193500434116,4.4506993905501036,-4.192203174140869,-2.261606696687045,-0.0035166943885576894,-0.13105123492030926,0.06358920533231213,0.02722542942946793
AW112010,0.059099156555390664,-0.1999999711461032,-0.09999998557305148,0.015200310306301645,-0.2021790598049109,0.08385837038428945,-0.05448175937293072,-0.007013508022801915
AY512915,-0.0010460841124981148,4.550699376123155,-6.717552826135074,0.032192819587599786,-0.10976694769949735,-0.017291873084832484,0.03034290243023489,0.008330370062321022
Abca1,0.06931297272831634,0.25849621640923565,-2.266853435584971,2.2405500079858447,-0.08408077388230643,-0.00682511215560932,-0.02945336980735419,-0.016378883474492158
Abca15,0.024910036398765295,2.383845926111236,-6.6175528405620225,-2.6423421401159812,-0.0005430251135726316,-0.10931459179241035,-0.026786336921621516,0.08341511496385132
Abca17,0.12378225811736768,2.125349709702,0.05849624526313235,1.9668534812703071,-0.0933002370895061,-0.007819315492981599,-0.052991923849556,-0.01335427373306688
Abcg1,-0.1575685781014031,-0.09999998557305112,-6.617552840562022,0.0888968658757352,-0.07026391189856485,0.37824558814430187,-0.23684966210036246,-0.08495824898849683
Abhd6,0.08952509446382743,4.750699347269259,-4.392203145286969,0.015200310306301557,-0.05643781641304056,-0.030295515041977823,-0.036012872054570544,-0.002065626837013418
Ablim1,0.023530998031147908,8.959895026363338,-2.0253497241289486,-4.686956355894727,-0.11049465401064226,0.03331424963749208,0.0019470555320476423,-0.018202370403977958
Ablim3,0.06768233558385847,0.05849624526313244,-2.066853464438867,-0.1754887285759243,-0.22035333710321306,-0.03391983609968737,-0.017901532482889577,0.06375087950662031
Abo,0.044500713100413314,8.959895026363338,-2.0083572191757333,-2.4686456085914594,-0.08374662309677386,-0.127808378428147,0.01934535444653541,0.06123950632291887
Acadm,0.17399609710022318,4.550699376123155,0.09999998557305148,-0.05849623804965889,0.058895031574981715,0.020377848737430027,-0.1560458813738607,-0.08114739522376357
Acan,0.044502548953069716,0.0,-6.717552826135074,-2.2931568728020624,-0.07960900288188125,-0.050104172373789745,0.03912011881521717,0.012016700581848805
Ace,-0.00667042345756243,6.776049071398207,-2.3253496808481047,-0.167807163100062,-0.14334333358012447,-0.027956248434603342,0.035202952655593686,0.025449635090440126
Ackr1,-0.10494307710514057,-0.09999998557305183,-8.901398781100207,2.859334633848234,-0.06311316507398176,-0.023004606271661975,-0.08313731850531081,0.12410823737702256
Ackr4,0.02351092974441707,2.442342171374368,-4.550699376123154,2.1083572047487866,-0.028154443299370592,-0.07360021293983712,0.04203134381601663,0.008739044482374902
Acod1,-0.003500519485231901,8.901398781100207,-6.676049085825154,-2.5423421497339467,-0.07767166744714958,0.22586356792810408,0.08452668280465639,-0.23846281362703473
Acox2,0.03563198762039123,-0.19999997114610296,-2.1668534500119185,-2.283845923706745,-0.03208503358242114,-0.15651716377028693,0.09100522089026603,0.03504358182490226
Acpp,-0.041271074044755246,11.843740880339833,-6.559056595298889,-4.577002813340248,-0.16990141116124977,-0.1246741754768584,0.17870935800133936,-0.011533111539189093
Actb,0.602033941748242,9.433591531438452,-9.101398752246311,-2.3253496736346295,0.5722347729061351,0.020495161879049102,-0.3606419707029046,-0.7156930427067646
Actg1,0.3604405344671438,2.125349709702,-4.550699376123156,1.908357233602683,0.7593204988597406,0.004718512643273171,-0.661512160722237,-0.2903527017451826
Actn1,-0.2275263824470115,4.550699376123155,-4.39220314528697,-2.583845904470813,-0.2293203351124334,-0.06565154541902812,0.24354362650701927,0.07497563496697195
Acvrl1,-0.06585261541040913,2.2253496952750518,-6.517552854988969,-2.3253496784436116,-0.1237072531435246,0.0912510764300095,-0.006840896326439178,0.004646378169221335
Adam11,0.1479475697010579,6.976049049757783,-2.0668534644388665,-2.54234215694742,0.0110933639776209,-0.21684300188583921,0.008711756713762325,0.02596326599819907
Adam12,0.042984199143151165,9.259894983082493,-4.492203130860022,0.25849621881372764,-0.12784487326490918,-0.0606497137023056,0.04397987708708703,0.0024873695920515997
Adam19,0.10500588700888788,7.066738103066958,-6.717552826135074,-2.6253496447807314,-0.15870456821932208,-0.02792241017969867,-0.08663664743692531,0.05627483843449928
Adam23,0.11217548457382671,-0.19999997114610296,-2.26685343558497,-2.6838458900438646,0.005653528843188707,-0.05142399063329687,0.11027582150400192,-0.10876986881268422
Adam8,0.46940048013307845,11.485244678357544,-6.717552826135074,-5.19399523173177,-0.04798136078413665,-0.040119502113036894,-0.1377258064482303,-0.22667587584512333
Adamts4,0.05120958426834445,8.901398781100207,-4.3506994049770515,-2.425349666421154,-0.01501040150646198,-0.02507114577635037,-0.031057472295058498,0.01349213400260586
Adamtsl2,-0.11748835857385109,4.550699376123154,-2.066853464438868,2.42534967603912,-0.1674561069999811,0.09286671824866322,0.07001235907241352,-0.042084939414637736
Adcy10,0.022442477475144242,-2.6645352591003756e-16,-4.39220314528697,-0.016992504953213316,-0.016136368630278904,0.008840737850013639,0.031045347238515736,-0.03637250887575842
Adcy5,0.035921566620681356,-2.6645352591003756e-16,-4.292203159713919,-0.1584962284316931,0.3373510455831129,-0.11593603229698793,0.040038293550707524,-0.1366279614174073
Adcyap1r1,0.12340471454210537,4.3506994049770515,-4.39220314528697,0.22223922942418958,-0.0742135391180975,-0.12152022337284325,-0.009795407929537408,0.026837024269415855
Adgrb1,0.03446113229636694,6.576049100252104,-2.1668534500119185,-0.3584962019822882,-0.05439439431641857,-0.0016478625644394777,-0.06043534919813316,0.03287981486541747
Adgrb2,0.019582071354970643,4.350699404977052,-2.1668534500119185,2.066853475259078,-0.052859597914914444,-0.03633541585711081,0.0336006892769258,-0.011290489382530976
Adgre1,0.5436010639336993,7.093041533070574,-6.776049071398208,-2.8423421112620844,0.043772422456066946,0.07752782449993278,-0.14492188030497521,-0.48527625355669535
Adgre4,0.020380092712465426,2.3253496808481033,-4.292203159713919,1.8498609883395507,-0.05205388214863601,0.039631801168472494,-0.005264993561305553,-0.013042712092801912
Adgre5,0.584146974665608,7.108241843376876,-8.842902535837073,2.147588960766612,-0.10787263991932812,-0.5602944481626917,0.13728563346163952,-0.23257852086224742
Adgrg1,-0.0005192413572728983,4.4506993905501036,-6.517552854988969,-4.577002813340249,0.3493860521565631,-0.44765576955034786,-0.2907657084191345,0.314027143920948
Adgrg2,-0.06911877486494351,-0.09999998557305174,-2.1668534500119185,-2.16160670390052,-0.0909874725320248,-0.02069992719051316,-0.02725649672177959,0.10746543170362186
Adgrg5,0.08578425385531877,6.93454530223439,-4.39220314528697,-7.034545285402951,0.020192719566196095,-0.0074080945647478245,-0.07206864634224439,-0.0018051704931076925
Adgrl4,0.016771697800836816,2.3838459261112357,-2.1253497097019993,-0.11699248331279159,-0.04292236541666611,-0.024568317481861338,-0.01971842525277672,0.01646125013835771
Adh7,0.023407190601543983,6.676049085825154,-6.776049071398208,-4.8091955901279,-0.025148806222861187,0.059433324240041066,0.010501850239078809,-0.05747555906855863
Adm,0.11207683871277527,2.183845954965132,-6.717552826135074,-6.951537799974131,0.07665912488222112,-0.10350221737180931,0.023068010196783645,-0.024661271985456625
