epoch,epoch_train_loss,epoch_validation_loss,opt_param_group_lr,sinkhorn_0.0_training,sinkhorn_0.0_validation,sinkhorn_1.0_training,sinkhorn_1.0_validation,sinkhorn_10.0_training,sinkhorn_10.0_validation,sinkhorn_2.0_training,sinkhorn_2.0_validation,sinkhorn_3.0_training,sinkhorn_3.0_validation,sinkhorn_4.0_training,sinkhorn_4.0_validation,sinkhorn_5.0_training,sinkhorn_5.0_validation,sinkhorn_6.0_training,sinkhorn_6.0_validation,sinkhorn_7.0_training,sinkhorn_7.0_validation,sinkhorn_8.0_training,sinkhorn_8.0_validation,sinkhorn_9.0_training,sinkhorn_9.0_validation,step,total_epochs,velo_f_0.0_training,velo_f_0.0_validation,velo_f_1.0_training,velo_f_1.0_validation,velo_f_10.0_training,velo_f_10.0_validation,velo_f_2.0_training,velo_f_2.0_validation,velo_f_3.0_training,velo_f_3.0_validation,velo_f_4.0_training,velo_f_4.0_validation,velo_f_5.0_training,velo_f_5.0_validation,velo_f_6.0_training,velo_f_6.0_validation,velo_f_7.0_training,velo_f_7.0_validation,velo_f_8.0_training,velo_f_8.0_validation,velo_f_9.0_training,velo_f_9.0_validation,velo_g_0.0_training,velo_g_0.0_validation,velo_g_1.0_training,velo_g_1.0_validation,velo_g_10.0_training,velo_g_10.0_validation,velo_g_2.0_training,velo_g_2.0_validation,velo_g_3.0_training,velo_g_3.0_validation,velo_g_4.0_training,velo_g_4.0_validation,velo_g_5.0_training,velo_g_5.0_validation,velo_g_6.0_training,velo_g_6.0_validation,velo_g_7.0_training,velo_g_7.0_validation,velo_g_8.0_training,velo_g_8.0_validation,velo_g_9.0_training,velo_g_9.0_validation,velo_ratio_0.0_training,velo_ratio_0.0_validation,velo_ratio_1.0_training,velo_ratio_1.0_validation,velo_ratio_10.0_training,velo_ratio_10.0_validation,velo_ratio_2.0_training,velo_ratio_2.0_validation,velo_ratio_3.0_training,velo_ratio_3.0_validation,velo_ratio_4.0_training,velo_ratio_4.0_validation,velo_ratio_5.0_training,velo_ratio_5.0_validation,velo_ratio_6.0_training,velo_ratio_6.0_validation,velo_ratio_7.0_training,velo_ratio_7.0_validation,velo_ratio_8.0_training,velo_ratio_8.0_validation,velo_ratio_9.0_training,velo_ratio_9.0_validation
2,,,9.999999747378752e-05,0.0,,28.331377029418945,,404.7002258300781,,46.26579666137695,,85.27449035644531,,121.71200561523438,,142.4713592529297,,190.839599609375,,253.01278686523438,,317.3741455078125,,371.4958190917969,,6,2.0,0.07290271669626236,,0.07272390276193619,,0.058888029307127,,0.07245410978794098,,0.07164455205202103,,0.07091404497623444,,0.06989556550979614,,0.06883951276540756,,0.06763060390949249,,0.06554151326417923,,0.062220193445682526,,0.8467162847518921,,0.8300422430038452,,0.7922848463058472,,0.8152519464492798,,0.803735613822937,,0.7956658005714417,,0.7913610935211182,,0.7887320518493652,,0.7877429723739624,,0.7865738868713379,,0.787940263748169,,582.6910400390625,,581.9602661132812,,588.3890380859375,,581.3531494140625,,581.224853515625,,581.2316284179688,,581.6185302734375,,582.1224975585938,,582.810302734375,,584.0316162109375,,586.1407470703125,
2,,,9.999999747378752e-05,0.0,,27.713226318359375,,394.572021484375,,44.938011169433594,,83.90573120117188,,116.86360168457031,,139.36196899414062,,186.4569549560547,,243.62062072753906,,307.70989990234375,,360.4919738769531,,7,2.0,0.08193805068731308,,0.08171357214450836,,0.06289850920438766,,0.08149978518486023,,0.08080559223890305,,0.07958190888166428,,0.07883886247873306,,0.07731132954359055,,0.07563260942697525,,0.07146050035953522,,0.06701423972845078,,0.8108136057853699,,0.7909678220748901,,0.7582420110702515,,0.7754372954368591,,0.7629328370094299,,0.7541933059692383,,0.7473940253257751,,0.7433502674102783,,0.7427608966827393,,0.7446164488792419,,0.7505453824996948,,575.4929809570312,,574.4130859375,,584.2116088867188,,573.5537109375,,573.1646118164062,,573.353759765625,,573.3702392578125,,574.0797119140625,,575.1236572265625,,577.9363403320312,,581.153564453125,
2,,,9.999999747378752e-05,0.0,,28.829635620117188,,385.9360046386719,,47.58018493652344,,85.98417663574219,,112.3841781616211,,135.81512451171875,,185.20811462402344,,235.47889709472656,,300.243408203125,,349.2092590332031,,8,2.0,0.09076586365699768,,0.09050380438566208,,0.0669739618897438,,0.09019697457551956,,0.08919858187437057,,0.08806311339139938,,0.08720805495977402,,0.08584434539079666,,0.08199707418680191,,0.0765644758939743,,0.07132115960121155,,0.791936457157135,,0.7700293064117432,,0.737409770488739,,0.7519236207008362,,0.7379269599914551,,0.7281907200813293,,0.7231805324554443,,0.7202900648117065,,0.7198704481124878,,0.7230658531188965,,0.7288384437561035,,569.00732421875,,567.6149291992188,,580.4132690429688,,566.4613647460938,,566.0224609375,,565.9954223632812,,566.159423828125,,566.830322265625,,569.3447265625,,573.1769409179688,,577.029541015625,
2,,1839.590576171875,9.999999747378752e-05,,,,0.0,,371.62994384765625,,47.256874084472656,,79.81629943847656,,102.17037963867188,,130.48919677734375,,202.7252655029297,,227.36941528320312,,314.2740783691406,,363.85906982421875,8,2.0,,,,0.09892671555280685,,0.07455640286207199,,0.09731800854206085,,0.09729624539613724,,0.0956624373793602,,0.09543905407190323,,0.09350626915693283,,0.08912887424230576,,0.08356621861457825,,0.07890742272138596,,,,0.9133805632591248,,0.848957359790802,,0.8925108313560486,,0.8734051585197449,,0.8569590449333191,,0.8490831255912781,,0.8405687212944031,,0.8356471657752991,,0.8373623490333557,,0.8411367535591125,,,,572.0189208984375,,581.8606567382812,,571.6697998046875,,570.5416259765625,,570.4310302734375,,570.0621948242188,,570.61669921875,,572.808349609375,,576.097412109375,,578.9747924804688
2,1911.26025390625,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,9.999999747378752e-05,0.0,,28.241233825683594,,376.0379638671875,,45.98927307128906,,83.24552917480469,,112.79396057128906,,137.2860107421875,,179.3698272705078,,233.30955505371094,,297.6346435546875,,346.07666015625,,9,3.0,0.09866635501384735,,0.09888265281915665,,0.07121987640857697,,0.09861881285905838,,0.0979103073477745,,0.09680157154798508,,0.09609910100698471,,0.09372293204069138,,0.08819844573736191,,0.08168134093284607,,0.0764712318778038,,0.7729390263557434,,0.7469291687011719,,0.7188323736190796,,0.7273813486099243,,0.7111506462097168,,0.6998981833457947,,0.6934483051300049,,0.6907157897949219,,0.6921865940093994,,0.6972212791442871,,0.7059382200241089,,562.803955078125,,560.559814453125,,576.4429931640625,,559.0479125976562,,558.0562133789062,,557.7589111328125,,557.6296997070312,,558.9964599609375,,562.9136352539062,,567.796142578125,,572.0105590820312,
3,,,9.999999747378752e-05,0.0,,30.42400360107422,,364.90185546875,,45.67072296142578,,82.67202758789062,,112.52932739257812,,130.31271362304688,,183.61273193359375,,228.41928100585938,,291.01055908203125,,337.7203369140625,,10,3.0,0.10660815238952637,,0.10670292377471924,,0.0754164382815361,,0.10662303119897842,,0.10561320930719376,,0.10491817444562912,,0.10416968166828156,,0.10029778629541397,,0.09301470965147018,,0.08651524037122726,,0.08099782466888428,,0.7554645538330078,,0.7284453511238098,,0.701606035232544,,0.7075443267822266,,0.6919121146202087,,0.680412769317627,,0.6733815670013428,,0.6711953282356262,,0.672809898853302,,0.6780677437782288,,0.6881064176559448,,556.4332885742188,,553.905517578125,,572.4097900390625,,551.9237060546875,,551.0100708007812,,550.2786865234375,,550.0448608398438,,552.5171508789062,,557.787109375,,562.83251953125,,567.530029296875,
3,,,9.999999747378752e-05,0.0,,29.417861938476562,,360.15069580078125,,44.09327697753906,,82.5887451171875,,115.65929412841797,,127.30032348632812,,176.2814483642578,,223.3507080078125,,282.60198974609375,,330.0662841796875,,11,3.0,0.1142418384552002,,0.11420785635709763,,0.08219688385725021,,0.11437211185693741,,0.1131027564406395,,0.11281361430883408,,0.11248929798603058,,0.10635758936405182,,0.09808922559022903,,0.09197839349508286,,0.08620258420705795,,0.7365241050720215,,0.7075551748275757,,0.6876556277275085,,0.6861746311187744,,0.6693594455718994,,0.6582798957824707,,0.6522996425628662,,0.6504783034324646,,0.6518599987030029,,0.6588054895401001,,0.6709678769111633,,549.8511962890625,,546.8993530273438,,566.6627197265625,,544.4378662109375,,543.369384765625,,542.248779296875,,541.748779296875,,545.9201049804688,,552.0263061523438,,557.1422729492188,,562.4131469726562,
3,,1819.94677734375,0.00010000000474974513,,,,0.0,,396.7164001464844,,37.84660720825195,,82.22636413574219,,110.19098663330078,,116.3907470703125,,177.79632568359375,,249.53421020507812,,309.4551696777344,,339.7899169921875,11,3.0,,,,0.12026816606521606,,0.09390022605657578,,0.12001951038837433,,0.12112247943878174,,0.12021156400442123,,0.11878954619169235,,0.11493285745382309,,0.10923949629068375,,0.10303114354610443,,0.09758727997541428,,,,0.783206045627594,,0.7278247475624084,,0.7570657730102539,,0.7366509437561035,,0.7236183881759644,,0.7120814323425293,,0.7022611498832703,,0.6964009404182434,,0.6981691718101501,,0.7085067629814148,,,,550.57861328125,,562.156982421875,,548.2470703125,,545.4918823242188,,544.697021484375,,544.3728637695312,,545.847900390625,,549.0291137695312,,553.3911743164062,,558.0288696289062
3,1806.25634765625,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,9.999999747378752e-05,0.0,,28.063295364379883,,358.40484619140625,,48.11811065673828,,86.59049987792969,,111.64779663085938,,126.58853912353516,,176.1396942138672,,223.35093688964844,,281.74456787109375,,326.1636962890625,,12,4.0,0.12131474167108536,,0.12118206173181534,,0.09180634468793869,,0.12068038433790207,,0.11938364803791046,,0.11976957321166992,,0.11767717450857162,,0.10962273925542831,,0.10261411964893341,,0.09773492068052292,,0.09455034881830215,,0.7176209092140198,,0.6881557106971741,,0.6740214824676514,,0.6674299240112305,,0.6515603065490723,,0.6396447420120239,,0.6331877112388611,,0.6304616928100586,,0.6323418617248535,,0.6402878761291504,,0.6546640992164612,,543.3322143554688,,540.0525512695312,,558.7518310546875,,537.8626098632812,,536.7435913085938,,534.8840942382812,,535.5296020507812,,541.0848388671875,,546.4952392578125,,551.0088500976562,,554.8729248046875,
4,,,9.999999747378752e-05,0.0,,28.88851547241211,,349.74395751953125,,49.373207092285156,,84.9630126953125,,114.81919860839844,,129.97467041015625,,179.26052856445312,,221.46334838867188,,276.50909423828125,,325.1324768066406,,13,4.0,0.12821970880031586,,0.12809763848781586,,0.10188652575016022,,0.12763971090316772,,0.12635774910449982,,0.1278826743364334,,0.12447376549243927,,0.11614828556776047,,0.11002197116613388,,0.10653907060623169,,0.10369627922773361,,0.6988673210144043,,0.6695756316184998,,0.6641750335693359,,0.6491774320602417,,0.633011519908905,,0.6203759908676147,,0.6147396564483643,,0.6116169691085815,,0.6151910424232483,,0.6254882216453552,,0.6411134004592896,,536.632080078125,,533.0042114257812,,550.6517333984375,,530.5570678710938,,529.177734375,,526.1805419921875,,527.8589477539062,,533.6544799804688,,538.7774047851562,,542.7364501953125,,546.7440795898438,
4,,,9.999999747378752e-05,0.0,,27.725704193115234,,352.70318603515625,,46.79489517211914,,84.78953552246094,,115.69475555419922,,124.20323181152344,,176.10462951660156,,207.91567993164062,,269.9091796875,,316.8818359375,,14,4.0,0.1341688185930252,,0.13415464758872986,,0.11495021730661392,,0.13369886577129364,,0.13242332637310028,,0.13438419997692108,,0.13093100488185883,,0.12325821071863174,,0.11860735714435577,,0.1172323226928711,,0.11401480436325073,,0.6880863308906555,,0.6548143625259399,,0.6461651921272278,,0.6307050585746765,,0.612767219543457,,0.6004195809364319,,0.5950586795806885,,0.5934677124023438,,0.5967939496040344,,0.6056991219520569,,0.6214657425880432,,531.3079223632812,,526.7601928710938,,539.2167358398438,,523.5020751953125,,521.6166381835938,,518.100830078125,,519.826171875,,525.4678955078125,,529.5792846679688,,531.9718017578125,,536.6351928710938,
4,,1683.364990234375,9.999999747378752e-05,,,,0.0,,355.4970703125,,34.728660583496094,,85.88334655761719,,96.89409637451172,,118.67044067382812,,158.71237182617188,,214.4898223876953,,287.20184326171875,,331.2873229980469,14,4.0,,,,0.14185123145580292,,0.12826882302761078,,0.14244608581066132,,0.14354519546031952,,0.14493753015995026,,0.14415831863880157,,0.13747942447662354,,0.13236166536808014,,0.13238677382469177,,0.1298523098230362,,,,0.7416885495185852,,0.7678803205490112,,0.7151327729225159,,0.6964983940124512,,0.6842242479324341,,0.6762465834617615,,0.6740143895149231,,0.6792308688163757,,0.6985920667648315,,0.7290065288543701,,,,533.0306396484375,,544.2689208984375,,529.3734741210938,,526.1998291015625,,523.5733642578125,,522.957275390625,,527.1748657226562,,531.3624267578125,,533.838623046875,,539.1116333007812
4,1749.8875732421875,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,9.999999747378752e-05,0.0,,29.83151626586914,,347.8537292480469,,46.26189041137695,,77.26812744140625,,106.33694458007812,,121.84912109375,,164.17800903320312,,205.04920959472656,,262.0333557128906,,314.1559143066406,,15,5.0,0.1419386863708496,,0.1412724107503891,,0.12808449566364288,,0.14164045453071594,,0.1415375918149948,,0.1449107676744461,,0.13765671849250793,,0.1303231567144394,,0.13189423084259033,,0.12806406617164612,,0.12888385355472565,,0.6598759889602661,,0.6328524351119995,,0.6443934440612793,,0.614486813545227,,0.5992077589035034,,0.5865185260772705,,0.5829238891601562,,0.5854186415672302,,0.589603841304779,,0.5984014272689819,,0.6156646013259888,,522.0772094726562,,518.3675537109375,,529.567138671875,,515.0620727539062,,512.4754638671875,,507.56964111328125,,512.5023193359375,,518.6481323242188,,518.1542358398438,,522.5748901367188,,524.7118530273438,
5,,,9.999999747378752e-05,0.0,,31.069150924682617,,341.08184814453125,,45.78115463256836,,80.10877990722656,,109.72093200683594,,122.19161224365234,,161.9818115234375,,199.3929443359375,,258.49224853515625,,306.22900390625,,16,5.0,0.14764636754989624,,0.14693719148635864,,0.14090998470783234,,0.1473240703344345,,0.1476430892944336,,0.15236841142177582,,0.14356738328933716,,0.14115595817565918,,0.14369924366474152,,0.14227639138698578,,0.14299486577510834,,0.6499890685081482,,0.6231942176818848,,0.6264445781707764,,0.6046432852745056,,0.5889970064163208,,0.5746846795082092,,0.567667543888092,,0.565043032169342,,0.5669155120849609,,0.5751714706420898,,0.5939478874206543,,516.5838012695312,,512.6688842773438,,517.5916137695312,,509.1094970703125,,505.94921875,,499.462646484375,,504.9424743652344,,506.33349609375,,504.6871643066406,,507.43719482421875,,510.41961669921875,
5,,,9.999999747378752e-05,0.0,,31.758012771606445,,333.3286437988281,,46.84550476074219,,76.3519287109375,,106.58056640625,,123.95854187011719,,156.3643798828125,,199.77011108398438,,250.08001708984375,,299.26422119140625,,17,5.0,0.15233348309993744,,0.15196959674358368,,0.15432800352573395,,0.15255741775035858,,0.1534212976694107,,0.15860377252101898,,0.15143631398677826,,0.15428882837295532,,0.1560734361410141,,0.15824638307094574,,0.15546157956123352,,0.6338322162628174,,0.6063376069068909,,0.6210357546806335,,0.5885087251663208,,0.5746639966964722,,0.5603827238082886,,0.5522739887237549,,0.547694742679596,,0.550692617893219,,0.5600466728210449,,0.5831028819084167,,510.6076354980469,,505.9641418457031,,506.9247131347656,,502.1063232421875,,498.6397705078125,,491.49664306640625,,495.4163513183594,,492.0828857421875,,491.3258056640625,,491.70428466796875,,498.8027038574219,
5,,1684.5374755859375,9.999999747378752e-05,,,,0.0,,362.0915222167969,,51.629859924316406,,82.21603393554688,,102.11259460449219,,132.23870849609375,,163.99542236328125,,197.1692352294922,,273.41375732421875,,319.6703796386719,17,5.0,,,,0.15639008581638336,,0.166395902633667,,0.157826229929924,,0.1587020456790924,,0.16075144708156586,,0.16364789009094238,,0.16216440498828888,,0.16507266461849213,,0.16667665541172028,,0.16596901416778564,,,,0.7029890418052673,,0.7503748536109924,,0.6818735599517822,,0.6675024032592773,,0.6625727415084839,,0.6599010825157166,,0.6627481579780579,,0.6739598512649536,,0.6916235685348511,,0.7144380807876587,,,,518.7167358398438,,519.042236328125,,514.6275634765625,,511.7752380371094,,509.5777587890625,,507.1556091308594,,508.6446838378906,,508.5343017578125,,510.3111572265625,,514.2431640625
5,1651.72314453125,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,9.999999747378752e-05,0.0,,35.74137878417969,,334.275634765625,,47.983642578125,,80.61933898925781,,107.2685546875,,120.7614974975586,,164.3770751953125,,205.57864379882812,,252.3377685546875,,298.43304443359375,,18,6.0,0.15739819407463074,,0.15724928677082062,,0.16761675477027893,,0.15705980360507965,,0.15805278718471527,,0.162955179810524,,0.15946650505065918,,0.16491995751857758,,0.1660129874944687,,0.1687821000814438,,0.16738282144069672,,0.6372235417366028,,0.6097074747085571,,0.6304131746292114,,0.5920407772064209,,0.5777753591537476,,0.564993143081665,,0.5532362461090088,,0.5450625419616699,,0.5452781319618225,,0.5573384761810303,,0.5878099203109741,,507.5981140136719,,502.69708251953125,,499.1274719238281,,499.3948974609375,,495.70611572265625,,489.1087646484375,,489.1868591308594,,482.8694763183594,,482.04156494140625,,482.75299072265625,,490.73028564453125,
6,,,9.999999747378752e-05,0.0,,33.33298873901367,,322.79888916015625,,47.098426818847656,,79.83849334716797,,106.44129943847656,,120.27987670898438,,162.90733337402344,,197.59815979003906,,240.42071533203125,,293.408935546875,,19,6.0,0.16229259967803955,,0.1620151698589325,,0.18011116981506348,,0.16183455288410187,,0.1632065623998642,,0.16923952102661133,,0.16657721996307373,,0.17620949447155,,0.1795102208852768,,0.18002928793430328,,0.17994403839111328,,0.6245788931846619,,0.5941357612609863,,0.6149070262908936,,0.5754543542861938,,0.5609949827194214,,0.5478668212890625,,0.5357308387756348,,0.528007984161377,,0.5281916260719299,,0.5401617288589478,,0.5723534226417542,,501.8302001953125,,496.09075927734375,,487.12554931640625,,492.29437255859375,,488.001953125,,480.0891418457031,,479.20074462890625,,469.2747497558594,,466.6213073730469,,469.4642028808594,,477.68768310546875,
