velo_g_4.0_training,step,velo_g_7.0_training,velo_f_7.0_training,sinkhorn_7.0_training,total_epochs,velo_f_4.0_training,sinkhorn_4.0_training,velo_ratio_7.0_training,epoch,velo_ratio_4.0_training,opt_param_group_lr,velo_f_4.0_validation,velo_f_7.0_validation,sinkhorn_7.0_validation,epoch_validation_loss,velo_g_4.0_validation,velo_ratio_7.0_validation,velo_g_7.0_validation,velo_ratio_4.0_validation,sinkhorn_4.0_validation,epoch_train_loss
1.1451215744018555,15,1.1111394166946411,0.11769329756498337,124.42207336425781,14.0,0.12343139946460724,0.0,573.1613159179688,14,572.2674560546875,9.999999747378752e-05,,,,,,,,,,
,15,,,,14.0,,,,14,,0.00010000000474974513,0.1304730921983719,0.12483954429626465,135.20718383789062,125.31259155273438,1.0765676498413086,566.7955932617188,1.0472607612609863,565.8389892578125,0.0,
,15,,,,,,,,14,,,,,,,,,,,,124.42207336425781
1.1335591077804565,16,1.0910348892211914,0.12537214159965515,124.16969299316406,15.0,0.13115857541561127,0.0,568.8648071289062,15,568.4862670898438,9.999999747378752e-05,,,,,,,,,,
,16,,,,15.0,,,,15,,9.999999747378752e-05,0.1389329433441162,0.13375607132911682,165.8548126220703,163.8364715576172,1.172568678855896,567.5453491210938,1.1373066902160645,567.083251953125,0.0,
,16,,,,,,,,15,,,,,,,,,,,,124.16969299316406
1.1122413873672485,17,1.0720345973968506,0.1337062120437622,125.0887451171875,16.0,0.1387203335762024,0.0,564.1945190429688,16,564.1947631835938,9.999999747378752e-05,,,,,,,,,,
,17,,,,16.0,,,,16,,9.999999747378752e-05,0.14525353908538818,0.14337323606014252,144.84591674804688,144.84591674804688,1.1330772638320923,560.4960327148438,1.0818963050842285,562.5464477539062,0.0,
,17,,,,,,,,16,,,,,,,,,,,,125.0887451171875
1.1096261739730835,18,1.0615363121032715,0.14234429597854614,125.14543151855469,17.0,0.14619961380958557,0.0,559.751708984375,17,560.8580322265625,9.999999747378752e-05,,,,,,,,,,
,18,,,,17.0,,,,17,,9.999999747378752e-05,0.15554474294185638,0.15147005021572113,140.87240600585938,141.16705322265625,1.0270217657089233,550.2501220703125,0.981982409954071,551.567138671875,0.0,
,18,,,,,,,,17,,,,,,,,,,,,125.14543151855469
1.0860934257507324,19,1.031457781791687,0.15146656334400177,127.2525634765625,18.0,0.15345019102096558,0.0,553.73291015625,18,556.35302734375,9.999999747378752e-05,,,,,,,,,,
,19,,,,18.0,,,,18,,9.999999747378752e-05,0.1616988480091095,0.16094078123569489,152.34193420410156,148.40646362304688,1.0884661674499512,549.787109375,1.0370198488235474,552.8854370117188,0.0,
,19,,,,,,,,18,,,,,,,,,,,,127.2525634765625
1.0775420665740967,20,1.0205583572387695,0.16011272370815277,126.55548858642578,19.0,0.16121065616607666,0.0,549.0177001953125,19,552.4335327148438,9.999999747378752e-05,,,,,,,,,,
,20,,,,19.0,,,,19,,9.999999747378752e-05,0.16752943396568298,0.1702452301979065,147.5695037841797,132.0236053466797,1.0624275207519531,545.3643188476562,1.0374345779418945,548.4457397460938,0.0,
,20,,,,,,,,19,,,,,,,,,,,,126.55548858642578
1.0735317468643188,21,1.0046718120574951,0.16927503049373627,129.9661865234375,20.0,0.16850946843624115,0.0,543.5949096679688,20,548.9801635742188,9.999999747378752e-05,,,,,,,,,,
,21,,,,20.0,,,,20,,9.999999747378752e-05,0.175009623169899,0.17936041951179504,139.6291046142578,103.8611068725586,1.0454306602478027,537.24462890625,0.9850178956985474,544.067138671875,0.0,
,21,,,,,,,,20,,,,,,,,,,,,129.9661865234375
1.0665744543075562,22,0.9955874681472778,0.1785062849521637,132.20274353027344,21.0,0.17599673569202423,0.0,538.5660400390625,21,545.21728515625,9.999999747378752e-05,,,,,,,,,,
,22,,,,21.0,,,,21,,0.00010000000474974513,0.18368253111839294,0.18770818412303925,152.47561645507812,149.4798583984375,1.072668433189392,534.6521606445312,1.0000404119491577,542.2891235351562,0.0,
,22,,,,,,,,21,,,,,,,,,,,,132.20274353027344
1.0515449047088623,23,0.9745150208473206,0.18732473254203796,128.0908966064453,22.0,0.18294428288936615,0.0,532.583251953125,22,541.0384521484375,9.999999747378752e-05,,,,,,,,,,
,23,,,,22.0,,,,22,,0.00010000000474974513,0.19292743504047394,0.19726453721523285,167.74879455566406,176.197021484375,1.114667534828186,530.9323120117188,1.0079580545425415,541.3851928710938,0.0,
,23,,,,,,,,22,,,,,,,,,,,,128.0908966064453
1.0411529541015625,24,0.9601417779922485,0.19640444219112396,132.96209716796875,23.0,0.19006887078285217,0.0,526.905517578125,23,537.0545654296875,9.999999747378752e-05,,,,,,,,,,
,24,,,,23.0,,,,23,,0.00010000000474974513,0.19928443431854248,0.20787008106708527,146.202880859375,139.723876953125,1.0291752815246582,519.1027221679688,0.9387942552566528,531.7059936523438,0.0,
,24,,,,,,,,23,,,,,,,,,,,,132.96209716796875
1.0255025625228882,25,0.945655345916748,0.2056344747543335,132.9144287109375,24.0,0.19830675423145294,0.0,521.0026245117188,24,532.0518798828125,9.999999747378752e-05,,,,,,,,,,
,25,,,,24.0,,,,24,,0.00010000000474974513,0.20389506220817566,0.21451230347156525,149.46168518066406,150.48886108398438,0.9974443316459656,512.7069091796875,0.9110482335090637,526.8976440429688,0.0,
,25,,,,,,,,24,,,,,,,,,,,,132.9144287109375
1.0153329372406006,26,0.9262720346450806,0.21512451767921448,134.889404296875,25.0,0.20532730221748352,0.0,514.2701416015625,25,527.9761962890625,9.999999747378752e-05,,,,,,,,,,
,26,,,,25.0,,,,25,,9.999999747378752e-05,0.21377475559711456,0.22594518959522247,158.96975708007812,159.21966552734375,0.9526363015174866,501.2503967285156,0.8652505874633789,517.8075561523438,0.0,
,26,,,,,,,,25,,,,,,,,,,,,134.889404296875
1.006966471672058,27,0.9130987524986267,0.22444632649421692,136.18431091308594,26.0,0.21254904568195343,0.0,508.1385192871094,26,523.9160766601562,9.999999747378752e-05,,,,,,,,,,
,27,,,,26.0,,,,26,,9.999999747378752e-05,0.22049328684806824,0.23400475084781647,147.0330047607422,128.47293090820312,1.0048277378082275,501.8209533691406,0.9005146622657776,520.0847778320312,0.0,
,27,,,,,,,,26,,,,,,,,,,,,136.18431091308594
0.9923641085624695,28,0.8941596746444702,0.2335452288389206,135.50588989257812,27.0,0.21924443542957306,0.0,501.2271423339844,27,519.4153442382812,9.999999747378752e-05,,,,,,,,,,
,28,,,,27.0,,,,27,,9.999999747378752e-05,0.22669823467731476,0.2430906742811203,160.28106689453125,120.68605041503906,0.9897201657295227,495.7638244628906,0.8890538811683655,515.71923828125,0.0,
,28,,,,,,,,27,,,,,,,,,,,,135.50588989257812
0.9815289974212646,29,0.8801891803741455,0.24324734508991241,136.80508422851562,28.0,0.22649870812892914,0.0,494.4582824707031,28,514.944580078125,9.999999747378752e-05,,,,,,,,,,
,29,,,,28.0,,,,28,,9.999999747378752e-05,0.23980095982551575,0.25344130396842957,149.48587036132812,149.48587036132812,0.9875537157058716,490.25640869140625,0.8866963982582092,509.4847717285156,0.0,
,29,,,,,,,,28,,,,,,,,,,,,136.80508422851562
0.9885884523391724,30,0.8768187165260315,0.2529163360595703,141.1377410888672,29.0,0.23524193465709686,0.0,489.0964050292969,29,511.68365478515625,9.999999747378752e-05,,,,,,,,,,
0.9011862874031067,31,0.8338344097137451,0.26298344135284424,137.13720703125,29.0,0.24441754817962646,0.0,477.2518310546875,29,496.7471008300781,9.999999747378752e-05,,,,,,,,,,
,31,,,,29.0,,,,29,,0.00010000000474974513,0.24631929397583008,0.2695489823818207,161.9595184326172,161.9595184326172,0.9828935861587524,477.3595886230469,0.855320394039154,505.9772033691406,0.0,
,31,,,,,,,,29,,,,,,,,,,,,139.13748168945312
0.9608839154243469,32,0.847007691860199,0.26926442980766296,142.73507690429688,30.0,0.24691496789455414,0.0,476.1556701660156,30,503.1199035644531,9.999999747378752e-05,,,,,,,,,,
,32,,,,30.0,,,,30,,9.999999747378752e-05,0.24907286465168,0.2797502875328064,155.863525390625,178.10162353515625,0.9374309182167053,465.4704895019531,0.8175981640815735,499.0340270996094,0.0,
,32,,,,,,,,30,,,,,,,,,,,,142.73507690429688
0.9533497095108032,33,0.8377364873886108,0.2794869840145111,145.06101989746094,31.0,0.2541007995605469,0.0,469.319580078125,31,498.836669921875,9.999999747378752e-05,,,,,,,,,,
0.8339418172836304,34,0.762952446937561,0.2956179678440094,154.61558532714844,31.0,0.23130333423614502,0.0,446.28009033203125,31,494.01226806640625,9.999999747378752e-05,,,,,,,,,,
,34,,,,31.0,,,,31,,9.999999747378752e-05,0.2644188106060028,0.29537415504455566,167.2750244140625,155.78839111328125,0.9843753576278687,463.0670166015625,0.8485373258590698,497.898193359375,0.0,
,34,,,,,,,,31,,,,,,,,,,,,149.8383026123047
0.9392519593238831,35,0.8211910128593445,0.29477208852767944,145.66683959960938,32.0,0.267835408449173,0.0,458.4065856933594,32,490.55242919921875,9.999999747378752e-05,,,,,,,,,,
,35,,,,32.0,,,,32,,9.999999747378752e-05,0.2729215621948242,0.3042990565299988,152.6318817138672,147.62893676757812,0.9265651106834412,449.64666748046875,0.8020958304405212,486.3969421386719,0.0,
,35,,,,,,,,32,,,,,,,,,,,,145.66683959960938
0.9371856451034546,36,0.8126260042190552,0.3040172755718231,149.80743408203125,33.0,0.2762537896633148,0.0,451.93780517578125,33,486.30413818359375,9.999999747378752e-05,,,,,,,,,,
,36,,,,33.0,,,,33,,9.999999747378752e-05,0.27866923809051514,0.3130568861961365,168.38441467285156,202.7535400390625,0.923163652420044,444.0980224609375,0.7973626852035522,483.1722106933594,0.0,
,36,,,,,,,,33,,,,,,,,,,,,149.80743408203125
0.9302964806556702,37,0.8053478002548218,0.3137795627117157,153.5323944091797,34.0,0.28438255190849304,0.0,445.37042236328125,34,481.4995422363281,9.999999747378752e-05,,,,,,,,,,
,37,,,,34.0,,,,34,,0.00010000000474974513,0.28375256061553955,0.3240516781806946,176.2462158203125,183.76495361328125,0.9300567507743835,439.0484619140625,0.8012633919715881,481.413330078125,0.0,
,37,,,,,,,,34,,,,,,,,,,,,153.5323944091797
0.9254606366157532,38,0.7985767722129822,0.323385089635849,154.82699584960938,35.0,0.289921373128891,0.0,438.9226989746094,35,478.177734375,9.999999747378752e-05,,,,,,,,,,
,38,,,,35.0,,,,35,,9.999999747378752e-05,0.2959095239639282,0.3316543698310852,166.3785858154297,154.45135498046875,0.9402110576629639,434.7193298339844,0.7993860840797424,477.529052734375,0.0,
,38,,,,,,,,35,,,,,,,,,,,,154.82699584960938
0.9145222306251526,39,0.7809160351753235,0.33235400915145874,155.48431396484375,36.0,0.2986108064651489,0.0,430.3155822753906,36,472.40106201171875,9.999999747378752e-05,,,,,,,,,,
,39,,,,36.0,,,,36,,0.00010000000474974513,0.31488242745399475,0.3423842787742615,174.14215087890625,166.85848999023438,0.8869772553443909,418.0429992675781,0.7518482804298401,460.08331298828125,0.0,
,39,,,,,,,,36,,,,,,,,,,,,155.48431396484375
0.9088395833969116,40,0.7800509929656982,0.34179624915122986,159.30502319335938,37.0,0.3046698272228241,0.0,425.1136169433594,37,468.6231689453125,9.999999747378752e-05,,,,,,,,,,
,40,,,,37.0,,,,37,,0.00010000000474974513,0.32265058159828186,0.3509659171104431,186.07508850097656,163.57269287109375,0.9332757592201233,420.6852722167969,0.7824137210845947,463.790283203125,0.0,
,40,,,,,,,,37,,,,,,,,,,,,159.30502319335938
0.8999513387680054,41,0.7660878896713257,0.35096460580825806,161.6460418701172,38.0,0.3125801086425781,0.0,416.92498779296875,38,463.3988037109375,9.999999747378752e-05,,,,,,,,,,
,41,,,,38.0,,,,38,,9.999999747378752e-05,0.3247666358947754,0.3590511679649353,184.32086181640625,182.04302978515625,0.8646627068519592,405.2471618652344,0.7376980185508728,451.28192138671875,0.0,
,41,,,,,,,,38,,,,,,,,,,,,161.6460418701172
0.8979072570800781,42,0.7638713717460632,0.36020395159721375,162.69046020507812,39.0,0.32117897272109985,0.0,411.4607238769531,39,458.9460754394531,9.999999747378752e-05,,,,,,,,,,
,42,,,,39.0,,,,39,,9.999999747378752e-05,0.32504451274871826,0.36887529492378235,172.02426147460938,164.9493865966797,0.8814531564712524,405.7763977050781,0.759673535823822,454.1598815917969,0.0,
,42,,,,,,,,39,,,,,,,,,,,,162.69046020507812
0.8865559697151184,43,0.7532370090484619,0.3693995773792267,164.37953186035156,40.0,0.32764801383018494,0.0,403.8427734375,40,453.8714294433594,9.999999747378752e-05,,,,,,,,,,
,43,,,,40.0,,,,40,,0.00010000000474974513,0.3309054970741272,0.37944144010543823,179.1001739501953,174.56988525390625,0.8940949440002441,399.81353759765625,0.7581825852394104,453.5857849121094,0.0,
,43,,,,,,,,40,,,,,,,,,,,,164.37953186035156
0.8859661221504211,44,0.7474854588508606,0.3783751130104065,169.31741333007812,41.0,0.33572277426719666,0.0,397.52496337890625,41,449.89202880859375,9.999999747378752e-05,,,,,,,,,,
,44,,,,41.0,,,,41,,0.00010000000474974513,0.3423535227775574,0.38732269406318665,190.56643676757812,185.99942016601562,0.8942372798919678,393.33245849609375,0.7495517730712891,448.2212829589844,0.0,
,44,,,,,,,,41,,,,,,,,,,,,169.31741333007812
0.8719606399536133,45,0.7351392507553101,0.38742730021476746,169.7417755126953,42.0,0.3429677188396454,0.0,389.26812744140625,42,443.8061218261719,9.999999747378752e-05,,,,,,,,,,
,45,,,,42.0,,,,42,,9.999999747378752e-05,0.36657610535621643,0.39694827795028687,209.51632690429688,197.25030517578125,0.8734535574913025,383.4322814941406,0.7330780625343323,432.74481201171875,0.0,
,45,,,,,,,,42,,,,,,,,,,,,169.7417755126953
0.8798173666000366,46,0.7380438446998596,0.39657819271087646,175.71560668945312,43.0,0.351016640663147,0.0,385.2046813964844,43,441.4346618652344,9.999999747378752e-05,,,,,,,,,,
,46,,,,43.0,,,,43,,0.00010000000474974513,0.358479380607605,0.4045138359069824,183.27610778808594,184.4898223876953,0.8511745929718018,375.6637878417969,0.7200435996055603,432.1575622558594,0.0,
,46,,,,,,,,43,,,,,,,,,,,,175.71560668945312
0.8716967701911926,47,0.7308087944984436,0.40518903732299805,177.73080444335938,44.0,0.3574431240558624,0.0,378.52069091796875,44,436.7872314453125,9.999999747378752e-05,,,,,,,,,,
,47,,,,44.0,,,,44,,9.999999747378752e-05,0.36155539751052856,0.41247162222862244,187.2925567626953,159.72726440429688,0.853611171245575,371.72650146484375,0.7212461233139038,431.1651916503906,0.0,
,47,,,,,,,,44,,,,,,,,,,,,177.73080444335938
0.8668888807296753,48,0.7241246700286865,0.41398507356643677,179.3546142578125,45.0,0.3655783236026764,0.0,371.8324890136719,45,431.9276428222656,9.999999747378752e-05,,,,,,,,,,
,48,,,,45.0,,,,45,,0.00010000000474974513,0.3741375207901001,0.4223126471042633,200.7608184814453,200.7608184814453,0.8593780994415283,365.4913635253906,0.7179535627365112,426.2744445800781,0.0,
,48,,,,,,,,45,,,,,,,,,,,,179.3546142578125
0.8498235940933228,49,0.7155138850212097,0.4225749969482422,180.5679931640625,46.0,0.37276679277420044,0.0,364.5848388671875,46,424.92047119140625,9.999999747378752e-05,,,,,,,,,,
,49,,,,46.0,,,,46,,9.999999747378752e-05,0.37539324164390564,0.43093425035476685,182.3894500732422,157.80255126953125,0.8143342137336731,354.37005615234375,0.6978956460952759,415.63330078125,0.0,
,49,,,,,,,,46,,,,,,,,,,,,180.5679931640625
0.8543174862861633,50,0.712112545967102,0.43078646063804626,186.33932495117188,47.0,0.3801613748073578,0.0,359.1246337890625,47,422.3072509765625,9.999999747378752e-05,,,,,,,,,,
,50,,,,47.0,,,,47,,9.999999747378752e-05,0.39069995284080505,0.43859583139419556,210.44390869140625,208.90838623046875,0.8476923704147339,350.7513732910156,0.6993523836135864,415.7987976074219,0.0,
,50,,,,,,,,47,,,,,,,,,,,,186.33932495117188
0.849735677242279,51,0.7046914100646973,0.4393823742866516,188.9619140625,48.0,0.38694849610328674,0.0,352.121337890625,48,418.0490417480469,9.999999747378752e-05,,,,,,,,,,
,51,,,,48.0,,,,48,,9.999999747378752e-05,0.3880065679550171,0.4468052089214325,188.34683227539062,188.34683227539062,0.7812617421150208,338.4012145996094,0.6765352487564087,401.34478759765625,0.0,
,51,,,,,,,,48,,,,,,,,,,,,188.9619140625
0.8337926864624023,52,0.6966257095336914,0.44741302728652954,188.1151580810547,49.0,0.39242035150527954,0.0,345.1207275390625,49,411.82818603515625,9.999999747378752e-05,,,,,,,,,,
,52,,,,49.0,,,,49,,9.999999747378752e-05,0.4029151201248169,0.45455455780029297,198.3677978515625,187.67672729492188,0.8022152185440063,335.9090881347656,0.6812968850135803,399.0646057128906,0.0,
,52,,,,,,,,49,,,,,,,,,,,,188.1151580810547
0.8255211114883423,53,0.6892427206039429,0.4557662606239319,191.51922607421875,50.0,0.4032714068889618,0.0,338.0977478027344,50,404.6110534667969,9.999999747378752e-05,,,,,,,,,,
0.7312935590744019,54,0.6692423820495605,0.46206027269363403,217.4200439453125,50.0,0.42468270659446716,0.0,327.4569396972656,50,368.3604736328125,9.999999747378752e-05,,,,,,,,,,
,54,,,,50.0,,,,50,,0.00010000000474974513,0.40680044889450073,0.46695399284362793,212.38929748535156,199.947021484375,0.8089200854301453,327.0043029785156,0.6751092076301575,398.8460693359375,0.0,
,54,,,,,,,,50,,,,,,,,,,,,204.46963500976562
0.8281528949737549,55,0.6858392953872681,0.4679260849952698,198.2788543701172,51.0,0.4126602113246918,0.0,330.41497802734375,51,400.6843566894531,9.999999747378752e-05,,,,,,,,,,
,55,,,,51.0,,,,51,,9.999999747378752e-05,0.41634249687194824,0.4751109182834625,198.98121643066406,191.37611389160156,0.8081053495407104,318.69647216796875,0.6648622155189514,393.66571044921875,0.0,
,55,,,,,,,,51,,,,,,,,,,,,198.2788543701172
0.8294188976287842,56,0.682522714138031,0.47610679268836975,200.649169921875,52.0,0.4186857342720032,0.0,324.8757019042969,52,398.08465576171875,9.999999747378752e-05,,,,,,,,,,
,56,,,,52.0,,,,52,,9.999999747378752e-05,0.4254312515258789,0.4820183515548706,217.84378051757812,205.74395751953125,0.7870122194290161,315.4490661621094,0.6659606099128723,383.6368713378906,0.0,
,56,,,,,,,,52,,,,,,,,,,,,200.649169921875
0.8101159334182739,57,0.6746225357055664,0.4838593006134033,201.45867919921875,53.0,0.4257265031337738,0.0,317.8270263671875,53,389.85986328125,9.999999747378752e-05,,,,,,,,,,
,57,,,,53.0,,,,53,,0.00010000000474974513,0.432180255651474,0.48991522192955017,202.2388458251953,203.93377685546875,0.8184894323348999,319.53955078125,0.6877405047416687,388.8210754394531,0.0,
,57,,,,,,,,53,,,,,,,,,,,,201.45867919921875
0.8018224239349365,58,0.6653337478637695,0.491380512714386,205.05796813964844,54.0,0.4374332129955292,0.0,310.27154541015625,54,381.9880065917969,9.999999747378752e-05,,,,,,,,,,
,58,,,,54.0,,,,54,,9.999999747378752e-05,0.43545740842819214,0.4986496567726135,210.6857452392578,213.65777587890625,0.7633105516433716,295.0476379394531,0.6374289989471436,372.3178405761719,0.0,
,58,,,,,,,,54,,,,,,,,,,,,205.05796813964844
0.8046540021896362,59,0.6634316444396973,0.499002069234848,209.1357421875,55.0,0.44354912638664246,0.0,305.4969177246094,55,379.77056884765625,9.999999747378752e-05,,,,,,,,,,
,59,,,,55.0,,,,55,,9.999999747378752e-05,0.4454682171344757,0.5070323944091797,230.7609100341797,245.28904724121094,0.8445900082588196,301.1025695800781,0.6633356809616089,389.00128173828125,0.0,
,59,,,,,,,,55,,,,,,,,,,,,209.1357421875
0.8019285202026367,60,0.6617984771728516,0.5061944127082825,214.3929443359375,56.0,0.4509908854961395,0.0,301.0652160644531,56,375.4360046386719,9.999999747378752e-05,,,,,,,,,,
,60,,,,56.0,,,,56,,9.999999747378752e-05,0.45192429423332214,0.5135817527770996,242.6904754638672,235.49432373046875,0.799859344959259,293.6558532714844,0.6531128287315369,374.4142761230469,0.0,
,60,,,,,,,,56,,,,,,,,,,,,214.3929443359375
0.794989287853241,61,0.6560036540031433,0.5136382579803467,216.42373657226562,57.0,0.45563632249832153,0.0,294.81549072265625,57,371.28082275390625,9.999999747378752e-05,,,,,,,,,,
,61,,,,57.0,,,,57,,9.999999747378752e-05,0.455211877822876,0.5202203989028931,243.74435424804688,212.37899780273438,0.7732666730880737,282.9065856933594,0.6359663605690002,365.30181884765625,0.0,
,61,,,,,,,,57,,,,,,,,,,,,216.42373657226562
0.791612446308136,62,0.6515555381774902,0.5206112265586853,217.64981079101562,58.0,0.46257930994033813,0.0,289.3305358886719,58,366.9712219238281,9.999999747378752e-05,,,,,,,,,,
,62,,,,58.0,,,,58,,0.00010000000474974513,0.4618460536003113,0.5265180468559265,234.91319274902344,242.53170776367188,0.7474108934402466,276.224365234375,0.6283085346221924,354.2168273925781,0.0,
,62,,,,,,,,58,,,,,,,,,,,,217.64981079101562
