gene,pooled_mean_lfc_re,combined_pval,x,y,significant,insignificant,pos,neg,sig.pos,sig.neg,insig.pos,insig.neg,group
PKMYT1,-0.12338029530651876,8.950297330225006e-12,-0.12338029530651876,11.048162537116362,True,False,False,True,False,True,False,False,sig.neg
CHTF18,-0.1365558817186417,2.2848598976597326e-14,-0.1365558817186417,13.641140424713912,True,False,False,True,False,True,False,False,sig.neg
ECHS1,-0.06551108623345848,1.1676421768998026e-06,-0.06551108623345848,5.932690226064956,True,False,False,True,False,True,False,False,sig.neg
GNG11,0.20337895717182397,4.0944093114324876e-24,0.20337895717182397,23.387808743791016,True,False,True,False,True,False,False,False,sig.pos
TUBGCP6,-0.03413197411118527,0.005051707396617763,-0.03413197411118527,2.2965618124544838,True,False,False,True,False,True,False,False,sig.neg
SDF2L1,-0.06583441389135627,1.9776275247908414e-05,-0.06583441389135627,4.703855502001073,True,False,False,True,False,True,False,False,sig.neg
GNAZ,0.6654559857143886,4.0443941886504163e-67,0.6654559857143886,66.39314652231627,True,False,True,False,True,False,False,False,sig.pos
TPST2,0.618240673953915,2.243715660412697e-67,0.618240673953915,66.6490321808107,True,False,True,False,True,False,False,False,sig.pos
MPST,0.14891540116900598,8.731025320816254e-17,0.14891540116900598,16.05893475228235,True,False,True,False,True,False,False,False,sig.pos
TST,-0.016801272398969388,0.0021605808964426675,-0.016801272398969388,2.665429468199812,True,False,False,True,False,True,False,False,sig.neg
IGLL1,-0.08803312750598108,2.6008432808833097e-06,-0.08803312750598108,5.584885816315531,True,False,False,True,False,True,False,False,sig.neg
LIF,-0.06882004903894089,4.304342236825963e-12,-0.06882004903894089,11.366093205358387,True,False,False,True,False,True,False,False,sig.neg
SPECC1,0.3290405907870381,5.092635790545598e-37,0.3290405907870381,36.29305738210229,True,False,True,False,True,False,False,False,sig.pos
DNAJB9,0.08761917784557899,3.5954977863539807e-09,0.08761917784557899,8.444240974293379,True,False,True,False,True,False,False,False,sig.pos
LRRC17,0.06799058657299181,1.4311288678045751e-05,0.06799058657299181,4.844321257884839,True,False,True,False,True,False,False,False,sig.pos
MRPS12,0.033330413635792006,6.374561722585312e-05,0.033330413635792006,4.195549669404748,True,False,True,False,True,False,False,False,sig.pos
GAD1,0.06362705325711002,8.739481087782875e-05,0.06362705325711002,4.0585143531096275,True,False,True,False,True,False,False,False,sig.pos
CCDC32,-0.06656702297882953,3.1805715857784667e-06,-0.06656702297882953,5.49749482522227,True,False,False,True,False,True,False,False,sig.neg
KIF1C,-0.06964163425610177,7.26263468841422e-05,-0.06964163425610177,4.138905800365101,True,False,False,True,False,True,False,False,sig.neg
SLC44A2,0.2766266192833735,1.35634225599402e-29,0.2766266192833735,28.867630707862528,True,False,True,False,True,False,False,False,sig.pos
AP1M2,0.11006025958352891,2.2875519374952673e-12,0.11006025958352891,11.64062903675374,True,False,True,False,True,False,False,False,sig.pos
CDKN2D,0.613548774504054,2.273582094649526e-65,0.613548774504054,64.64328935964247,True,False,True,False,True,False,False,False,sig.pos
SIGLEC9,0.02460642174547941,0.0017731978694689697,0.02460642174547941,2.7512427991854858,True,False,True,False,True,False,False,False,sig.pos
HEATR5A,0.08431877880337688,2.214970276253492e-08,0.08431877880337688,7.65463209740737,True,False,True,False,True,False,False,False,sig.pos
DAD1,0.16914212221387295,2.6498982864588285e-18,0.16914212221387295,17.57677079567732,True,False,True,False,True,False,False,False,sig.pos
CHRNA10,-0.0024247633673208295,0.38276881127387913,-0.0024247633673208295,0.4170634565887069,False,True,False,True,False,False,False,True,insig.neg
CDKN1C,0.06338271980460633,1.5603573206234644e-05,0.06338271980460633,4.806775937154922,True,False,True,False,True,False,False,False,sig.pos
KLF16,0.03919503480284449,2.326177728169095e-11,0.03919503480284449,10.633357106712305,True,False,True,False,True,False,False,False,sig.pos
CBFA2T3,0.13035556096250178,4.97887037517834e-17,0.13035556096250178,16.302869180428214,True,False,True,False,True,False,False,False,sig.pos
STARD8,0.42387451996981623,2.826373588813491e-49,0.42387451996981623,48.54877043384032,True,False,True,False,True,False,False,False,sig.pos
PRKCSH,0.08217847372203006,6.755313310684526e-11,0.08217847372203006,10.170354503644774,True,False,True,False,True,False,False,False,sig.pos
DPP6,-0.08549101429370182,3.3415934815166952e-09,-0.08549101429370182,8.476046384925152,True,False,False,True,False,True,False,False,sig.neg
ATP8B3,-0.0073841768736170755,0.10041700225307726,-0.0073841768736170755,0.9981927477533405,False,True,False,True,False,False,False,True,insig.neg
SLC27A1,0.0079508675330578,0.5505814320814542,0.0079508675330578,0.25917843892986325,False,True,True,False,False,False,True,False,insig.pos
MLLT1,0.050855314806105514,2.447983566251409e-07,0.050855314806105514,6.611191502012704,True,False,True,False,True,False,False,False,sig.pos
ARPC1B,0.15082779389503223,8.602859603327989e-19,0.15082779389503223,18.0653571646266,True,False,True,False,True,False,False,False,sig.pos
MAP1S,0.07676762171848733,7.679771021565835e-07,0.07676762171848733,6.114651728608191,True,False,True,False,True,False,False,False,sig.pos
