epoch,epoch_train_loss,epoch_validation_loss,opt_param_group_lr,sinkhorn_0.0_training,sinkhorn_0.0_validation,sinkhorn_5.0_training,sinkhorn_5.0_validation,step,total_epochs,velo_f_0.0_training,velo_f_0.0_validation,velo_f_5.0_training,velo_f_5.0_validation,velo_g_0.0_training,velo_g_0.0_validation,velo_g_5.0_training,velo_g_5.0_validation,velo_ratio_0.0_training,velo_ratio_0.0_validation,velo_ratio_5.0_training,velo_ratio_5.0_validation
63,,,3.9999998989515007e-05,0.0,,78.27046203613281,,955,63.0,1.0286239385604858,,0.6111660003662109,,0.4106582701206207,,0.2505595088005066,,0.002320587169378996,,0.36960405111312866,
63,,,3.9999998989515007e-05,0.0,,58.78786087036133,,956,63.0,1.027055263519287,,0.6082350611686707,,0.41408678889274597,,0.2457522302865982,,0.03884866461157799,,0.06253504753112793,
63,,,3.9999998989515007e-05,0.0,,75.05606079101562,,957,63.0,1.0265272855758667,,0.6114961504936218,,0.41492968797683716,,0.24329808354377747,,0.06770926713943481,,0.017854120582342148,
63,,,3.9999998989515007e-05,0.0,,61.80640411376953,,958,63.0,1.0268112421035767,,0.6096034049987793,,0.410240113735199,,0.24713090062141418,,0.0008713480201549828,,0.11073768883943558,
63,,,3.9999998989515007e-05,0.0,,70.46234893798828,,959,63.0,1.0273873805999756,,0.6039906740188599,,0.4087335467338562,,0.24215905368328094,,0.01846129819750786,,0.0033756361808627844,
63,,60.24502944946289,3.9999998989515007e-05,,0.0,,59.66305923461914,959,63.0,,1.027650237083435,,0.6098354458808899,,0.44154372811317444,,0.24198338389396667,,2.9805665016174316,,0.0406198613345623
63,69.24662017822266,,,,,,,959,,,,,,,,,,,,,
64,,,3.9999998989515007e-05,0.0,,74.19810485839844,,960,64.0,1.0251305103302002,,0.6266545653343201,,0.4100072681903839,,0.25608113408088684,,7.504473614972085e-06,,0.2799074053764343,
64,,,3.9999998989515007e-05,0.0,,62.89389419555664,,961,64.0,1.0269654989242554,,0.6366230845451355,,0.4139550030231476,,0.25312307476997375,,0.036623939871788025,,0.02272043563425541,
64,,,3.9999998989515007e-05,0.0,,76.8387680053711,,962,64.0,1.0291181802749634,,0.6306042075157166,,0.4110175371170044,,0.2554035782814026,,0.001467221649363637,,0.09579067677259445,
64,,,3.9999998989515007e-05,0.0,,71.6894302368164,,963,64.0,1.0303581953048706,,0.6333176493644714,,0.41072332859039307,,0.25385329127311707,,0.007469993084669113,,0.002685835584998131,
64,,,3.9999998989515007e-05,0.0,,71.70265197753906,,964,64.0,1.0302467346191406,,0.6280496120452881,,0.41340869665145874,,0.2515731453895569,,0.006275704130530357,,0.0012326784199103713,
64,,,3.9999998989515007e-05,0.0,,63.11876678466797,,965,64.0,1.0331004858016968,,0.6263365149497986,,0.4093194305896759,,0.2505491375923157,,0.057344742119312286,,2.1012965589761734e-06,
64,,,3.9999998989515007e-05,0.0,,100.2679214477539,,966,64.0,1.0309010744094849,,0.6294507384300232,,0.4138217270374298,,0.2529184818267822,,0.007793646305799484,,0.012657366693019867,
64,,,3.9999998989515007e-05,0.0,,66.01073455810547,,967,64.0,1.0321730375289917,,0.6262950897216797,,0.4101675748825073,,0.2513180673122406,,0.027114950120449066,,0.00633363239467144,
64,,,3.9999998989515007e-05,0.0,,61.48638153076172,,968,64.0,1.0305598974227905,,0.6291330456733704,,0.4150986969470978,,0.25233954191207886,,0.029975658282637596,,0.004623589105904102,
64,,,3.9999998989515007e-05,0.0,,57.20550537109375,,969,64.0,1.0338605642318726,,0.629746675491333,,0.4107798933982849,,0.2515299618244171,,0.028303921222686768,,0.0013430260587483644,
64,,,3.9999998989515007e-05,0.0,,68.9931411743164,,970,64.0,1.0296592712402344,,0.6205312013626099,,0.41928139328956604,,0.2535724341869354,,0.19561651349067688,,0.2792518734931946,
64,,,3.9999998989515007e-05,0.0,,63.861244201660156,,971,64.0,1.0309417247772217,,0.6277982592582703,,0.4169451594352722,,0.2512502074241638,,0.07503559440374374,,0.0001696455874480307,
64,,,3.9999998989515007e-05,0.0,,79.53399658203125,,972,64.0,1.0342963933944702,,0.6268152594566345,,0.40740227699279785,,0.25226134061813354,,0.15022964775562286,,0.023148654028773308,
64,,,3.9999998989515007e-05,0.0,,67.73408508300781,,973,64.0,1.032525658607483,,0.6279740333557129,,0.41735559701919556,,0.2512858510017395,,0.06775021553039551,,9.1678521130234e-05,
64,,,3.9999998989515007e-05,0.0,,88.5921401977539,,974,64.0,1.0355241298675537,,0.6246690154075623,,0.40952908992767334,,0.2505193054676056,,0.08164047449827194,,0.00422965781763196,
64,,94.39175415039062,3.9999998989515007e-05,,0.0,,97.91641998291016,974,64.0,,1.0871694087982178,,0.6257303953170776,,0.39046594500541687,,0.24436454474925995,,8.08194637298584,,0.3722269833087921
64,71.60844421386719,,,,,,,974,,,,,,,,,,,,,
65,,,3.9999998989515007e-05,0.0,,91.99893951416016,,975,65.0,1.0337719917297363,,0.6154512763023376,,0.4120364189147949,,0.2431090623140335,,0.00798082072287798,,0.09976108372211456,
65,,,3.9999998989515007e-05,0.0,,72.12150573730469,,976,65.0,1.0354788303375244,,0.6169885993003845,,0.4155525863170624,,0.24554917216300964,,0.006704739760607481,,0.016100149601697922,
65,,,3.9999998989515007e-05,0.0,,73.30973815917969,,977,65.0,1.0385236740112305,,0.6156479716300964,,0.40588849782943726,,0.24390146136283875,,0.3438985347747803,,0.05840352922677994,
65,,,3.9999998989515007e-05,0.0,,66.85801696777344,,978,65.0,1.0364699363708496,,0.6129093170166016,,0.41771838068962097,,0.247956782579422,,0.03510066121816635,,0.07930312305688858,
65,,,3.9999998989515007e-05,0.0,,77.39552307128906,,979,65.0,1.039673089981079,,0.6214727759361267,,0.41047805547714233,,0.24661779403686523,,0.10781220346689224,,0.03993414714932442,
65,,,3.9999998989515007e-05,0.0,,63.3783073425293,,980,65.0,1.0371854305267334,,0.6135951280593872,,0.4161912202835083,,0.24724149703979492,,0.006258716806769371,,0.03325401619076729,
65,,,3.9999998989515007e-05,0.0,,66.51041412353516,,981,65.0,1.0378154516220093,,0.6179066896438599,,0.41765454411506653,,0.2460584193468094,,0.022904807701706886,,0.012587720528244972,
65,,,3.9999998989515007e-05,0.0,,79.83220672607422,,982,65.0,1.0411423444747925,,0.6162504553794861,,0.41446682810783386,,0.24863798916339874,,0.014409930445253849,,0.04620394855737686,
65,,,3.9999998989515007e-05,0.0,,90.26612854003906,,983,65.0,1.0407618284225464,,0.6094282865524292,,0.41492101550102234,,0.24393585324287415,,0.006950989365577698,,0.00028437242144718766,
65,,,3.9999998989515007e-05,0.0,,61.37858581542969,,984,65.0,1.0387405157089233,,0.6059810519218445,,0.4158917963504791,,0.2438383400440216,,0.0005654821288771927,,0.021976960822939873,
65,,,3.9999998989515007e-05,0.0,,63.901458740234375,,985,65.0,1.0409038066864014,,0.6096550822257996,,0.41507816314697266,,0.24309709668159485,,0.005974563769996166,,0.006188373081386089,
65,,,3.9999998989515007e-05,0.0,,66.85438537597656,,986,65.0,1.0418388843536377,,0.6133718490600586,,0.41842329502105713,,0.2483614981174469,,0.010168531909584999,,0.0919688493013382,
65,,,3.9999998989515007e-05,0.0,,62.38404846191406,,987,65.0,1.0397623777389526,,0.6167027950286865,,0.42261940240859985,,0.245018869638443,,0.15776261687278748,,0.02876545861363411,
65,,,3.9999998989515007e-05,0.0,,81.13152313232422,,988,65.0,1.0434410572052002,,0.6096622347831726,,0.4113580882549286,,0.24512723088264465,,0.1337806135416031,,0.016574926674365997,
65,,,3.9999998989515007e-05,0.0,,62.84248352050781,,989,65.0,1.0409859418869019,,0.6084808707237244,,0.4170331060886383,,0.24501001834869385,,0.0014661259483546019,,0.027245447039604187,
65,,67.99140930175781,4.0000002627493814e-05,,0.0,,70.47977447509766,989,65.0,,1.0521939992904663,,0.5426317453384399,,0.33866986632347107,,0.19773849844932556,,36.828857421875,,5.964544296264648
65,72.0108871459961,,,,,,,989,,,,,,,,,,,,,
66,,,3.9999998989515007e-05,0.0,,86.49786376953125,,990,66.0,1.044090747833252,,0.6094632148742676,,0.415175199508667,,0.24134695529937744,,0.0219621192663908,,0.0637945681810379,
66,,,3.9999998989515007e-05,0.0,,64.2969741821289,,991,66.0,1.0437707901000977,,0.6053256392478943,,0.4147642254829407,,0.24080774188041687,,0.027357326820492744,,0.018851425498723984,
66,,,3.9999998989515007e-05,0.0,,83.30982208251953,,992,66.0,1.0445727109909058,,0.6019495129585266,,0.4166512191295624,,0.24496538937091827,,0.00499487342312932,,0.18246589601039886,
66,,,3.9999998989515007e-05,0.0,,62.235225677490234,,993,66.0,1.041226863861084,,0.6000964045524597,,0.4254615604877472,,0.242354154586792,,0.27785763144493103,,0.05705621466040611,
66,,,3.9999998989515007e-05,0.0,,63.52324295043945,,994,66.0,1.0440315008163452,,0.6044228672981262,,0.42001235485076904,,0.23954525589942932,,0.02040296606719494,,0.05386842414736748,
66,,,3.9999998989515007e-05,0.0,,82.65992736816406,,995,66.0,1.0420200824737549,,0.5952329635620117,,0.41948074102401733,,0.24371831119060516,,0.025372492149472237,,0.33294180035591125,
66,,,3.9999998989515007e-05,0.0,,69.15022277832031,,996,66.0,1.0458191633224487,,0.6023616194725037,,0.4163288474082947,,0.24056276679039001,,0.014406496658921242,,0.001575070433318615,
66,,,3.9999998989515007e-05,0.0,,70.78887939453125,,997,66.0,1.0444923639297485,,0.6000147461891174,,0.4191177487373352,,0.24012258648872375,,0.006207142025232315,,0.00014761790225747973,
66,,,3.9999998989515007e-05,0.0,,65.83515930175781,,998,66.0,1.046355128288269,,0.602861225605011,,0.4153457283973694,,0.24290893971920013,,0.037013716995716095,,0.032977208495140076,
66,,,3.9999998989515007e-05,0.0,,62.90641403198242,,999,66.0,1.0454858541488647,,0.6000056266784668,,0.4143947958946228,,0.2394714057445526,,0.05254307761788368,,0.003071156330406666,
66,,,3.9999998989515007e-05,0.0,,82.98782348632812,,1000,66.0,1.046298623085022,,0.6005549430847168,,0.42001891136169434,,0.24268871545791626,,0.007965493015944958,,0.0645689144730568,
66,,,3.9999998989515007e-05,0.0,,80.14414978027344,,1001,66.0,1.044389009475708,,0.6001394391059875,,0.4229983389377594,,0.24332503974437714,,0.09601069986820221,,0.11282452940940857,
66,,,3.9999998989515007e-05,0.0,,77.3856201171875,,1002,66.0,1.0474189519882202,,0.6036220788955688,,0.4189312160015106,,0.23787705600261688,,4.707203515863512e-06,,0.1409105360507965,
66,,,3.9999998989515007e-05,0.0,,61.38930130004883,,1003,66.0,1.0480343103408813,,0.5985032916069031,,0.41756224632263184,,0.23964327573776245,,0.009776651859283447,,0.0006371270283125341,
66,,,3.9999998989515007e-05,0.0,,71.83763122558594,,1004,66.0,1.048925518989563,,0.5985866785049438,,0.41776561737060547,,0.23716221749782562,,0.011662205681204796,,0.05738242715597153,
66,,59.1461296081543,4.0000002627493814e-05,,0.0,,60.55282974243164,1004,66.0,,1.0480470657348633,,0.5461540222167969,,0.40085551142692566,,0.2359408438205719,,1.3157256841659546,,3.4305787086486816
66,72.32987976074219,,,,,,,1004,,,,,,,,,,,,,
67,,,3.9999998989515007e-05,0.0,,71.991455078125,,1005,67.0,1.0579314231872559,,0.5938426852226257,,0.3998434543609619,,0.23582452535629272,,2.1276309490203857,,0.032959893345832825,
67,,,3.9999998989515007e-05,0.0,,56.40044021606445,,1006,67.0,1.0545845031738281,,0.5907643437385559,,0.4111236333847046,,0.23686012625694275,,0.42415744066238403,,0.0034240137320011854,
67,,,3.9999998989515007e-05,0.0,,77.13262176513672,,1007,67.0,1.0556973218917847,,0.6000393033027649,,0.41237586736679077,,0.2388886958360672,,0.36044004559516907,,0.013911181129515171,
67,,,3.9999998989515007e-05,0.0,,66.34283447265625,,1008,67.0,1.0522202253341675,,0.5983904004096985,,0.42217135429382324,,0.23885270953178406,,0.005774655379354954,,0.0027767918072640896,
67,,,3.9999998989515007e-05,0.0,,57.292213439941406,,1009,67.0,1.0523914098739624,,0.5920905470848083,,0.42129185795783997,,0.2396838366985321,,0.000395852024666965,,0.08821915835142136,
67,,,3.9999998989515007e-05,0.0,,80.103759765625,,1010,67.0,1.0536655187606812,,0.6008589863777161,,0.4172550439834595,,0.2358717918395996,,0.06366216391324997,,0.2246420830488205,
67,,,3.9999998989515007e-05,0.0,,65.14093017578125,,1011,67.0,1.0545982122421265,,0.5956946015357971,,0.4219425916671753,,0.2376096546649933,,3.745690992218442e-05,,0.004942439962178469,
67,,,3.9999998989515007e-05,0.0,,59.88224411010742,,1012,67.0,1.0538158416748047,,0.5932924151420593,,0.42234963178634644,,0.24260824918746948,,0.0023748816456645727,,0.2972964644432068,
67,,,3.9999998989515007e-05,0.0,,79.90498352050781,,1013,67.0,1.0538828372955322,,0.6016982197761536,,0.4255724549293518,,0.23646268248558044,,0.05574938282370567,,0.1987374871969223,
67,,,3.9999998989515007e-05,0.0,,64.91995239257812,,1014,67.0,1.0516432523727417,,0.5958535075187683,,0.4199381470680237,,0.23921456933021545,,0.0018329379381611943,,0.00832698680460453,
67,,,3.9999998989515007e-05,0.0,,60.25019836425781,,1015,67.0,1.0541856288909912,,0.6000499129295349,,0.41882362961769104,,0.2390214502811432,,0.028953390195965767,,0.010907060466706753,
67,,,3.9999998989515007e-05,0.0,,59.62364959716797,,1016,67.0,1.052675485610962,,0.6023505330085754,,0.42928722500801086,,0.244581937789917,,0.2289886176586151,,0.13856302201747894,
67,,,3.9999998989515007e-05,0.0,,56.970069885253906,,1017,67.0,1.0519574880599976,,0.5909410715103149,,0.4202202558517456,,0.24093523621559143,,0.0011208257637917995,,0.22375927865505219,
67,,,3.9999998989515007e-05,0.0,,78.65383911132812,,1018,67.0,1.0529457330703735,,0.5948660969734192,,0.4241274297237396,,0.23513883352279663,,0.03021886758506298,,0.08910512924194336,
67,,,3.9999998989515007e-05,0.0,,77.47925567626953,,1019,67.0,1.0546997785568237,,0.598268985748291,,0.4196724593639374,,0.23611244559288025,,0.017291562631726265,,0.11445285379886627,
67,,94.58155822753906,3.9999998989515007e-05,,0.0,,94.28018188476562,1019,67.0,,1.0884811878204346,,0.670203447341919,,0.41347771883010864,,0.2276163250207901,,1.7559223175048828,,19.763723373413086
67,67.47256469726562,,,,,,,1019,,,,,,,,,,,,,
68,,,3.9999998989515007e-05,0.0,,59.44286346435547,,1020,68.0,1.0477169752120972,,0.5921927094459534,,0.43481990694999695,,0.2387932538986206,,0.8182591795921326,,0.040244437754154205,
68,,,3.9999998989515007e-05,0.0,,79.38568115234375,,1021,68.0,1.0462385416030884,,0.5898870825767517,,0.4294479787349701,,0.23806113004684448,,0.40652820467948914,,0.04892626777291298,
68,,,3.9999998989515007e-05,0.0,,68.97986602783203,,1022,68.0,1.0487202405929565,,0.5915900468826294,,0.42584267258644104,,0.23540063202381134,,0.1391725093126297,,0.01721327193081379,
68,,,3.9999998989515007e-05,0.0,,56.62915802001953,,1023,68.0,1.0502713918685913,,0.5951911807060242,,0.41955411434173584,,0.2385680079460144,,0.001091487123630941,,0.0026530688628554344,
68,,,3.9999998989515007e-05,0.0,,60.70503616333008,,1024,68.0,1.0480101108551025,,0.585564911365509,,0.42200976610183716,,0.23702706396579742,,0.02762613818049431,,0.08728547394275665,
68,,,3.9999998989515007e-05,0.0,,55.756553649902344,,1025,68.0,1.0485514402389526,,0.5921226143836975,,0.4222668707370758,,0.23729218542575836,,0.028396248817443848,,0.0021796878427267075,
68,,,3.9999998989515007e-05,0.0,,56.10139465332031,,1026,68.0,1.0510847568511963,,0.5938238501548767,,0.4131324291229248,,0.23691847920417786,,0.1952202022075653,,0.004157709423452616,
68,,,3.9999998989515007e-05,0.0,,75.59573364257812,,1027,68.0,1.0482929944992065,,0.5914775729179382,,0.42085933685302734,,0.23738066852092743,,0.00839194655418396,,0.006916048936545849,
68,,,3.9999998989515007e-05,0.0,,60.26026916503906,,1028,68.0,1.051626443862915,,0.5943148732185364,,0.41521504521369934,,0.2371010184288025,,0.10710722953081131,,0.004341722000390291,
68,,,3.9999998989515007e-05,0.0,,68.98760986328125,,1029,68.0,1.049491286277771,,0.5962007641792297,,0.42822790145874023,,0.24122488498687744,,0.24228514730930328,,0.08090776205062866,
68,,,3.9999998989515007e-05,0.0,,80.15380859375,,1030,68.0,1.051510214805603,,0.592721164226532,,0.4175063967704773,,0.23744598031044006,,0.03440552577376366,,0.0014168844791129231,
68,,,3.9999998989515007e-05,0.0,,77.78026580810547,,1031,68.0,1.0498762130737305,,0.5923067331314087,,0.425710529088974,,0.23967131972312927,,0.11442059278488159,,0.08220140635967255,
68,,,3.9999998989515007e-05,0.0,,53.97822570800781,,1032,68.0,1.0555709600448608,,0.5925566554069519,,0.4176797568798065,,0.2355256974697113,,0.07412275671958923,,0.025248078629374504,
68,,,3.9999998989515007e-05,0.0,,55.997108459472656,,1033,68.0,1.047927737236023,,0.5857789516448975,,0.42756810784339905,,0.2359975427389145,,0.24105682969093323,,0.03189773112535477,
68,,,3.9999998989515007e-05,0.0,,68.9097900390625,,1034,68.0,1.0517104864120483,,0.5869750380516052,,0.41686514019966125,,0.23605014383792877,,0.05245676636695862,,0.017811456695199013,
68,,64.70539855957031,3.9999998989515007e-05,,0.0,,67.422119140625,1034,68.0,,1.0474690198898315,,0.5361392498016357,,0.4281609356403351,,0.21606864035129547,,0.30370032787323,,0.0366363562643528
68,65.24421691894531,,,,,,,1034,,,,,,,,,,,,,
69,,,3.9999998989515007e-05,0.0,,64.86093139648438,,1035,69.0,1.053390383720398,,0.5976568460464478,,0.41488438844680786,,0.23951247334480286,,0.15207980573177338,,0.0022035734727978706,
69,,,3.9999998989515007e-05,0.0,,81.36559295654297,,1036,69.0,1.0529595613479614,,0.6041682362556458,,0.4275175929069519,,0.24366065859794617,,0.13718199729919434,,0.04182949662208557,
69,,,3.9999998989515007e-05,0.0,,55.38111114501953,,1037,69.0,1.0533649921417236,,0.5896853804588318,,0.4214489459991455,,0.23811671137809753,,3.728201409103349e-05,,0.05543570592999458,
69,,,3.9999998989515007e-05,0.0,,57.550819396972656,,1038,69.0,1.0530407428741455,,0.5979248285293579,,0.4242931604385376,,0.2386261522769928,,0.03286732733249664,,0.003245594445616007,
69,,,3.9999998989515007e-05,0.0,,65.26165008544922,,1039,69.0,1.0552185773849487,,0.5964194536209106,,0.4192148447036743,,0.23950493335723877,,0.029346609488129616,,0.009568900801241398,
69,,,3.9999998989515007e-05,0.0,,78.85292053222656,,1040,69.0,1.056679129600525,,0.5952982902526855,,0.42078453302383423,,0.23739096522331238,,0.012570608407258987,,0.005883507430553436,
69,,,3.9999998989515007e-05,0.0,,59.25743103027344,,1041,69.0,1.059146761894226,,0.6014177203178406,,0.4169507920742035,,0.2373938262462616,,0.16176500916481018,,0.11167428642511368,
69,,,3.9999998989515007e-05,0.0,,72.70011901855469,,1042,69.0,1.0544289350509644,,0.5955395698547363,,0.4292987883090973,,0.2413235455751419,,0.19214588403701782,,0.1036493256688118,
69,,,3.9999998989515007e-05,0.0,,83.31167602539062,,1043,69.0,1.0564783811569214,,0.5929418206214905,,0.4248258173465729,,0.2375939041376114,,0.017290307208895683,,0.0019267925526946783,
69,,,3.9999998989515007e-05,0.0,,81.35800170898438,,1044,69.0,1.0578107833862305,,0.5992657542228699,,0.4222116470336914,,0.23800760507583618,,0.0029203167650848627,,0.03183644264936447,
69,,,3.9999998989515007e-05,0.0,,62.15420150756836,,1045,69.0,1.056644320487976,,0.5922788977622986,,0.42485687136650085,,0.24056905508041382,,0.016745412722229958,,0.14446604251861572,
69,,,3.9999998989515007e-05,0.0,,57.63233947753906,,1046,69.0,1.0575295686721802,,0.5954130291938782,,0.4218060374259949,,0.23615774512290955,,0.005107384640723467,,0.045162368565797806,
69,,,3.9999998989515007e-05,0.0,,78.31238555908203,,1047,69.0,1.060642123222351,,0.5978849530220032,,0.4223094582557678,,0.24177128076553345,,0.013290063478052616,,0.07324518263339996,
69,,,3.9999998989515007e-05,0.0,,69.81351470947266,,1048,69.0,1.0606050491333008,,0.6002311110496521,,0.4236580729484558,,0.23893791437149048,,0.0011873977491632104,,0.014591953717172146,
69,,,3.9999998989515007e-05,0.0,,64.5320053100586,,1049,69.0,1.058221697807312,,0.5951535105705261,,0.4263363182544708,,0.24136945605278015,,0.031937770545482635,,0.11739786714315414,
69,,61.4293212890625,3.9999998989515007e-05,,0.0,,60.82075119018555,1049,69.0,,1.0792080163955688,,0.5453441143035889,,0.37389251589775085,,0.21899005770683289,,14.9314546585083,,0.010309962555766106
69,68.82298278808594,,,,,,,1049,,,,,,,,,,,,,
70,,,3.9999998989515007e-05,0.0,,71.58650970458984,,1050,70.0,1.0601834058761597,,0.5838630795478821,,0.42964503169059753,,0.2337551712989807,,0.1051066666841507,,0.0005040867836214602,
70,,,3.9999998989515007e-05,0.0,,61.754356384277344,,1051,70.0,1.0608502626419067,,0.5831379294395447,,0.4230731725692749,,0.23215094208717346,,0.005604890640825033,,0.014140456914901733,
70,,,3.9999998989515007e-05,0.0,,73.30397033691406,,1052,70.0,1.0574201345443726,,0.5812026262283325,,0.42714178562164307,,0.23559492826461792,,0.05967451632022858,,0.10918179899454117,
70,,,3.9999998989515007e-05,0.0,,67.71924591064453,,1053,70.0,1.0610511302947998,,0.5838531851768494,,0.4206511378288269,,0.23199138045310974,,0.050183042883872986,,0.02789626643061638,
70,,,3.9999998989515007e-05,0.0,,68.97607421875,,1054,70.0,1.0585792064666748,,0.5828548669815063,,0.42301419377326965,,0.231989786028862,,0.0006088032387197018,,0.01541601400822401,
70,,,3.9999998989515007e-05,0.0,,61.67216491699219,,1055,70.0,1.0573840141296387,,0.5859584212303162,,0.42595696449279785,,0.23732778429985046,,0.03107195720076561,,0.09620139747858047,
70,,,3.9999998989515007e-05,0.0,,52.493125915527344,,1056,70.0,1.058803915977478,,0.5805069804191589,,0.42604127526283264,,0.23327027261257172,,0.021861184388399124,,0.013087994419038296,
70,,,3.9999998989515007e-05,0.0,,73.117431640625,,1057,70.0,1.059072494506836,,0.582344651222229,,0.42222344875335693,,0.2338218092918396,,0.0069259656593203545,,0.008932425640523434,
70,,,3.9999998989515007e-05,0.0,,56.935245513916016,,1058,70.0,1.0600559711456299,,0.5893096923828125,,0.42395803332328796,,0.23254242539405823,,1.4406759873963892e-05,,0.11698325723409653,
70,,,3.9999998989515007e-05,0.0,,59.9156494140625,,1059,70.0,1.058045744895935,,0.5797892808914185,,0.42489805817604065,,0.23869472742080688,,0.0097681675106287,,0.5041115283966064,
70,,,3.9999998989515007e-05,0.0,,51.701446533203125,,1060,70.0,1.0592652559280396,,0.5836514234542847,,0.42380431294441223,,0.2341724932193756,,3.356546949362382e-05,,0.0057764677330851555,
70,,,3.9999998989515007e-05,0.0,,51.19669723510742,,1061,70.0,1.0593690872192383,,0.5810040831565857,,0.4232463836669922,,0.23185516893863678,,0.000876563717611134,,0.0034718927927315235,
70,,,3.9999998989515007e-05,0.0,,77.47247314453125,,1062,70.0,1.05573308467865,,0.5815265774726868,,0.4283357858657837,,0.23940566182136536,,0.12438029795885086,,0.5034922361373901,
70,,,3.9999998989515007e-05,0.0,,54.22972106933594,,1063,70.0,1.0555639266967773,,0.5798443555831909,,0.4244427978992462,,0.23698630928993225,,0.01705535687506199,,0.2836408317089081,
70,,,3.9999998989515007e-05,0.0,,67.60721588134766,,1064,70.0,1.0575058460235596,,0.5837659239768982,,0.42629507184028625,,0.23072491586208344,,0.037288520485162735,,0.09083143621683121,
70,,55.14007568359375,3.99999953515362e-05,,0.0,,54.55534744262695,1064,70.0,,1.0769811868667603,,0.6402269601821899,,0.45810073614120483,,0.23037923872470856,,2.224649667739868,,7.8060736656188965
70,63.31208419799805,,,,,,,1064,,,,,,,,,,,,,
71,,,3.9999998989515007e-05,0.0,,63.85957336425781,,1065,71.0,1.0521644353866577,,0.5887395143508911,,0.4255671501159668,,0.23416218161582947,,0.07627764344215393,,0.020273081958293915,
71,,,3.9999998989515007e-05,0.0,,70.59213256835938,,1066,71.0,1.0550810098648071,,0.5877025723457336,,0.420345664024353,,0.23453117907047272,,0.010063979774713516,,0.00343518378213048,
71,,,3.9999998989515007e-05,0.0,,67.35859680175781,,1067,71.0,1.057408332824707,,0.5957407355308533,,0.4219297766685486,,0.23676738142967224,,0.0037503617350012064,,0.02606145665049553,
71,,,3.9999998989515007e-05,0.0,,71.90767669677734,,1068,71.0,1.0575642585754395,,0.5862018465995789,,0.4233948886394501,,0.23695331811904907,,0.0004751794331241399,,0.06805463880300522,
71,,,3.9999998989515007e-05,0.0,,57.68856430053711,,1069,71.0,1.056115746498108,,0.5871156454086304,,0.4259589910507202,,0.2363055944442749,,0.042503152042627335,,0.023836376145482063,
71,,,3.9999998989515007e-05,0.0,,58.09421157836914,,1070,71.0,1.0604466199874878,,0.586296558380127,,0.41710275411605835,,0.23531439900398254,,0.17987003922462463,,0.0071475571021437645,
71,,,3.9999998989515007e-05,0.0,,91.33627319335938,,1071,71.0,1.0594834089279175,,0.5897395014762878,,0.42552414536476135,,0.2358483076095581,,0.010339945554733276,,2.5355257093906403e-05,
71,,,3.9999998989515007e-05,0.0,,60.68223571777344,,1072,71.0,1.0594522953033447,,0.5866858959197998,,0.42409950494766235,,0.23429417610168457,,0.0003526970976963639,,0.0016456751618534327,
71,,,3.9999998989515007e-05,0.0,,64.60990905761719,,1073,71.0,1.0645941495895386,,0.5901080369949341,,0.42130351066589355,,0.23641730844974518,,0.07239078730344772,,0.0015648677945137024,
71,,,3.9999998989515007e-05,0.0,,73.82279968261719,,1074,71.0,1.0634969472885132,,0.5830008387565613,,0.4280945658683777,,0.2343137413263321,,0.024784259498119354,,0.014112119562923908,
71,,,3.9999998989515007e-05,0.0,,57.540855407714844,,1075,71.0,1.0632141828536987,,0.5779410004615784,,0.42661404609680176,,0.23358531296253204,,0.006059636361896992,,0.06647048145532608,
71,,,3.9999998989515007e-05,0.0,,60.26891326904297,,1076,71.0,1.0657342672348022,,0.5803362727165222,,0.4203418493270874,,0.23084400594234467,,0.12530863285064697,,0.01953246258199215,
71,,,3.9999998989515007e-05,0.0,,71.26625061035156,,1077,71.0,1.0643452405929565,,0.5799283981323242,,0.4296150803565979,,0.23041576147079468,,0.05089912563562393,,0.02848711982369423,
71,,,3.9999998989515007e-05,0.0,,69.89035034179688,,1078,71.0,1.0648016929626465,,0.5845234990119934,,0.4256293773651123,,0.23517194390296936,,0.0002927150344476104,,0.02098049223423004,
71,,,3.9999998989515007e-05,0.0,,80.74118041992188,,1079,71.0,1.0641353130340576,,0.5824621915817261,,0.4272507131099701,,0.23443645238876343,,0.008727658540010452,,0.023960953578352928,
71,,59.519630432128906,3.9999998989515007e-05,,0.0,,62.47500228881836,1079,71.0,,1.0504528284072876,,0.49265381693840027,,0.401334285736084,,0.2103414237499237,,1.3949527740478516,,2.491337776184082
71,67.977294921875,,,,,,,1079,,,,,,,,,,,,,
72,,,3.9999998989515007e-05,0.0,,56.28089141845703,,1080,72.0,1.0753157138824463,,0.5878374576568604,,0.41599559783935547,,0.2343675196170807,,0.7211556434631348,,0.0067020077258348465,
72,,,3.9999998989515007e-05,0.0,,88.5654067993164,,1081,72.0,1.0762065649032593,,0.5934409499168396,,0.4204970598220825,,0.2360716164112091,,0.3524518609046936,,0.019092464819550514,
72,,,3.9999998989515007e-05,0.0,,58.15802001953125,,1082,72.0,1.075257658958435,,0.588370144367218,,0.42586517333984375,,0.23520077764987946,,0.06189161166548729,,0.00024506537010893226,
72,,,3.9999998989515007e-05,0.0,,69.56922912597656,,1083,72.0,1.0748158693313599,,0.5953934788703918,,0.43227237462997437,,0.2395566701889038,,0.01840885728597641,,0.02132446877658367,
