epoch,epoch_train_loss,epoch_validation_loss,opt_param_group_lr,sinkhorn_0.0_training,sinkhorn_0.0_validation,sinkhorn_1.0_training,sinkhorn_1.0_validation,sinkhorn_10.0_training,sinkhorn_10.0_validation,sinkhorn_2.0_training,sinkhorn_2.0_validation,sinkhorn_3.0_training,sinkhorn_3.0_validation,sinkhorn_4.0_training,sinkhorn_4.0_validation,sinkhorn_5.0_training,sinkhorn_5.0_validation,sinkhorn_6.0_training,sinkhorn_6.0_validation,sinkhorn_7.0_training,sinkhorn_7.0_validation,sinkhorn_8.0_training,sinkhorn_8.0_validation,sinkhorn_9.0_training,sinkhorn_9.0_validation,step,total_epochs,velo_f_0.0_training,velo_f_0.0_validation,velo_f_1.0_training,velo_f_1.0_validation,velo_f_10.0_training,velo_f_10.0_validation,velo_f_2.0_training,velo_f_2.0_validation,velo_f_3.0_training,velo_f_3.0_validation,velo_f_4.0_training,velo_f_4.0_validation,velo_f_5.0_training,velo_f_5.0_validation,velo_f_6.0_training,velo_f_6.0_validation,velo_f_7.0_training,velo_f_7.0_validation,velo_f_8.0_training,velo_f_8.0_validation,velo_f_9.0_training,velo_f_9.0_validation,velo_g_0.0_training,velo_g_0.0_validation,velo_g_1.0_training,velo_g_1.0_validation,velo_g_10.0_training,velo_g_10.0_validation,velo_g_2.0_training,velo_g_2.0_validation,velo_g_3.0_training,velo_g_3.0_validation,velo_g_4.0_training,velo_g_4.0_validation,velo_g_5.0_training,velo_g_5.0_validation,velo_g_6.0_training,velo_g_6.0_validation,velo_g_7.0_training,velo_g_7.0_validation,velo_g_8.0_training,velo_g_8.0_validation,velo_g_9.0_training,velo_g_9.0_validation,velo_ratio_0.0_training,velo_ratio_0.0_validation,velo_ratio_1.0_training,velo_ratio_1.0_validation,velo_ratio_10.0_training,velo_ratio_10.0_validation,velo_ratio_2.0_training,velo_ratio_2.0_validation,velo_ratio_3.0_training,velo_ratio_3.0_validation,velo_ratio_4.0_training,velo_ratio_4.0_validation,velo_ratio_5.0_training,velo_ratio_5.0_validation,velo_ratio_6.0_training,velo_ratio_6.0_validation,velo_ratio_7.0_training,velo_ratio_7.0_validation,velo_ratio_8.0_training,velo_ratio_8.0_validation,velo_ratio_9.0_training,velo_ratio_9.0_validation
2,,,9.999999747378752e-05,0.0,,146.95620727539062,,139.16619873046875,,154.428955078125,,126.86650085449219,,135.36524963378906,,145.31283569335938,,111.33854675292969,,132.39776611328125,,110.52146911621094,,126.40780639648438,,6,2.0,0.06072673946619034,,0.05988437682390213,,0.05330268293619156,,0.05895655229687691,,0.058305855840444565,,0.0578962042927742,,0.05781202390789986,,0.05699852854013443,,0.0563228540122509,,0.05540213733911514,,0.05434979125857353,,1.1796417236328125,,1.1582412719726562,,1.068284273147583,,1.139570713043213,,1.119201898574829,,1.1034529209136963,,1.0938774347305298,,1.0864410400390625,,1.0803234577178955,,1.076064109802246,,1.0714300870895386,,599.5255737304688,,599.4159545898438,,600.3011474609375,,599.3998413085938,,599.2234497070312,,599.0411376953125,,598.8540649414062,,599.04345703125,,599.2042236328125,,599.5220947265625,,599.8941040039062,
2,,,9.999999747378752e-05,0.0,,146.32083129882812,,110.07829284667969,,123.87467193603516,,111.82489013671875,,116.77143859863281,,115.22938537597656,,109.97026824951172,,128.08665466308594,,102.22188568115234,,116.13480377197266,,7,2.0,0.06889790296554565,,0.06774195283651352,,0.05941121652722359,,0.06659445911645889,,0.0658441111445427,,0.06537779420614243,,0.0648399367928505,,0.06359650194644928,,0.06261811405420303,,0.061596985906362534,,0.06039310619235039,,1.15486741065979,,1.1296563148498535,,1.0257060527801514,,1.1083570718765259,,1.0857532024383545,,1.0693764686584473,,1.0563249588012695,,1.0460046529769897,,1.038536548614502,,1.0305911302566528,,1.027256965637207,,595.5265502929688,,595.376220703125,,596.3743286132812,,595.319091796875,,595.0459594726562,,594.8055419921875,,594.6854858398438,,594.969970703125,,595.2162475585938,,595.472900390625,,595.9502563476562,
2,,,9.999999747378752e-05,0.0,,151.19158935546875,,124.66485595703125,,134.781494140625,,120.76434326171875,,125.27975463867188,,126.53081512451172,,110.15068054199219,,130.3440399169922,,108.46766662597656,,120.20234680175781,,8,2.0,0.07609231770038605,,0.07483962178230286,,0.06452002376317978,,0.07356254011392593,,0.07257353514432907,,0.07191236317157745,,0.07088389247655869,,0.06964053958654404,,0.06864292919635773,,0.0673670545220375,,0.06600300967693329,,1.119746208190918,,1.08853018283844,,0.974064290523529,,1.0597505569458008,,1.0364919900894165,,1.0176713466644287,,1.0020095109939575,,0.9884912371635437,,0.9826038479804993,,0.9774425625801086,,0.9742757678031921,,591.4842529296875,,591.09619140625,,592.3197631835938,,590.7744140625,,590.4810180664062,,590.16748046875,,590.129638671875,,590.2706909179688,,590.5589599609375,,591.0140991210938,,591.5861206054688,
2,,1454.0263671875,9.999999747378752e-05,,,,0.0,,155.96212768554688,,136.93878173828125,,173.705810546875,,133.1021728515625,,143.99546813964844,,249.0087432861328,,131.25274658203125,,178.77301025390625,,151.28759765625,8,2.0,,,,0.07828667759895325,,0.06159142777323723,,0.0772925317287445,,0.07590226829051971,,0.07413137704133987,,0.0719585046172142,,0.07035287469625473,,0.06830640882253647,,0.06599395722150803,,0.06388212740421295,,,,1.2941606044769287,,1.138872504234314,,1.2603797912597656,,1.23366117477417,,1.213591456413269,,1.1999497413635254,,1.1790224313735962,,1.1693004369735718,,1.1584455966949463,,1.1500722169876099,,,,595.1198120117188,,598.2520141601562,,594.713623046875,,594.615478515625,,594.8309936523438,,595.3756103515625,,595.5208129882812,,596.133056640625,,596.8406982421875,,597.535400390625
2,1253.8841552734375,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,9.999999747378752e-05,0.0,,139.59487915039062,,135.415771484375,,161.69464111328125,,149.97186279296875,,121.21595764160156,,128.18179321289062,,142.43777465820312,,143.7874298095703,,113.795166015625,,136.51113891601562,,9,3.0,0.08403938263654709,,0.0829341784119606,,0.0685296431183815,,0.08198012411594391,,0.08095047622919083,,0.07952141016721725,,0.07807494699954987,,0.07699661701917648,,0.07581675797700882,,0.07406041771173477,,0.07166754454374313,,0.9378580451011658,,0.9077417254447937,,0.8498525023460388,,0.884384036064148,,0.8662897348403931,,0.8550537824630737,,0.8480151891708374,,0.8428707718849182,,0.8393111228942871,,0.8392711877822876,,0.8449193239212036,,580.9990844726562,,580.1531372070312,,585.3316040039062,,579.5106201171875,,579.1506958007812,,579.3641357421875,,579.8136596679688,,580.1592407226562,,580.6499633789062,,581.6568603515625,,583.30859375,
3,,,9.999999747378752e-05,0.0,,146.78781127929688,,145.10903930664062,,152.06317138671875,,130.6578369140625,,121.55322265625,,143.7388916015625,,124.60000610351562,,145.827880859375,,127.63935852050781,,132.38531494140625,,10,3.0,0.09103017300367355,,0.08948219567537308,,0.07127342373132706,,0.08883631229400635,,0.08771537244319916,,0.08577994257211685,,0.08411824703216553,,0.08299564570188522,,0.08152662962675095,,0.07874958962202072,,0.0756472796201706,,0.9110808372497559,,0.876494288444519,,0.8033533096313477,,0.8481721878051758,,0.8285386562347412,,0.8165349364280701,,0.8089398741722107,,0.802449107170105,,0.7969136834144592,,0.7971078157424927,,0.7987476587295532,,576.041015625,,574.9967041015625,,581.4271850585938,,573.727783203125,,573.1869506835938,,573.5767822265625,,574.0884399414062,,574.3557739257812,,574.8950805664062,,576.5789184570312,,578.5433349609375,
3,,,9.999999747378752e-05,0.0,,145.2356719970703,,142.36236572265625,,159.37265014648438,,129.95672607421875,,120.98045349121094,,127.67079162597656,,133.0374755859375,,139.20205688476562,,135.36593627929688,,131.05213928222656,,11,3.0,0.09819504618644714,,0.0961184874176979,,0.07448800653219223,,0.09551583975553513,,0.09449605643749237,,0.09213770180940628,,0.09045010060071945,,0.08952393382787704,,0.08753984421491623,,0.0847271978855133,,0.07987169176340103,,0.9031838774681091,,0.8665003776550293,,0.7807818651199341,,0.8387485146522522,,0.8172562718391418,,0.8021553754806519,,0.7914940714836121,,0.7839673757553101,,0.7778235077857971,,0.7768166065216064,,0.7770885229110718,,571.8214721679688,,570.766845703125,,578.209228515625,,569.3573608398438,,568.5240478515625,,568.8880004882812,,569.1671142578125,,569.207275390625,,569.994384765625,,571.6547241210938,,574.6648559570312,
3,,3019.236328125,9.999999747378752e-05,,0.0,,322.98480224609375,,266.336669921875,,319.32464599609375,,370.8574523925781,,283.68377685546875,,278.8226013183594,,356.7078857421875,,180.96929931640625,,310.706787109375,,328.84228515625,11,3.0,,0.10649950802326202,,0.10323730111122131,,0.06517492979764938,,0.10188938677310944,,0.09883005172014236,,0.09463858604431152,,0.08779364824295044,,0.08334002643823624,,0.0794091448187828,,0.0765952542424202,,0.0722288116812706,,0.7986537218093872,,0.7474356889724731,,0.6171542406082153,,0.7002204656600952,,0.6677668690681458,,0.641567587852478,,0.6232059597969055,,0.6107653379440308,,0.607885479927063,,0.6090691685676575,,0.6130355596542358,,560.1038208007812,,557.8467407226562,,573.3125,,554.3621215820312,,553.1900634765625,,553.4202270507812,,556.5474853515625,,558.6360473632812,,561.390625,,563.7025146484375,,567.4774780273438
3,1369.068359375,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,9.999999747378752e-05,0.0,,188.6224365234375,,159.8508758544922,,173.3852081298828,,163.38824462890625,,154.101318359375,,166.0808563232422,,147.14559936523438,,172.02748107910156,,157.59768676757812,,168.96365356445312,,12,4.0,0.10493307560682297,,0.10248646885156631,,0.07597329467535019,,0.10174727439880371,,0.10002316534519196,,0.0973881408572197,,0.09572482109069824,,0.09414287656545639,,0.09132390469312668,,0.08753369003534317,,0.08161526173353195,,0.9602882862091064,,0.91759192943573,,0.7988131642341614,,0.8803572654724121,,0.8498212099075317,,0.8297814130783081,,0.8157863020896912,,0.803783118724823,,0.7976853847503662,,0.7954569458961487,,0.7965211868286133,,571.5578002929688,,570.402099609375,,578.3506469726562,,568.5482177734375,,567.5357055664062,,567.6943969726562,,567.7066040039062,,567.8094482421875,,569.067626953125,,571.1898803710938,,574.8175659179688,
4,,,9.999999747378752e-05,0.0,,176.36151123046875,,173.91795349121094,,186.18360900878906,,178.90176391601562,,149.5604705810547,,168.4901123046875,,139.41603088378906,,165.2245330810547,,144.43450927734375,,168.69253540039062,,13,4.0,0.11112227290868759,,0.10866639763116837,,0.07928350567817688,,0.10809867829084396,,0.10603298246860504,,0.10321209579706192,,0.10173244774341583,,0.10042102634906769,,0.09723391383886337,,0.09166178852319717,,0.08487607538700104,,0.9238724708557129,,0.8778083324432373,,0.7682983875274658,,0.8384659290313721,,0.8103057146072388,,0.7919702529907227,,0.7757794857025146,,0.7637529969215393,,0.7606641054153442,,0.7602063417434692,,0.7633861303329468,,566.3072509765625,,564.6360473632812,,574.468017578125,,562.199951171875,,561.2845458984375,,561.536865234375,,561.1517944335938,,560.9869995117188,,562.7201538085938,,566.1663818359375,,570.6444091796875,
4,,,9.999999747378752e-05,0.0,,180.46527099609375,,171.98016357421875,,185.43020629882812,,148.60365295410156,,137.68997192382812,,186.3847198486328,,146.06613159179688,,167.4022979736328,,142.82315063476562,,166.85699462890625,,14,4.0,0.11756806820631027,,0.11506076157093048,,0.08282140642404556,,0.11460345983505249,,0.1121247410774231,,0.10894685983657837,,0.10757219046354294,,0.10642246156930923,,0.1022307500243187,,0.09533385932445526,,0.08899523317813873,,0.8783730268478394,,0.8285600543022156,,0.7306574583053589,,0.7882095575332642,,0.760109543800354,,0.7402028441429138,,0.7269065976142883,,0.7175658345222473,,0.7150063514709473,,0.717159628868103,,0.722668468952179,,559.8677368164062,,557.4942626953125,,569.6089477539062,,554.4154663085938,,553.4203491210938,,553.5737915039062,,553.1968994140625,,553.0443725585938,,555.5548706054688,,560.30078125,,564.9425659179688,
4,,1420.8154296875,9.999999747378752e-05,,,,0.0,,149.56333923339844,,162.31057739257812,,136.8055419921875,,137.99288940429688,,118.53268432617188,,233.72854614257812,,153.14553833007812,,174.29489135742188,,154.44143676757812,14,4.0,,,,0.11591793596744537,,0.08395255357027054,,0.11278482526540756,,0.11172250658273697,,0.10903822630643845,,0.10503893345594406,,0.10078370571136475,,0.09638043493032455,,0.0919782891869545,,0.08747734874486923,,,,1.1383157968521118,,0.9694173336029053,,1.0850160121917725,,1.0452980995178223,,1.0138646364212036,,0.9930011034011841,,0.9778171181678772,,0.969061017036438,,0.9648405909538269,,0.966791570186615,,,,575.1205444335938,,582.449462890625,,574.106689453125,,572.701904296875,,572.3831176757812,,573.2293701171875,,574.5272827148438,,576.2604370117188,,578.2437744140625,,580.5775756835938
4,1645.349609375,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,9.999999747378752e-05,0.0,,193.76419067382812,,184.22853088378906,,180.357177734375,,165.24749755859375,,155.347412109375,,160.2427215576172,,171.9100341796875,,179.0948028564453,,153.99627685546875,,165.08035278320312,,15,5.0,0.12266387790441513,,0.12051229923963547,,0.08700507134199142,,0.12037461251020432,,0.11717066913843155,,0.11478179693222046,,0.11379029601812363,,0.11244871467351913,,0.10682675987482071,,0.09883414953947067,,0.09241829812526703,,0.8645303249359131,,0.8125407099723816,,0.7063710689544678,,0.7716754674911499,,0.7419341802597046,,0.720935583114624,,0.7056914567947388,,0.6967074275016785,,0.6926925182342529,,0.693159818649292,,0.6982895731925964,,556.0706176757812,,553.0420532226562,,564.9312744140625,,549.4376831054688,,548.531005859375,,547.9286499023438,,546.9767456054688,,546.9048461914062,,550.2685546875,,555.7405395507812,,560.576904296875,
5,,,9.999999747378752e-05,0.0,,192.75537109375,,193.0504913330078,,187.3728790283203,,174.59225463867188,,160.65635681152344,,171.1387939453125,,173.97256469726562,,185.265625,,165.748291015625,,190.48757934570312,,16,5.0,0.1280912160873413,,0.12577591836452484,,0.09117411822080612,,0.12567806243896484,,0.12235281616449356,,0.12013397365808487,,0.11890192329883575,,0.1176663413643837,,0.11132576316595078,,0.10390260070562363,,0.0962480828166008,,0.8277775049209595,,0.7729974985122681,,0.6764914393424988,,0.7312672734260559,,0.7008684873580933,,0.679090678691864,,0.6640194654464722,,0.6581096649169922,,0.656603991985321,,0.6592860221862793,,0.66712486743927,,550.02392578125,,546.2915649414062,,559.428955078125,,542.0220336914062,,540.760986328125,,539.6774291992188,,538.6744995117188,,538.799560546875,,543.1007080078125,,548.6843872070312,,554.9449462890625,
5,,,9.999999747378752e-05,0.0,,216.86544799804688,,193.471923828125,,182.91897583007812,,162.29481506347656,,149.2068634033203,,172.43814086914062,,155.74639892578125,,171.29176330566406,,157.45574951171875,,188.93505859375,,17,5.0,0.13371935486793518,,0.13181708753108978,,0.0965084359049797,,0.13183535635471344,,0.1285754144191742,,0.1276451200246811,,0.1272917538881302,,0.12391781806945801,,0.11611910164356232,,0.10849174112081528,,0.10160455852746964,,0.8143311738967896,,0.7591272592544556,,0.667025089263916,,0.7178888916969299,,0.6859022378921509,,0.6637704372406006,,0.6495418548583984,,0.6437069177627563,,0.6421012878417969,,0.6463461518287659,,0.655070960521698,,545.5927124023438,,541.1937866210938,,554.7509765625,,536.5509643554688,,534.7866821289062,,532.5464477539062,,530.854736328125,,532.4525756835938,,537.8491821289062,,543.8905639648438,,549.8533935546875,
5,,2066.6005859375,9.999999747378752e-05,,0.0,,208.13238525390625,,268.1402282714844,,175.25460815429688,,210.68710327148438,,230.99114990234375,,203.63560485839844,,165.94741821289062,,155.05555725097656,,211.06553649902344,,237.69114685058594,17,5.0,,0.13851885497570038,,0.14052869379520416,,0.09732259809970856,,0.1392272263765335,,0.13622528314590454,,0.13510186970233917,,0.13268451392650604,,0.1262955516576767,,0.11605267971754074,,0.10627299547195435,,0.10133018344640732,,0.9252192378044128,,0.8513329029083252,,0.7124115824699402,,0.7960147857666016,,0.7545074820518494,,0.721920371055603,,0.6951069235801697,,0.6779664158821106,,0.6725866198539734,,0.6778901815414429,,0.6898199915885925,,552.3840942382812,,545.1902465820312,,558.5612182617188,,540.6065673828125,,537.9854736328125,,534.9310302734375,,533.2018432617188,,535.3272705078125,,541.7037963867188,,549.0725708007812,,553.7108764648438
5,1751.6446533203125,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,9.999999747378752e-05,0.0,,183.39161682128906,,200.05284118652344,,187.80084228515625,,171.260986328125,,161.36148071289062,,157.35992431640625,,168.37966918945312,,189.335205078125,,179.33453369140625,,191.62969970703125,,18,6.0,0.13816766440868378,,0.13622894883155823,,0.10144269466400146,,0.1361003965139389,,0.1329662799835205,,0.1324094831943512,,0.13240273296833038,,0.1292802095413208,,0.12125306576490402,,0.11275513470172882,,0.10663717985153198,,0.785457968711853,,0.727466344833374,,0.6409690380096436,,0.6850754022598267,,0.6520916819572449,,0.6295923590660095,,0.6164601445198059,,0.6113601922988892,,0.6115834712982178,,0.6166505813598633,,0.6266396045684814,,540.1407470703125,,534.8743286132812,,548.3724365234375,,529.6143188476562,,527.2041625976562,,524.26806640625,,522.2234497070312,,523.7400512695312,,529.80029296875,,536.9180297851562,,542.809326171875,
