epoch,epoch_train_loss,epoch_validation_loss,opt_param_group_lr,sinkhorn_0.0_training,sinkhorn_0.0_validation,sinkhorn_1.0_training,sinkhorn_1.0_validation,sinkhorn_10.0_training,sinkhorn_10.0_validation,sinkhorn_2.0_training,sinkhorn_2.0_validation,sinkhorn_3.0_training,sinkhorn_3.0_validation,sinkhorn_4.0_training,sinkhorn_4.0_validation,sinkhorn_5.0_training,sinkhorn_5.0_validation,sinkhorn_6.0_training,sinkhorn_6.0_validation,sinkhorn_7.0_training,sinkhorn_7.0_validation,sinkhorn_8.0_training,sinkhorn_8.0_validation,sinkhorn_9.0_training,sinkhorn_9.0_validation,step,total_epochs,velo_f_0.0_training,velo_f_0.0_validation,velo_f_1.0_training,velo_f_1.0_validation,velo_f_10.0_training,velo_f_10.0_validation,velo_f_2.0_training,velo_f_2.0_validation,velo_f_3.0_training,velo_f_3.0_validation,velo_f_4.0_training,velo_f_4.0_validation,velo_f_5.0_training,velo_f_5.0_validation,velo_f_6.0_training,velo_f_6.0_validation,velo_f_7.0_training,velo_f_7.0_validation,velo_f_8.0_training,velo_f_8.0_validation,velo_f_9.0_training,velo_f_9.0_validation,velo_g_0.0_training,velo_g_0.0_validation,velo_g_1.0_training,velo_g_1.0_validation,velo_g_10.0_training,velo_g_10.0_validation,velo_g_2.0_training,velo_g_2.0_validation,velo_g_3.0_training,velo_g_3.0_validation,velo_g_4.0_training,velo_g_4.0_validation,velo_g_5.0_training,velo_g_5.0_validation,velo_g_6.0_training,velo_g_6.0_validation,velo_g_7.0_training,velo_g_7.0_validation,velo_g_8.0_training,velo_g_8.0_validation,velo_g_9.0_training,velo_g_9.0_validation,velo_ratio_0.0_training,velo_ratio_0.0_validation,velo_ratio_1.0_training,velo_ratio_1.0_validation,velo_ratio_10.0_training,velo_ratio_10.0_validation,velo_ratio_2.0_training,velo_ratio_2.0_validation,velo_ratio_3.0_training,velo_ratio_3.0_validation,velo_ratio_4.0_training,velo_ratio_4.0_validation,velo_ratio_5.0_training,velo_ratio_5.0_validation,velo_ratio_6.0_training,velo_ratio_6.0_validation,velo_ratio_7.0_training,velo_ratio_7.0_validation,velo_ratio_8.0_training,velo_ratio_8.0_validation,velo_ratio_9.0_training,velo_ratio_9.0_validation
0,,,9.999999747378752e-05,0.0,,135.28924560546875,,244.704833984375,,135.84539794921875,,156.58200073242188,,159.26956176757812,,164.9370880126953,,151.91294860839844,,192.97964477539062,,210.7552490234375,,220.6099853515625,,0,0.0,0.009863274171948433,,0.009965075179934502,,0.009942950680851936,,0.009974971413612366,,0.010000240057706833,,0.010050301440060139,,0.010055883787572384,,0.010011926293373108,,0.010010967031121254,,0.009986154735088348,,0.009971457533538342,,1.6500022411346436,,1.6537041664123535,,1.6962608098983765,,1.6609688997268677,,1.666400671005249,,1.67154860496521,,1.6776196956634521,,1.6790728569030762,,1.6893165111541748,,1.693603515625,,1.6951005458831787,,622.0147705078125,,621.9906616210938,,622.0725708007812,,622.0008544921875,,622.0031127929688,,621.9972534179688,,622.0065307617188,,622.0221557617188,,622.0404663085938,,622.0552978515625,,622.0621948242188,
0,,,9.999999747378752e-05,0.0,,135.04208374023438,,267.4331970214844,,150.60986328125,,140.51565551757812,,153.0184326171875,,162.68743896484375,,156.53016662597656,,181.58480834960938,,200.8017578125,,227.184814453125,,1,0.0,0.0185688529163599,,0.018457403406500816,,0.01789696328341961,,0.018410807475447655,,0.018366245552897453,,0.018366200849413872,,0.018307920545339584,,0.01818639412522316,,0.018076330423355103,,0.018003037199378014,,0.01791694574058056,,1.5310503244400024,,1.532137155532837,,1.5449304580688477,,1.5354235172271729,,1.537267804145813,,1.537125587463379,,1.5369371175765991,,1.5378366708755493,,1.5352694988250732,,1.5402202606201172,,1.5469428300857544,,618.95068359375,,618.9910888671875,,619.2212524414062,,619.0189819335938,,619.0405883789062,,619.0401000976562,,619.0582885742188,,619.1009521484375,,619.1268310546875,,619.1693115234375,,619.2223510742188,
0,,,9.999999747378752e-05,0.0,,138.2707977294922,,246.73934936523438,,141.00462341308594,,141.9208984375,,156.091796875,,153.2844696044922,,134.3065948486328,,182.62612915039062,,189.96603393554688,,217.725830078125,,2,0.0,0.02694048546254635,,0.02710302546620369,,0.02669547311961651,,0.0271034836769104,,0.027096493169665337,,0.027035418897867203,,0.027009567245841026,,0.026884088292717934,,0.026784900575876236,,0.026723964139819145,,0.02670360915362835,,1.4608863592147827,,1.45658278465271,,1.4295811653137207,,1.4528553485870361,,1.450251579284668,,1.4459238052368164,,1.4396226406097412,,1.4352823495864868,,1.4351234436035156,,1.4344264268875122,,1.4328954219818115,,615.8134155273438,,615.73095703125,,615.6980590820312,,615.7071533203125,,615.6929321289062,,615.6860961914062,,615.6543579101562,,615.6696166992188,,615.7029418945312,,615.719482421875,,615.7166137695312,
0,,2470.19677734375,9.999999747378752e-05,,0.0,,263.7530822753906,,307.2803649902344,,190.51727294921875,,268.5824890136719,,241.44140625,,209.6576385498047,,270.6571044921875,,197.7550048828125,,235.6547088623047,,284.897705078125,2,0.0,,0.03537357971072197,,0.03557734936475754,,0.0356387160718441,,0.03551710024476051,,0.03564855083823204,,0.035478100180625916,,0.0355854295194149,,0.03570510819554329,,0.03563421592116356,,0.035637129098176956,,0.03567006066441536,,1.4488401412963867,,1.4406460523605347,,1.3725014925003052,,1.4296618700027466,,1.421759843826294,,1.4116629362106323,,1.3987492322921753,,1.3933207988739014,,1.391017198562622,,1.388930082321167,,1.378375768661499,,612.8521118164062,,612.7133178710938,,612.0843505859375,,612.6402587890625,,612.5260620117188,,612.4970703125,,612.34423828125,,612.252685546875,,612.2569580078125,,612.2368774414062,,612.1277465820312
0,1750.0767822265625,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,9.999999747378752e-05,0.0,,145.49081420898438,,230.0101318359375,,138.6465606689453,,138.20419311523438,,148.96917724609375,,140.67361450195312,,130.95921325683594,,149.44741821289062,,171.1792449951172,,199.69371032714844,,3,1.0,0.03580288961529732,,0.03582116588950157,,0.03490908443927765,,0.03565550595521927,,0.035595204681158066,,0.03525165468454361,,0.03509441763162613,,0.034975048154592514,,0.034931931644678116,,0.03501115366816521,,0.03503855690360069,,1.4727671146392822,,1.4669451713562012,,1.423025369644165,,1.4612739086151123,,1.4519858360290527,,1.4444468021392822,,1.4373779296875,,1.4345269203186035,,1.4314669370651245,,1.4273619651794434,,1.4267199039459229,,612.9041748046875,,612.8502197265625,,612.7943725585938,,612.8594360351562,,612.8026733398438,,612.8570556640625,,612.8518676757812,,612.8689575195312,,612.8580932617188,,612.7958984375,,612.7808837890625,
1,,,9.999999747378752e-05,0.0,,126.09906005859375,,210.3853302001953,,124.30780029296875,,123.03074645996094,,136.75125122070312,,131.88819885253906,,141.2656707763672,,145.927734375,,165.78762817382812,,196.9270477294922,,4,1.0,0.044259440153837204,,0.04363375902175903,,0.042015112936496735,,0.04379000887274742,,0.04358172416687012,,0.04323139786720276,,0.04279534891247749,,0.04261959716677666,,0.04266390949487686,,0.04264232516288757,,0.042280249297618866,,1.413873314857483,,1.4021265506744385,,1.3598606586456299,,1.390714406967163,,1.3795292377471924,,1.3716130256652832,,1.3644161224365234,,1.358060598373413,,1.3575360774993896,,1.3586270809173584,,1.3610124588012695,,609.4461669921875,,609.5370483398438,,609.6471557617188,,609.3554077148438,,609.3040161132812,,609.3400268554688,,609.4156494140625,,609.4071044921875,,609.3850708007812,,609.4053344726562,,609.5639038085938,
1,,,9.999999747378752e-05,0.0,,140.15386962890625,,239.44171142578125,,136.5600128173828,,128.7188720703125,,124.33187103271484,,130.58421325683594,,132.69061279296875,,143.01287841796875,,154.146240234375,,187.35504150390625,,5,1.0,0.051766809076070786,,0.05167774111032486,,0.048769913613796234,,0.05164891108870506,,0.05122721940279007,,0.05052070692181587,,0.05017950013279915,,0.0501001738011837,,0.05016284063458443,,0.04992860555648804,,0.04950421676039696,,1.3618474006652832,,1.345828890800476,,1.2975419759750366,,1.330122470855713,,1.3197083473205566,,1.310969352722168,,1.3032195568084717,,1.2998998165130615,,1.2961918115615845,,1.2967944145202637,,1.2946462631225586,,606.1383666992188,,605.9481811523438,,606.3480224609375,,605.7356567382812,,605.7420654296875,,605.8800048828125,,605.8961181640625,,605.8778076171875,,605.7997436523438,,605.8974609375,,606.0274047851562,
1,,3069.615234375,9.999999747378752e-05,,0.0,,288.99407958984375,,391.408203125,,270.4454345703125,,312.88348388671875,,333.236328125,,284.18572998046875,,267.55340576171875,,296.8818664550781,,303.62677001953125,,320.3997802734375,5,1.0,,0.048536527901887894,,0.048061877489089966,,0.044629406183958054,,0.047527410089969635,,0.0474926196038723,,0.04627005755901337,,0.04563256353139877,,0.04703228175640106,,0.046380575746297836,,0.04592031240463257,,0.045679595321416855,,1.3910878896713257,,1.3754652738571167,,1.2678842544555664,,1.3650513887405396,,1.353116750717163,,1.341968059539795,,1.3270525932312012,,1.3137930631637573,,1.2989510297775269,,1.290859341621399,,1.2807307243347168,,607.6761474609375,,607.6510620117188,,607.5239868164062,,607.7125854492188,,607.5737915039062,,607.8793334960938,,607.925048828125,,607.228759765625,,607.2743530273438,,607.3397827148438,,607.2937622070312
1,1537.5465087890625,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
