epoch,epoch_train_loss,epoch_validation_loss,opt_param_group_lr,sinkhorn_0.0_training,sinkhorn_0.0_validation,sinkhorn_2.0_training,sinkhorn_2.0_validation,sinkhorn_4.0_training,sinkhorn_4.0_validation,step,total_epochs,velo_f_0.0_training,velo_f_0.0_validation,velo_f_2.0_training,velo_f_2.0_validation,velo_f_4.0_training,velo_f_4.0_validation,velo_g_0.0_training,velo_g_0.0_validation,velo_g_2.0_training,velo_g_2.0_validation,velo_g_4.0_training,velo_g_4.0_validation,velo_ratio_0.0_training,velo_ratio_0.0_validation,velo_ratio_2.0_training,velo_ratio_2.0_validation,velo_ratio_4.0_training,velo_ratio_4.0_validation
2,,,3.9999998989515007e-05,0.0,,408.58538818359375,,868.144287109375,,12,2.0,0.04305056855082512,,0.04284951463341713,,0.0426381416618824,,3.594630718231201,,3.493910074234009,,3.4032092094421387,,619.0262451171875,,618.883056640625,,618.751220703125,
2,,,3.9999998989515007e-05,0.0,,395.6883850097656,,855.0728759765625,,13,2.0,0.045550864189863205,,0.04534805938601494,,0.045177288353443146,,3.5476369857788086,,3.4465150833129883,,3.350369930267334,,618.5966186523438,,618.4385375976562,,618.2760620117188,
2,,,3.9999998989515007e-05,0.0,,418.88189697265625,,872.8123779296875,,14,2.0,0.048107683658599854,,0.047857463359832764,,0.04764192923903465,,3.529122829437256,,3.422492742538452,,3.324967622756958,,618.2027587890625,,618.0279541015625,,617.8563232421875,
2,,,3.9999998989515007e-05,0.0,,405.807861328125,,851.6829833984375,,15,2.0,0.050619661808013916,,0.05038824677467346,,0.05017886310815811,,3.5119433403015137,,3.4063467979431152,,3.3012523651123047,,617.81396484375,,617.6256713867188,,617.4231567382812,
2,,,3.9999998989515007e-05,0.0,,386.39154052734375,,825.750732421875,,16,2.0,0.05308162793517113,,0.052832234650850296,,0.05255774408578873,,3.4465601444244385,,3.3316164016723633,,3.2217750549316406,,617.322998046875,,617.09619140625,,616.8699951171875,
2,,,3.9999998989515007e-05,0.0,,402.12042236328125,,838.905029296875,,17,2.0,0.05552142858505249,,0.05519039183855057,,0.05491417646408081,,3.423374652862549,,3.3063552379608154,,3.1957037448883057,,616.9171142578125,,616.6817626953125,,616.4376220703125,
2,,1293.49365234375,3.9999998989515007e-05,,0.0,,563.5068969726562,,729.98681640625,17,2.0,,0.058643143624067307,,0.05820746347308159,,0.057977475225925446,,3.2244062423706055,,3.100240707397461,,2.9862582683563232,,615.939453125,,615.6476440429688,,615.3303833007812
2,1254.9739990234375,,,,,,,,,17,,,,,,,,,,,,,,,,,,,
3,,,3.9999998989515007e-05,0.0,,409.07574462890625,,830.0651245117188,,18,3.0,0.05787327513098717,,0.057498253881931305,,0.057202380150556564,,3.4116904735565186,,3.289475679397583,,3.1814632415771484,,616.5471801757812,,616.2908325195312,,616.0423583984375,
3,,,3.9999998989515007e-05,0.0,,415.93353271484375,,862.367431640625,,19,3.0,0.06012355163693428,,0.05976717546582222,,0.05948729068040848,,3.441295623779297,,3.317746162414551,,3.2010648250579834,,616.2948608398438,,616.0252685546875,,615.7427978515625,
3,,,3.9999998989515007e-05,0.0,,412.430908203125,,839.0675659179688,,20,3.0,0.06261590868234634,,0.06222203001379967,,0.061928458511829376,,3.428712844848633,,3.3015263080596924,,3.183093547821045,,615.9022827148438,,615.6122436523438,,615.3101196289062,
3,,,3.9999998989515007e-05,0.0,,426.35736083984375,,836.4534912109375,,21,3.0,0.06490463018417358,,0.06447307020425797,,0.06413890421390533,,3.4145143032073975,,3.2855172157287598,,3.1636385917663574,,615.5319213867188,,615.2267456054688,,614.9042358398438,
3,,,3.9999998989515007e-05,0.0,,400.21942138671875,,830.1912841796875,,22,3.0,0.06712061166763306,,0.06663930416107178,,0.06630462408065796,,3.3597559928894043,,3.2327990531921387,,3.108720541000366,,615.051025390625,,614.7357788085938,,614.3811645507812,
3,,,3.9999998989515007e-05,0.0,,412.7558898925781,,828.257080078125,,23,3.0,0.0694451853632927,,0.06895152479410172,,0.06861210614442825,,3.336454153060913,,3.197643518447876,,3.071300983428955,,614.63623046875,,614.264892578125,,613.8800048828125,
3,,1939.7073974609375,3.9999998989515007e-05,,0.0,,769.6922607421875,,1170.01513671875,23,3.0,,0.07185014337301254,,0.07131443917751312,,0.07089939713478088,,3.8717703819274902,,3.734304189682007,,3.6040167808532715,,615.7556762695312,,615.4879150390625,,615.2025146484375
3,1250.5291748046875,,,,,,,,,23,,,,,,,,,,,,,,,,,,,
4,,,3.9999998989515007e-05,0.0,,410.7845458984375,,832.1139526367188,,24,4.0,0.071621835231781,,0.07106886059045792,,0.07063205540180206,,3.33731746673584,,3.1985933780670166,,3.071603298187256,,614.3155517578125,,613.9400024414062,,613.5552368164062,
4,,,3.9999998989515007e-05,0.0,,405.3847961425781,,823.5897216796875,,25,4.0,0.0737389549612999,,0.07322628051042557,,0.07276079058647156,,3.2878403663635254,,3.14333438873291,,3.0155954360961914,,613.8363647460938,,613.406494140625,,612.9940795898438,
4,,,3.9999998989515007e-05,0.0,,436.47265625,,860.5634765625,,26,4.0,0.0759458914399147,,0.07537771761417389,,0.07489148527383804,,3.3263580799102783,,3.1837217807769775,,3.0461597442626953,,613.6364135742188,,613.2181396484375,,612.7677001953125,
4,,,3.9999998989515007e-05,0.0,,408.72698974609375,,817.2748413085938,,27,4.0,0.0781654492020607,,0.07758273184299469,,0.07706325501203537,,3.274872303009033,,3.1311135292053223,,2.9957399368286133,,613.122802734375,,612.6724853515625,,612.2041015625,
4,,,3.9999998989515007e-05,0.0,,433.21612548828125,,823.8883056640625,,28,4.0,0.08020052313804626,,0.07959415763616562,,0.07903756201267242,,3.269622802734375,,3.1162757873535156,,2.976855754852295,,612.7957153320312,,612.2944946289062,,611.7951049804688,
4,,,3.9999998989515007e-05,0.0,,448.50225830078125,,832.4183349609375,,29,4.0,0.08219164609909058,,0.0816328302025795,,0.08103203028440475,,3.263606548309326,,3.104862689971924,,2.9628772735595703,,612.4712524414062,,611.9232177734375,,611.4003295898438,
4,,1457.39013671875,3.9999998989515007e-05,,0.0,,523.5352783203125,,933.8549194335938,29,4.0,,0.08355452120304108,,0.08329172432422638,,0.0826711654663086,,3.0337276458740234,,2.9134604930877686,,2.7999768257141113,,611.304931640625,,610.7874755859375,,610.3242797851562
4,1255.4893798828125,,,,,,,,,29,,,,,,,,,,,,,,,,,,,
5,,,3.9999998989515007e-05,0.0,,392.5207824707031,,813.80419921875,,30,5.0,0.08424393832683563,,0.08370567858219147,,0.08309956640005112,,3.1532723903656006,,2.9987149238586426,,2.8542847633361816,,611.713134765625,,611.1210327148438,,610.5277709960938,
5,,,3.9999998989515007e-05,0.0,,393.27935791015625,,798.4522705078125,,31,5.0,0.08626333624124527,,0.08562932163476944,,0.0849822387099266,,3.114995002746582,,2.963270664215088,,2.8177037239074707,,611.2301635742188,,610.6350708007812,,610.0108642578125,
5,,,3.9999998989515007e-05,0.0,,383.40625,,799.4319458007812,,32,5.0,0.0883738249540329,,0.08773725479841232,,0.08701320737600327,,3.130753993988037,,2.9723453521728516,,2.826005458831787,,610.9659423828125,,610.3281860351562,,609.6997680664062,
5,,,3.9999998989515007e-05,0.0,,392.96728515625,,791.5463256835938,,33,5.0,0.0903841033577919,,0.08971443772315979,,0.08902201056480408,,3.09027099609375,,2.9238088130950928,,2.7765426635742188,,610.4615478515625,,609.7521362304688,,609.0716552734375,
5,,,3.9999998989515007e-05,0.0,,379.5751647949219,,791.5575561523438,,34,5.0,0.09243042021989822,,0.0917360782623291,,0.09093986451625824,,3.050894260406494,,2.894282817840576,,2.7434375286102295,,609.9437255859375,,609.2526245117188,,608.535888671875,
5,,,3.9999998989515007e-05,0.0,,402.811279296875,,778.833740234375,,35,5.0,0.09460648149251938,,0.09386864304542542,,0.09306091070175171,,3.0672175884246826,,2.8992645740509033,,2.743927240371704,,609.6729125976562,,608.9164428710938,,608.1574096679688,
5,,1805.275390625,3.9999998989515007e-05,,0.0,,719.4890747070312,,1085.786376953125,35,5.0,,0.09602662175893784,,0.09509154409170151,,0.09404587745666504,,3.3200621604919434,,3.1725776195526123,,3.036053419113159,,610.6221313476562,,610.1033325195312,,609.6077880859375
5,1186.3642578125,,,,,,,,,35,,,,,,,,,,,,,,,,,,,
6,,,3.9999998989515007e-05,0.0,,403.5849304199219,,799.17041015625,,36,6.0,0.09693240374326706,,0.09620212763547897,,0.09530556201934814,,3.116518020629883,,2.9406042098999023,,2.7764439582824707,,609.5452880859375,,608.74951171875,,607.9545288085938,
6,,,3.9999998989515007e-05,0.0,,402.85235595703125,,787.4808959960938,,37,6.0,0.09884669631719589,,0.09808184951543808,,0.09717655181884766,,3.0749425888061523,,2.8994483947753906,,2.7363572120666504,,609.0303344726562,,608.2005615234375,,607.3695068359375,
6,,,3.9999998989515007e-05,0.0,,417.7340393066406,,817.5894775390625,,38,6.0,0.10092456638813019,,0.10014476627111435,,0.09913837164640427,,3.0859761238098145,,2.9059910774230957,,2.7391538619995117,,608.7547607421875,,607.8880615234375,,607.034423828125,
6,,,3.9999998989515007e-05,0.0,,401.60333251953125,,812.2164306640625,,39,6.0,0.10293691605329514,,0.10211854428052902,,0.10111065953969955,,3.1004786491394043,,2.919553518295288,,2.7515487670898438,,608.5101318359375,,607.6336669921875,,606.7616577148438,
6,,,3.9999998989515007e-05,0.0,,395.2900085449219,,797.0810546875,,40,6.0,0.1050565242767334,,0.10416723787784576,,0.10310845822095871,,3.0711827278137207,,2.8885483741760254,,2.720655679702759,,608.013427734375,,607.0989379882812,,606.1945190429688,
6,,,3.9999998989515007e-05,0.0,,444.5596008300781,,798.3089599609375,,41,6.0,0.10700520128011703,,0.10603393614292145,,0.10494382679462433,,3.0484790802001953,,2.8656132221221924,,2.6894214153289795,,607.5726318359375,,606.6358642578125,,605.6417236328125,
6,,1005.6649780273438,3.9999998989515007e-05,,0.0,,378.00738525390625,,627.6575927734375,41,6.0,,0.10800814628601074,,0.10670910030603409,,0.10581810772418976,,2.517367124557495,,2.3174800872802734,,2.135436773300171,,603.7315673828125,,602.1893310546875,,600.4688720703125
6,1212.911865234375,,,,,,,,,41,,,,,,,,,,,,,,,,,,,
7,,,3.9999998989515007e-05,0.0,,423.63446044921875,,782.90283203125,,42,7.0,0.10910389572381973,,0.10807223618030548,,0.10692979395389557,,3.0193440914154053,,2.8328092098236084,,2.660630464553833,,607.0631103515625,,606.0703735351562,,605.066650390625,
7,,,3.9999998989515007e-05,0.0,,384.59991455078125,,754.3198852539062,,43,7.0,0.11123257130384445,,0.11014925688505173,,0.10894355922937393,,2.952840805053711,,2.769174814224243,,2.597411870956421,,606.3070678710938,,605.2697143554688,,604.204345703125,
7,,,3.9999998989515007e-05,0.0,,399.62945556640625,,783.9359130859375,,44,7.0,0.11324530094861984,,0.11210305988788605,,0.11083193123340607,,3.0118489265441895,,2.822822332382202,,2.6464333534240723,,606.3413696289062,,605.3011474609375,,604.2355346679688,
7,,,3.9999998989515007e-05,0.0,,398.43280029296875,,767.3128662109375,,45,7.0,0.11521489918231964,,0.11405148357152939,,0.11277816444635391,,2.930894136428833,,2.7421700954437256,,2.5717673301696777,,605.4993286132812,,604.377197265625,,603.26611328125,
7,,,3.9999998989515007e-05,0.0,,403.1568298339844,,752.5787353515625,,46,7.0,0.11731314659118652,,0.11606701463460922,,0.11464764922857285,,2.9439730644226074,,2.748814582824707,,2.5713934898376465,,605.2344970703125,,604.0661010742188,,602.9059448242188,
7,,,3.9999998989515007e-05,0.0,,407.49322509765625,,763.1480712890625,,47,7.0,0.11938118934631348,,0.11809711903333664,,0.11664264649152756,,2.938932180404663,,2.7430953979492188,,2.5609138011932373,,604.854736328125,,603.6591796875,,602.433837890625,
7,,1129.669677734375,3.9999998989515007e-05,,0.0,,394.37286376953125,,735.296875,47,7.0,,0.12223391979932785,,0.12073703855276108,,0.11962118744850159,,2.7511062622070312,,2.5753097534179688,,2.423473834991455,,602.9820556640625,,601.7785034179688,,600.56396484375
7,1170.1907958984375,,,,,,,,,47,,,,,,,,,,,,,,,,,,,
8,,,3.9999998989515007e-05,0.0,,338.4781799316406,,690.171630859375,,48,8.0,0.1209796816110611,,0.11959264427423477,,0.11803676933050156,,2.7288753986358643,,2.5372114181518555,,2.3626999855041504,,603.0299072265625,,601.6544799804688,,600.2703857421875,
8,,,3.9999998989515007e-05,0.0,,336.27984619140625,,712.0029296875,,49,8.0,0.12291115522384644,,0.12144823372364044,,0.11989913135766983,,2.726850986480713,,2.5292088985443115,,2.3496108055114746,,602.6659545898438,,601.221435546875,,599.7456665039062,
8,,,3.9999998989515007e-05,0.0,,334.66766357421875,,683.6602783203125,,50,8.0,0.1249997615814209,,0.12355758994817734,,0.1219269186258316,,2.711414337158203,,2.5143699645996094,,2.335655689239502,,602.161865234375,,600.671142578125,,599.1712646484375,
8,,,3.9999998989515007e-05,0.0,,342.96728515625,,702.6822509765625,,51,8.0,0.12715907394886017,,0.12562604248523712,,0.12390784174203873,,2.711660861968994,,2.51320743560791,,2.3321385383605957,,601.773193359375,,600.2566528320312,,598.7169799804688,
8,,,3.9999998989515007e-05,0.0,,365.90728759765625,,704.259765625,,52,8.0,0.12902964651584625,,0.1274208277463913,,0.1256701946258545,,2.709977626800537,,2.5062661170959473,,2.3232316970825195,,601.4202880859375,,599.8380737304688,,598.2461547851562,
8,,,3.9999998989515007e-05,0.0,,345.6583557128906,,681.7937622070312,,53,8.0,0.13115261495113373,,0.12953616678714752,,0.1276816576719284,,2.687136173248291,,2.488334894180298,,2.3045506477355957,,600.8344116210938,,599.2423706054688,,597.6048583984375,
8,,1389.907470703125,3.9999998989515007e-05,,0.0,,535.5318603515625,,854.3756713867188,53,8.0,,0.13137656450271606,,0.1300341784954071,,0.12851430475711823,,2.9999966621398926,,2.7716851234436035,,2.567044734954834,,603.295654296875,,601.762451171875,,600.2190551757812
8,1039.7548828125,,,,,,,,,53,,,,,,,,,,,,,,,,,,,
9,,,3.9999998989515007e-05,0.0,,372.19610595703125,,717.0142822265625,,54,9.0,0.1328859180212021,,0.1311977654695511,,0.12929223477840424,,2.7893218994140625,,2.583247184753418,,2.398094654083252,,601.4064331054688,,599.8639526367188,,598.3334350585938,
9,,,3.9999998989515007e-05,0.0,,383.94952392578125,,727.0614013671875,,55,9.0,0.13483569025993347,,0.1330973505973816,,0.13113783299922943,,2.774401903152466,,2.5671465396881104,,2.3829822540283203,,600.9362182617188,,599.3455200195312,,597.787353515625,
9,,,3.9999998989515007e-05,0.0,,394.51214599609375,,715.2306518554688,,56,9.0,0.13669776916503906,,0.13493095338344574,,0.13281579315662384,,2.733205795288086,,2.5244240760803223,,2.3359551429748535,,600.2432250976562,,598.5606079101562,,596.8947143554688,
9,,,3.9999998989515007e-05,0.0,,372.9525146484375,,724.2484130859375,,57,9.0,0.1387544870376587,,0.13696055114269257,,0.13485829532146454,,2.7634897232055664,,2.5470681190490723,,2.3506476879119873,,600.1470947265625,,598.4032592773438,,596.643798828125,
9,,,3.9999998989515007e-05,0.0,,377.066650390625,,734.7648315429688,,58,9.0,0.14063234627246857,,0.1388087272644043,,0.13662345707416534,,2.7158517837524414,,2.5020790100097656,,2.309591054916382,,599.3770751953125,,597.569091796875,,595.7725830078125,
9,,,3.9999998989515007e-05,0.0,,368.1147766113281,,703.684814453125,,59,9.0,0.14274568855762482,,0.1408107876777649,,0.1385289430618286,,2.6820642948150635,,2.470670461654663,,2.2807018756866455,,598.6720581054688,,596.8283081054688,,594.9991455078125,
9,,2186.29248046875,3.9999998989515007e-05,,0.0,,900.435302734375,,1285.857177734375,59,9.0,,0.14313457906246185,,0.14180034399032593,,0.13934127986431122,,3.0413990020751953,,2.8761050701141357,,2.7328386306762695,,601.6903686523438,,600.5916748046875,,599.76611328125
9,1098.4659423828125,,,,,,,,,59,,,,,,,,,,,,,,,,,,,
10,,,3.9999998989515007e-05,0.0,,365.3878173828125,,740.4077758789062,,60,10.0,0.1448955535888672,,0.14293579757213593,,0.1404835432767868,,2.71439266204834,,2.5039443969726562,,2.3139874935150146,,598.5947265625,,596.78369140625,,595.0132446289062,
10,,,3.9999998989515007e-05,0.0,,381.475341796875,,733.183837890625,,61,10.0,0.14686807990074158,,0.1448650062084198,,0.14240239560604095,,2.69771146774292,,2.4836509227752686,,2.296847105026245,,598.0755615234375,,596.1764526367188,,594.3848876953125,
10,,,3.9999998989515007e-05,0.0,,400.5082092285156,,745.540771484375,,62,10.0,0.14892922341823578,,0.14689065515995026,,0.14434026181697845,,2.6715123653411865,,2.451608419418335,,2.256791830062866,,597.4371337890625,,595.4010009765625,,593.4299926757812,
10,,,3.9999998989515007e-05,0.0,,395.8398132324219,,765.3549194335938,,63,10.0,0.1511872559785843,,0.14900171756744385,,0.14637288451194763,,2.7429730892181396,,2.5210275650024414,,2.3229503631591797,,597.7447509765625,,595.797607421875,,593.8912353515625,
10,,,3.9999998989515007e-05,0.0,,354.93048095703125,,738.4036865234375,,64,10.0,0.15310125052928925,,0.1507522314786911,,0.14800815284252167,,2.6748921871185303,,2.450806140899658,,2.252833366394043,,596.7094116210938,,594.6226806640625,,592.5823364257812,
10,,,3.9999998989515007e-05,0.0,,390.968017578125,,724.602294921875,,65,10.0,0.15497617423534393,,0.15258780121803284,,0.14974410831928253,,2.654818296432495,,2.4355857372283936,,2.2384796142578125,,596.153076171875,,594.06787109375,,591.999755859375,
10,,2832.56982421875,3.9999998989515007e-05,,0.0,,1261.65673828125,,1570.9130859375,65,10.0,,0.15882399678230286,,0.157638818025589,,0.15530149638652802,,4.213332653045654,,3.995530128479004,,3.77754807472229,,606.2942504882812,,605.4287719726562,,604.6131591796875
10,1122.7672119140625,,,,,,,,,65,,,,,,,,,,,,,,,,,,,
11,,,3.9999998989515007e-05,0.0,,399.12518310546875,,723.1515502929688,,66,11.0,0.15707843005657196,,0.1544574350118637,,0.1516381800174713,,2.6279964447021484,,2.40291690826416,,2.208998680114746,,595.4717407226562,,593.2736206054688,,591.1483764648438,
11,,,3.9999998989515007e-05,0.0,,356.09259033203125,,729.017822265625,,67,11.0,0.15908226370811462,,0.1564909666776657,,0.15344612300395966,,2.6185178756713867,,2.39117431640625,,2.1968445777893066,,594.9926147460938,,592.7057495117188,,590.5636596679688,
11,,,3.9999998989515007e-05,0.0,,378.7283935546875,,749.2240600585938,,68,11.0,0.16111576557159424,,0.1582963764667511,,0.1552472710609436,,2.634697437286377,,2.409255027770996,,2.2159104347229004,,594.7981567382812,,592.5799560546875,,590.4607543945312,
11,,,3.9999998989515007e-05,0.0,,389.648193359375,,716.9891357421875,,69,11.0,0.16324488818645477,,0.16031703352928162,,0.15720723569393158,,2.627297878265381,,2.3972487449645996,,2.2014122009277344,,594.3190307617188,,592.009521484375,,589.803955078125,
11,,,3.9999998989515007e-05,0.0,,382.6085205078125,,732.2200317382812,,70,11.0,0.1654386818408966,,0.16233499348163605,,0.1591915488243103,,2.62392520904541,,2.3894124031066895,,2.183830738067627,,593.8724975585938,,591.491943359375,,589.0836181640625,
11,,,3.9999998989515007e-05,0.0,,361.0546875,,698.8052978515625,,71,11.0,0.16728615760803223,,0.16419309377670288,,0.1609371453523636,,2.567955493927002,,2.339230537414551,,2.1395609378814697,,592.8524780273438,,590.3970947265625,,587.9559936523438,
11,,837.218017578125,3.9999998989515007e-05,,0.0,,266.3771057128906,,570.8408813476562,71,11.0,,0.1699884980916977,,0.165675550699234,,0.1615736037492752,,2.2533624172210693,,2.0097596645355225,,1.8023512363433838,,587.8502197265625,,584.4617309570312,,580.9805908203125
11,1102.777587890625,,,,,,,,,71,,,,,,,,,,,,,,,,,,,
12,,,3.9999998989515007e-05,0.0,,364.1246032714844,,708.7142333984375,,72,12.0,0.16887903213500977,,0.16578309237957,,0.1624656468629837,,2.5736422538757324,,2.33622145652771,,2.130086898803711,,592.6211547851562,,590.0225830078125,,587.44580078125,
12,,,3.9999998989515007e-05,0.0,,385.4434814453125,,753.9852905273438,,73,12.0,0.17090833187103271,,0.16778314113616943,,0.16450369358062744,,2.6085426807403564,,2.366922378540039,,2.159611940383911,,592.6699829101562,,590.0592041015625,,587.4937744140625,
12,,,3.9999998989515007e-05,0.0,,367.2237854003906,,706.15380859375,,74,12.0,0.17302179336547852,,0.16978241503238678,,0.16638602316379547,,2.5758047103881836,,2.3390281200408936,,2.1286637783050537,,591.865234375,,589.2335205078125,,586.5286865234375,
12,,,3.9999998989515007e-05,0.0,,377.865478515625,,711.3531494140625,,75,12.0,0.17503929138183594,,0.17170070111751556,,0.168216273188591,,2.575887441635132,,2.329005718231201,,2.119004249572754,,591.4852294921875,,588.6820678710938,,585.9379272460938,
12,,,3.9999998989515007e-05,0.0,,407.1576232910156,,706.5057373046875,,76,12.0,0.176731139421463,,0.17338185012340546,,0.16977088153362274,,2.547248363494873,,2.307694673538208,,2.096714973449707,,590.790771484375,,587.9984130859375,,585.1705932617188,
12,,,3.9999998989515007e-05,0.0,,410.33612060546875,,697.3328247070312,,77,12.0,0.17897944152355194,,0.17552907764911652,,0.17178446054458618,,2.564793586730957,,2.3159260749816895,,2.1004462242126465,,590.5953369140625,,587.6784057617188,,584.7764892578125,
12,,777.0342407226562,3.9999998989515007e-05,,0.0,,268.53082275390625,,508.50341796875,77,12.0,,0.179147869348526,,0.17555657029151917,,0.171169713139534,,2.080496072769165,,1.8575572967529297,,1.6772674322128296,,582.6873779296875,,578.6384887695312,,575.01513671875
12,1099.365966796875,,,,,,,,,77,,,,,,,,,,,,,,,,,,,
13,,,3.9999998989515007e-05,0.0,,384.0455017089844,,687.2423706054688,,78,13.0,0.18142163753509521,,0.17790587246418,,0.17394089698791504,,2.4986517429351807,,2.2552757263183594,,2.04793119430542,,589.2232666015625,,586.1801147460938,,583.25390625,
13,,,3.9999998989515007e-05,0.0,,377.4333801269531,,718.12451171875,,79,13.0,0.18338464200496674,,0.17980699241161346,,0.17568831145763397,,2.5246200561523438,,2.2769100666046143,,2.0683817863464355,,589.2083740234375,,586.1387939453125,,583.2515258789062,
13,,,3.9999998989515007e-05,0.0,,368.0752258300781,,704.9739990234375,,80,13.0,0.1852397471666336,,0.18161915242671967,,0.17731840908527374,,2.4671339988708496,,2.2205569744110107,,2.0131754875183105,,588.022216796875,,584.7739868164062,,581.736328125,
13,,,3.9999998989515007e-05,0.0,,375.90985107421875,,685.0244140625,,81,13.0,0.18718376755714417,,0.183415949344635,,0.17901909351348877,,2.4453601837158203,,2.1973609924316406,,1.9898709058761597,,587.3126831054688,,583.961181640625,,580.8267822265625,
13,,,3.9999998989515007e-05,0.0,,360.4964599609375,,707.7399291992188,,82,13.0,0.18937163054943085,,0.1855214387178421,,0.181107759475708,,2.442409038543701,,2.194453239440918,,1.986407995223999,,586.8338012695312,,583.4441528320312,,580.2445678710938,
13,,,3.9999998989515007e-05,0.0,,392.41900634765625,,697.7994384765625,,83,13.0,0.19156977534294128,,0.1875583976507187,,0.1830289214849472,,2.456772565841675,,2.205962657928467,,1.9935333728790283,,586.619873046875,,583.211181640625,,579.9371948242188,
13,,1128.3009033203125,3.9999998989515007e-05,,0.0,,568.9552001953125,,559.345703125,83,13.0,,0.19391940534114838,,0.18999046087265015,,0.18474167585372925,,2.1487462520599365,,1.8998308181762695,,1.6952048540115356,,580.690673828125,,575.9981079101562,,571.6981201171875
13,1076.54736328125,,,,,,,,,83,,,,,,,,,,,,,,,,,,,
