epoch,epoch_train_loss,epoch_validation_loss,opt_param_group_lr,sinkhorn_0.0_training,sinkhorn_0.0_validation,sinkhorn_1.0_training,sinkhorn_1.0_validation,sinkhorn_10.0_training,sinkhorn_10.0_validation,sinkhorn_2.0_training,sinkhorn_2.0_validation,sinkhorn_3.0_training,sinkhorn_3.0_validation,sinkhorn_4.0_training,sinkhorn_4.0_validation,sinkhorn_5.0_training,sinkhorn_5.0_validation,sinkhorn_6.0_training,sinkhorn_6.0_validation,sinkhorn_7.0_training,sinkhorn_7.0_validation,sinkhorn_8.0_training,sinkhorn_8.0_validation,sinkhorn_9.0_training,sinkhorn_9.0_validation,step,total_epochs,velo_f_0.0_training,velo_f_0.0_validation,velo_f_1.0_training,velo_f_1.0_validation,velo_f_10.0_training,velo_f_10.0_validation,velo_f_2.0_training,velo_f_2.0_validation,velo_f_3.0_training,velo_f_3.0_validation,velo_f_4.0_training,velo_f_4.0_validation,velo_f_5.0_training,velo_f_5.0_validation,velo_f_6.0_training,velo_f_6.0_validation,velo_f_7.0_training,velo_f_7.0_validation,velo_f_8.0_training,velo_f_8.0_validation,velo_f_9.0_training,velo_f_9.0_validation,velo_g_0.0_training,velo_g_0.0_validation,velo_g_1.0_training,velo_g_1.0_validation,velo_g_10.0_training,velo_g_10.0_validation,velo_g_2.0_training,velo_g_2.0_validation,velo_g_3.0_training,velo_g_3.0_validation,velo_g_4.0_training,velo_g_4.0_validation,velo_g_5.0_training,velo_g_5.0_validation,velo_g_6.0_training,velo_g_6.0_validation,velo_g_7.0_training,velo_g_7.0_validation,velo_g_8.0_training,velo_g_8.0_validation,velo_g_9.0_training,velo_g_9.0_validation,velo_ratio_0.0_training,velo_ratio_0.0_validation,velo_ratio_1.0_training,velo_ratio_1.0_validation,velo_ratio_10.0_training,velo_ratio_10.0_validation,velo_ratio_2.0_training,velo_ratio_2.0_validation,velo_ratio_3.0_training,velo_ratio_3.0_validation,velo_ratio_4.0_training,velo_ratio_4.0_validation,velo_ratio_5.0_training,velo_ratio_5.0_validation,velo_ratio_6.0_training,velo_ratio_6.0_validation,velo_ratio_7.0_training,velo_ratio_7.0_validation,velo_ratio_8.0_training,velo_ratio_8.0_validation,velo_ratio_9.0_training,velo_ratio_9.0_validation
2,,,9.999999747378752e-05,0.0,,105.96800994873047,,261.121337890625,,117.29840087890625,,120.1909408569336,,136.76614379882812,,147.96728515625,,177.2540283203125,,198.62579345703125,,237.4534912109375,,241.3273468017578,,6,2.0,0.06120563670992851,,0.0608963742852211,,0.05360059067606926,,0.060580283403396606,,0.060446467250585556,,0.06032324954867363,,0.05992095544934273,,0.05941729620099068,,0.058396439999341965,,0.05733830854296684,,0.05587604269385338,,1.3576105833053589,,1.3407104015350342,,1.2506110668182373,,1.3250752687454224,,1.3130550384521484,,1.3003180027008057,,1.2888362407684326,,1.2787976264953613,,1.269943356513977,,1.2635622024536133,,1.2588067054748535,,602.66162109375,,602.495849609375,,603.75390625,,602.3497924804688,,602.1943969726562,,602.0195922851562,,601.9700317382812,,601.984130859375,,602.2196655273438,,602.5167846679688,,603.0030517578125,
2,,,9.999999747378752e-05,0.0,,117.28231811523438,,243.81002807617188,,129.26602172851562,,135.4822540283203,,145.65902709960938,,146.47866821289062,,176.87161254882812,,193.90061950683594,,226.77279663085938,,224.67559814453125,,7,2.0,0.06780759990215302,,0.06774541735649109,,0.05826883390545845,,0.06723238527774811,,0.06704076379537582,,0.06666700541973114,,0.06633108854293823,,0.0655713826417923,,0.06450183689594269,,0.0628482848405838,,0.0604766309261322,,1.3950011730194092,,1.3741806745529175,,1.262192726135254,,1.3520406484603882,,1.337601661682129,,1.3180078268051147,,1.303039312362671,,1.293158769607544,,1.2822315692901611,,1.2744288444519043,,1.2653728723526,,600.9324340820312,,600.5936889648438,,602.1307373046875,,600.384033203125,,600.191162109375,,599.9650268554688,,599.806640625,,599.9039306640625,,600.100830078125,,600.585693359375,,601.3316040039062,
2,,,9.999999747378752e-05,0.0,,122.18706512451172,,239.21282958984375,,134.38385009765625,,132.2559814453125,,154.83340454101562,,147.16244506835938,,174.46336364746094,,186.94024658203125,,218.3845977783203,,219.05642700195312,,8,2.0,0.07500944286584854,,0.07480831444263458,,0.06296908110380173,,0.07442710548639297,,0.07417076081037521,,0.07375713437795639,,0.07339048385620117,,0.07253389060497284,,0.07105686515569687,,0.06868111342191696,,0.06549986451864243,,1.318016767501831,,1.2912157773971558,,1.1725267171859741,,1.2706873416900635,,1.2504775524139404,,1.2352393865585327,,1.2201024293899536,,1.2056355476379395,,1.1930406093597412,,1.182572841644287,,1.1778690814971924,,596.8685302734375,,596.367431640625,,598.4365234375,,596.0569458007812,,595.69482421875,,595.5011596679688,,595.2862548828125,,595.28076171875,,595.574951171875,,596.2984008789062,,597.5048828125,
2,,1727.1351318359375,9.999999747378752e-05,,,,0.0,,295.6394348144531,,61.522029876708984,,95.5218505859375,,110.03840637207031,,128.1494903564453,,242.07815551757812,,227.33753967285156,,263.6542053222656,,303.19403076171875,8,2.0,,,,0.08827787637710571,,0.06815678626298904,,0.0874711275100708,,0.08670657873153687,,0.0856986790895462,,0.08443542569875717,,0.08175916224718094,,0.07907908409833908,,0.07567542791366577,,0.07159319519996643,,,,1.2968488931655884,,1.1104623079299927,,1.2646417617797852,,1.234387755393982,,1.2032994031906128,,1.1814806461334229,,1.1620246171951294,,1.1415542364120483,,1.1290783882141113,,1.1213253736495972,,,,591.4277954101562,,594.6881713867188,,590.8950805664062,,590.3720703125,,589.8973999023438,,589.77783203125,,590.3154296875,,590.84326171875,,591.9371948242188,,593.4841918945312
2,1737.6839599609375,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,9.999999747378752e-05,0.0,,145.53152465820312,,229.20040893554688,,139.3637237548828,,162.36685180664062,,173.82156372070312,,181.51739501953125,,185.34292602539062,,210.04830932617188,,228.30189514160156,,196.9366455078125,,9,3.0,0.0821182131767273,,0.08249613642692566,,0.06730560958385468,,0.08229371905326843,,0.08220548927783966,,0.08164471387863159,,0.08103938400745392,,0.08033088594675064,,0.07804956287145615,,0.07476584613323212,,0.07132510095834732,,1.2311639785766602,,1.2022565603256226,,1.0693137645721436,,1.177248477935791,,1.156423568725586,,1.1371841430664062,,1.1218822002410889,,1.1060006618499756,,1.0925441980361938,,1.0830838680267334,,1.0753422975540161,,592.094970703125,,591.1619262695312,,593.9248046875,,590.5369873046875,,589.9623413085938,,589.6177368164062,,589.4042358398438,,589.2116088867188,,589.7911987304688,,590.9612426757812,,592.2760620117188,
3,,,9.999999747378752e-05,0.0,,136.98439025878906,,229.39334106445312,,139.42303466796875,,160.017333984375,,172.2230682373047,,176.38485717773438,,186.15310668945312,,200.459228515625,,220.7744140625,,206.22079467773438,,10,3.0,0.08917491883039474,,0.08906016498804092,,0.06985080987215042,,0.08909531682729721,,0.08894521743059158,,0.08834990113973618,,0.08763223141431808,,0.08655586838722229,,0.08358071744441986,,0.07937788218259811,,0.0749262198805809,,1.1736969947814941,,1.1399891376495361,,1.0146819353103638,,1.1184240579605103,,1.0963984727859497,,1.0778343677520752,,1.0612624883651733,,1.0460232496261597,,1.0341694355010986,,1.0246179103851318,,1.0182780027389526,,587.58837890625,,586.5484008789062,,591.0538940429688,,585.8038940429688,,585.0957641601562,,584.68701171875,,584.39501953125,,584.3109741210938,,585.2435913085938,,586.8648071289062,,588.7507934570312,
3,,,9.999999747378752e-05,0.0,,132.0860595703125,,236.64918518066406,,140.60154724121094,,149.13156127929688,,158.540771484375,,173.42115783691406,,190.3492431640625,,202.51759338378906,,230.23577880859375,,207.09609985351562,,11,3.0,0.09535349905490875,,0.09529855847358704,,0.07158633321523666,,0.09546086937189102,,0.09503870457410812,,0.09455597400665283,,0.09361936151981354,,0.09148091822862625,,0.08769786357879639,,0.08306711912155151,,0.07735710591077805,,1.164267659187317,,1.1282572746276855,,0.9831902980804443,,1.1014306545257568,,1.0759860277175903,,1.052965760231018,,1.0364052057266235,,1.0179858207702637,,1.004979133605957,,0.9972571134567261,,0.9888947606086731,,584.7208251953125,,583.4807739257812,,589.1250610351562,,582.4161987304688,,581.6165771484375,,580.9065551757812,,580.6505737304688,,580.8751831054688,,582.1298217773438,,584.0460205078125,,586.4990234375,
3,,2167.22265625,9.999999747378752e-05,,0.0,,168.63436889648438,,328.0525207519531,,134.50363159179688,,145.37722778320312,,161.33807373046875,,142.62789916992188,,258.8960266113281,,237.65660095214844,,270.3837890625,,319.75250244140625,11,3.0,,0.1109771877527237,,0.11035497486591339,,0.06371207535266876,,0.11004280298948288,,0.10865039378404617,,0.10704046487808228,,0.10531973838806152,,0.10031887143850327,,0.09267649799585342,,0.0830170214176178,,0.07124966382980347,,0.8140856027603149,,0.7808160185813904,,0.6281408071517944,,0.7512319087982178,,0.7157231569290161,,0.6818763017654419,,0.6556291580200195,,0.6367892622947693,,0.6261851191520691,,0.6225691437721252,,0.6238704323768616,,558.6976928710938,,556.3310546875,,575.31396484375,,553.9041748046875,,551.4019775390625,,548.974609375,,547.2608642578125,,548.7125244140625,,553.1896362304688,,560.1051635742188,,569.2013549804688
3,1833.6978759765625,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,9.999999747378752e-05,0.0,,94.96691131591797,,268.41680908203125,,105.29237365722656,,115.92100524902344,,122.28303527832031,,126.35702514648438,,162.85150146484375,,191.26806640625,,236.108642578125,,234.50921630859375,,12,4.0,0.1004641205072403,,0.09979702532291412,,0.07205840945243835,,0.09952248632907867,,0.09888235479593277,,0.09817515313625336,,0.09730946272611618,,0.09466051310300827,,0.09045397490262985,,0.08478956669569016,,0.07781893014907837,,1.2028205394744873,,1.1612356901168823,,0.9893574714660645,,1.124013900756836,,1.0916316509246826,,1.0660345554351807,,1.0446261167526245,,1.0258405208587646,,1.009607195854187,,0.9985016584396362,,0.9928295612335205,,583.9357299804688,,582.7683715820312,,589.1137084960938,,581.5130004882812,,580.5294799804688,,579.80126953125,,579.29150390625,,579.7134399414062,,581.006103515625,,583.2626953125,,586.423828125,
4,,,9.999999747378752e-05,0.0,,111.37552642822266,,261.250244140625,,109.86344146728516,,128.4247283935547,,133.76498413085938,,140.57046508789062,,167.75885009765625,,188.681396484375,,218.57843017578125,,224.26638793945312,,13,4.0,0.10576655715703964,,0.10490982979536057,,0.07522046566009521,,0.10468512028455734,,0.1042570248246193,,0.10374404489994049,,0.10318201780319214,,0.09991123527288437,,0.09527140855789185,,0.08832968771457672,,0.08148080110549927,,1.198217749595642,,1.154228925704956,,0.9643363952636719,,1.1123095750808716,,1.0743892192840576,,1.044783592224121,,1.0220136642456055,,1.0018688440322876,,0.9859504699707031,,0.9761419296264648,,0.9684007167816162,,581.6442260742188,,580.38037109375,,586.6072998046875,,578.8282470703125,,577.42236328125,,576.3374633789062,,575.5394897460938,,576.132080078125,,577.6192626953125,,580.574462890625,,583.6381225585938,
4,,,9.999999747378752e-05,0.0,,94.4869613647461,,254.7937469482422,,99.10099792480469,,113.93817901611328,,122.1246566772461,,131.30337524414062,,157.4829559326172,,188.0026092529297,,228.96397399902344,,228.98211669921875,,14,4.0,0.11254245042800903,,0.11132023483514786,,0.07599581778049469,,0.11124320328235626,,0.1104469820857048,,0.10944997519254684,,0.10823377221822739,,0.1041673943400383,,0.09871529042720795,,0.08999771624803543,,0.08268583565950394,,1.1471123695373535,,1.0948954820632935,,0.8894662857055664,,1.0462654829025269,,1.0079045295715332,,0.9742995500564575,,0.9472392201423645,,0.9255788922309875,,0.9098383188247681,,0.8973106145858765,,0.8922532796859741,,576.9078979492188,,575.19775390625,,583.0101318359375,,572.968505859375,,571.410400390625,,570.0933837890625,,569.1744384765625,,569.9951782226562,,571.9283447265625,,575.8573608398438,,579.5233154296875,
4,,1738.634033203125,0.00010000000474974513,,,,0.0,,325.0892333984375,,83.19754028320312,,99.44412231445312,,112.1760482788086,,116.47504425048828,,206.15670776367188,,240.93116760253906,,264.3629455566406,,290.80108642578125,14,4.0,,,,0.12274662405252457,,0.0838932916522026,,0.12151721864938736,,0.11929185688495636,,0.11687213182449341,,0.11371679604053497,,0.10877857357263565,,0.10421818494796753,,0.09880835562944412,,0.0918358787894249,,,,1.2759692668914795,,0.9793099164962769,,1.2174116373062134,,1.159321904182434,,1.1117925643920898,,1.069791555404663,,1.0397651195526123,,1.0179132223129272,,0.999525785446167,,0.988494336605072,,,,577.8260498046875,,582.9010009765625,,576.0882568359375,,574.60986328125,,573.5448608398438,,572.98095703125,,573.7853393554688,,574.856201171875,,576.5496215820312,,579.4107666015625
4,1653.8961181640625,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,9.999999747378752e-05,0.0,,106.60186767578125,,258.734375,,110.60223388671875,,105.35386657714844,,115.57522583007812,,133.3358917236328,,173.6705322265625,,195.6869659423828,,244.00901794433594,,232.3682861328125,,15,5.0,0.11795111000537872,,0.11661286652088165,,0.07807525992393494,,0.11626704037189484,,0.1148325726389885,,0.11307811737060547,,0.11081302165985107,,0.10683488100767136,,0.09900583326816559,,0.09182178974151611,,0.08398951590061188,,1.1518566608428955,,1.0939592123031616,,0.862646222114563,,1.0414938926696777,,0.9976609349250793,,0.9621560573577881,,0.9310048818588257,,0.9066698551177979,,0.8888691067695618,,0.8770089149475098,,0.8680999279022217,,574.8482055664062,,572.8377075195312,,580.5657348632812,,570.4287719726562,,568.77392578125,,567.6183471679688,,566.904052734375,,567.4723510742188,,570.548583984375,,573.7467041015625,,577.560546875,
5,,,9.999999747378752e-05,0.0,,118.53688049316406,,239.4065704345703,,125.86772918701172,,122.74903106689453,,130.3707275390625,,149.8345947265625,,176.36819458007812,,197.74404907226562,,240.20883178710938,,226.84327697753906,,16,5.0,0.12103321403265,,0.12059088051319122,,0.08215700089931488,,0.12057872861623764,,0.11984650045633316,,0.11820662021636963,,0.11608006805181503,,0.11159271001815796,,0.10359495878219604,,0.09584822505712509,,0.08743704855442047,,1.1399307250976562,,1.0752859115600586,,0.8374937772750854,,1.0212187767028809,,0.976748526096344,,0.938010573387146,,0.9027936458587646,,0.8776872158050537,,0.8614938855171204,,0.8478379249572754,,0.8419475555419922,,573.0393676757812,,570.1837768554688,,576.9129638671875,,567.357421875,,565.15576171875,,563.5787963867188,,562.3638916015625,,563.0444946289062,,566.32080078125,,569.7529296875,,574.153076171875,
5,,,9.999999747378752e-05,0.0,,131.28329467773438,,238.50143432617188,,131.310791015625,,126.23369598388672,,139.6704559326172,,150.88851928710938,,183.98605346679688,,199.1378936767578,,242.94285583496094,,224.00985717773438,,17,5.0,0.12412905693054199,,0.12339036911725998,,0.08599869161844254,,0.12381467968225479,,0.12377464771270752,,0.12241887301206589,,0.12007385492324829,,0.11568138748407364,,0.10841047763824463,,0.09912935644388199,,0.09191863238811493,,1.1417893171310425,,1.0716156959533691,,0.8192988038063049,,1.0114871263504028,,0.9649211764335632,,0.9227964282035828,,0.8872976303100586,,0.85953289270401,,0.8411844372749329,,0.8299514651298523,,0.8224978446960449,,571.8245849609375,,568.753662109375,,573.6187133789062,,565.2940673828125,,562.5081787109375,,560.4295043945312,,559.1685791015625,,559.5181884765625,,562.2217407226562,,566.7066650390625,,570.3712158203125,
5,,2243.10400390625,9.999999747378752e-05,,0.0,,184.89913940429688,,377.64764404296875,,199.28636169433594,,182.4910888671875,,109.63262939453125,,138.30335998535156,,171.89825439453125,,210.5538330078125,,304.054443359375,,364.3371887207031,17,5.0,,0.12432096153497696,,0.11817323416471481,,0.08663154393434525,,0.11513422429561615,,0.11325671523809433,,0.11231411248445511,,0.1074446588754654,,0.10418057441711426,,0.09945167601108551,,0.09449462592601776,,0.08965287357568741,,1.3636335134506226,,1.2463608980178833,,0.9255509376525879,,1.1541060209274292,,1.0880324840545654,,1.0362961292266846,,0.9978764653205872,,0.9660636186599731,,0.9456286430358887,,0.9319785237312317,,0.9249876737594604,,580.2467041015625,,578.49169921875,,579.0761108398438,,576.1149291992188,,574.0369873046875,,571.9844970703125,,572.3226318359375,,572.2427978515625,,573.5211181640625,,575.3323364257812,,577.4777221679688
5,1723.9443359375,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,9.999999747378752e-05,0.0,,143.28616333007812,,227.06182861328125,,131.6962432861328,,136.63534545898438,,136.75982666015625,,137.04519653320312,,173.36822509765625,,182.91644287109375,,208.8117218017578,,199.83587646484375,,18,6.0,0.12682560086250305,,0.1262420266866684,,0.09180568903684616,,0.12716622650623322,,0.12799391150474548,,0.12865273654460907,,0.12687315046787262,,0.12287230789661407,,0.11481791734695435,,0.10519381612539291,,0.09805130213499069,,1.0802158117294312,,1.0148046016693115,,0.8067222833633423,,0.9594796299934387,,0.9140677452087402,,0.8753693699836731,,0.8455332517623901,,0.8233714699745178,,0.8104407787322998,,0.8042974472045898,,0.8033192753791809,,567.6746826171875,,564.3473510742188,,569.3946533203125,,560.48828125,,556.9473266601562,,553.6752319335938,,552.2259521484375,,552.6116333007812,,556.1704711914062,,561.3157348632812,,565.4609375,
6,,,9.999999747378752e-05,0.0,,151.4627227783203,,214.86961364746094,,147.28396606445312,,146.34161376953125,,148.77224731445312,,150.53086853027344,,164.6724395751953,,184.9140625,,196.90524291992188,,189.75985717773438,,19,6.0,0.13020551204681396,,0.1299535483121872,,0.09690184146165848,,0.13136017322540283,,0.13290144503116608,,0.134460911154747,,0.1329696625471115,,0.1292511522769928,,0.1205529198050499,,0.11075397580862045,,0.10416245460510254,,1.038843035697937,,0.9735345840454102,,0.783963680267334,,0.9175964593887329,,0.8732997179031372,,0.8370873332023621,,0.8100484609603882,,0.7897840738296509,,0.7778902053833008,,0.7745512127876282,,0.7772277593612671,,563.9024047851562,,560.0386962890625,,564.7252807617188,,555.4710083007812,,551.2244262695312,,547.2654418945312,,545.619384765625,,545.851318359375,,549.9146118164062,,555.549072265625,,559.787109375,
