gene,pooled_mean_lfc_re,combined_pval,x,y,significant,insignificant,pos,neg,sig.pos,sig.neg,insig.pos,insig.neg,group
Col18a1,-0.2788041648791406,4.767083479990187e-10,-0.2788041648791406,9.32174724274851,True,False,False,True,False,True,False,False,sig.neg
Col1a1,-0.08582786076414313,0.05140975554906152,-0.08582786076414313,1.2889544611776282,False,True,False,True,False,False,False,True,insig.neg
Col1a2,-0.12289207059529739,0.0014427496608856733,-0.12289207059529739,2.8408090190990074,True,False,False,True,False,True,False,False,sig.neg
Col3a1,-0.0691422551372306,0.17834887392951687,-0.0691422551372306,0.7487296283931402,False,True,False,True,False,False,False,True,insig.neg
Col4a1,-0.10962900045787545,0.013624855673647353,-0.10962900045787545,1.8656680894528266,True,False,False,True,False,True,False,False,sig.neg
Col5a3,-0.08712883880228078,0.06050223591774405,-0.08712883880228078,1.2182285752848034,False,True,False,True,False,False,False,True,insig.neg
Col9a2,-0.016507024883246173,0.002470711661820792,-0.016507024883246173,2.6071779348839685,True,False,False,True,False,True,False,False,sig.neg
Coro2b,-0.09642978182658327,0.044281550412338624,-0.09642978182658327,1.3537771817468924,True,False,False,True,False,True,False,False,sig.neg
Cort,-0.08148873047357887,0.13354624969320583,-0.08148873047357887,0.8743683035274111,False,True,False,True,False,False,False,True,insig.neg
Cox6a2,-0.05078537821963157,0.021325475569208857,-0.05078537821963157,1.6711012750593743,True,False,False,True,False,True,False,False,sig.neg
Cp,0.10139900184510571,0.03954105966695959,0.10139900184510571,1.4029516961415534,True,False,True,False,True,False,False,False,sig.pos
Cpa3,-0.6099212574629551,5.788155161540824e-23,-0.6099212574629551,22.237459835379923,True,False,False,True,False,True,False,False,sig.neg
Cpb1,-0.11145167741551827,0.03495613278467313,-0.11145167741551827,1.4564766196067398,True,False,False,True,False,True,False,False,sig.neg
Cpe,-0.1150717287238305,0.012068229945799664,-0.1150717287238305,1.918356423452259,True,False,False,True,False,True,False,False,sig.neg
Cpeb1,-0.03494583973423198,0.43645704098465715,-0.03494583973423198,0.3600584960167111,False,True,False,True,False,False,False,True,insig.neg
Cpne3,-0.12038700294063208,0.0021518887697803326,-0.12038700294063208,2.667180180923435,True,False,False,True,False,True,False,False,sig.neg
Cpne5,-0.05272914618438673,0.3379697069258773,-0.05272914618438673,0.47112222488365174,False,True,False,True,False,False,False,True,insig.neg
Cpz,-0.06399167351047674,0.4020055771568864,-0.06399167351047674,0.3957679217621496,False,True,False,True,False,False,False,True,insig.neg
Crb3,-0.10711022031232306,0.033538448707985856,-0.10711022031232306,1.4744570291820034,True,False,False,True,False,True,False,False,sig.neg
Creb3l1,-0.18647331369785408,2.758898988658165e-05,-0.18647331369785408,4.559264200017893,True,False,False,True,False,True,False,False,sig.neg
Creb3l2,-0.25588614112955477,9.033988639221127e-08,-0.25588614112955477,7.044120459925463,True,False,False,True,False,True,False,False,sig.neg
Crebrf,-0.08512192608255947,0.07517569145464698,-0.08512192608255947,1.1239225686340744,False,True,False,True,False,False,False,True,insig.neg
Crip1,-0.3915807194682641,5.749855739924089e-15,-0.3915807194682641,14.240343051334866,True,False,False,True,False,True,False,False,sig.neg
