velo_g_4.0_training,step,velo_g_7.0_training,velo_f_7.0_training,sinkhorn_7.0_training,total_epochs,velo_f_4.0_training,sinkhorn_4.0_training,velo_ratio_7.0_training,epoch,velo_ratio_4.0_training,opt_param_group_lr,velo_f_4.0_validation,velo_f_7.0_validation,sinkhorn_7.0_validation,epoch_validation_loss,velo_g_4.0_validation,velo_ratio_7.0_validation,velo_g_7.0_validation,velo_ratio_4.0_validation,sinkhorn_4.0_validation,epoch_train_loss
,4,,,,,,,,2,,,,,,,,,,,,127.21686553955078
1.1845256090164185,5,1.1655277013778687,0.049211371690034866,125.59980773925781,3.0,0.051619213074445724,0.0,604.0670166015625,3,603.4009399414062,9.999999747378752e-05,,,,,,,,,,
1.0441871881484985,6,1.028398871421814,0.05778708681464195,142.82171630859375,3.0,0.0618281364440918,0.0,597.2201538085938,3,595.7447509765625,9.999999747378752e-05,,,,,,,,,,
,6,,,,3.0,,,,3,,9.999999747378752e-05,0.06655675172805786,0.06302417814731598,150.0960693359375,138.50079345703125,1.1202157735824585,596.6779174804688,1.1000698804855347,595.6452026367188,0.0,
,6,,,,,,,,3,,,,,,,,,,,,134.21075439453125
1.1472101211547852,7,1.127644419670105,0.06247260794043541,125.2893295288086,4.0,0.06694953888654709,0.0,597.6063842773438,4,596.1611938476562,9.999999747378752e-05,,,,,,,,,,
1.0875095129013062,8,1.0956916809082031,0.06951658427715302,145.79360961914062,4.0,0.07328076660633087,0.0,593.6798706054688,4,591.7620849609375,9.999999747378752e-05,,,,,,,,,,
,8,,,,4.0,,,,4,,9.999999747378752e-05,0.08170625567436218,0.07461098581552505,158.7240753173828,173.60829162597656,1.1574163436889648,592.2667846679688,1.1280133724212646,590.086669921875,0.0,
,8,,,,,,,,4,,,,,,,,,,,,135.54147338867188
1.1044576168060303,9,1.0781192779541016,0.07501078397035599,123.79850006103516,5.0,0.0816929042339325,0.0,590.6962890625,5,588.5638427734375,9.999999747378752e-05,,,,,,,,,,
1.1220537424087524,10,1.0779674053192139,0.08477996289730072,217.36032104492188,5.0,0.08904813975095749,0.0,586.2944946289062,5,585.948974609375,9.999999747378752e-05,,,,,,,,,,
,10,,,,5.0,,,,5,,9.999999747378752e-05,0.09655067324638367,0.08960601687431335,143.91427612304688,136.15708923339844,1.0899602174758911,583.0979614257812,1.0512558221817017,581.4866333007812,0.0,
,10,,,,,,,,5,,,,,,,,,,,,170.57940673828125
1.066725492477417,11,1.0386203527450562,0.08802613615989685,126.29734802246094,6.0,0.09651560336351395,0.0,583.341796875,6,580.5794067382812,9.999999747378752e-05,,,,,,,,,,
1.0311483144760132,12,1.0193114280700684,0.09875179082155228,136.52777099609375,6.0,0.10544997453689575,0.0,577.4981689453125,6,574.9135131835938,9.999999747378752e-05,,,,,,,,,,
,12,,,,6.0,,,,6,,9.999999747378752e-05,0.11244489252567291,0.10241924971342087,146.28378295898438,119.84122467041016,1.0603357553482056,575.8521118164062,1.023896336555481,572.938232421875,0.0,
,12,,,,,,,,6,,,,,,,,,,,,131.41256713867188
1.0396547317504883,13,1.009574294090271,0.10190480202436447,126.09548950195312,7.0,0.1116989254951477,0.0,575.5496826171875,7,572.43505859375,9.999999747378752e-05,,,,,,,,,,
1.0126533508300781,14,0.9594661593437195,0.11345988512039185,136.39718627929688,7.0,0.12197060883045197,0.0,567.271728515625,7,566.2275390625,9.999999747378752e-05,,,,,,,,,,
,14,,,,7.0,,,,7,,9.999999747378752e-05,0.12613750994205475,0.11739544570446014,129.71865844726562,122.33402252197266,0.9906097650527954,564.9754638671875,0.9539813995361328,562.9515380859375,0.0,
,14,,,,,,,,7,,,,,,,,,,,,131.246337890625
1.0212650299072266,15,0.9882133603096008,0.11784646660089493,126.25189208984375,8.0,0.12721969187259674,0.0,566.796142578125,8,564.2664794921875,9.999999747378752e-05,,,,,,,,,,
1.0329923629760742,16,0.956391453742981,0.1249682679772377,169.74615478515625,8.0,0.13805769383907318,0.0,561.3741455078125,8,559.9619750976562,9.999999747378752e-05,,,,,,,,,,
,16,,,,8.0,,,,8,,0.00010000000474974513,0.138521209359169,0.13287761807441711,171.0994873046875,146.36163330078125,1.0502746105194092,561.1063232421875,1.013141393661499,560.7500610351562,0.0,
,16,,,,,,,,8,,,,,,,,,,,,147.9990234375
0.9962558150291443,17,0.9593465328216553,0.13325868546962738,128.17288208007812,9.0,0.13914437592029572,0.0,557.4766235351562,9,557.1170654296875,9.999999747378752e-05,,,,,,,,,,
0.8041061162948608,18,0.780016303062439,0.1419977843761444,63.429908752441406,9.0,0.1475224792957306,0.0,537.2916870117188,9,536.6351318359375,9.999999747378752e-05,,,,,,,,,,
,18,,,,9.0,,,,9,,9.999999747378752e-05,0.1543976366519928,0.15171153843402863,135.8040008544922,105.07752990722656,0.9351016283035278,542.9280395507812,0.893491268157959,545.1357421875,0.0,
,18,,,,,,,,9,,,,,,,,,,,,95.8013916015625
0.9858498573303223,19,0.9511758089065552,0.15130659937858582,131.38790893554688,10.0,0.1529799848794937,0.0,547.9938354492188,10,549.820068359375,9.999999747378752e-05,,,,,,,,,,
1.0789951086044312,20,1.041742205619812,0.16070766746997833,126.90524291992188,10.0,0.16587013006210327,0.0,550.2457275390625,10,550.4999389648438,9.999999747378752e-05,,,,,,,,,,
,20,,,,10.0,,,,10,,9.999999747378752e-05,0.16522841155529022,0.16761961579322815,127.42141723632812,127.42142486572266,0.93634033203125,535.3697509765625,0.9002406001091003,539.8828735351562,0.0,
,20,,,,,,,,10,,,,,,,,,,,,129.14657592773438
0.9632347226142883,21,0.9232213497161865,0.16837303340435028,128.70755004882812,11.0,0.16519229114055634,0.0,537.1382446289062,11,542.1924438476562,9.999999747378752e-05,,,,,,,,,,
0.7879737615585327,22,0.8319762349128723,0.1839457005262375,59.91368103027344,11.0,0.15520040690898895,0.0,519.3408203125,11,530.398681640625,9.999999747378752e-05,,,,,,,,,,
,22,,,,11.0,,,,11,,9.999999747378752e-05,0.17771275341510773,0.18306316435337067,154.3041229248047,176.0634307861328,0.9984778165817261,534.1756591796875,0.9724267721176147,538.9981079101562,0.0,
,22,,,,,,,,11,,,,,,,,,,,,94.31061553955078
0.9601770639419556,23,0.9114846587181091,0.18329523503780365,134.38589477539062,12.0,0.17638413608074188,0.0,528.4962768554688,12,536.5247802734375,9.999999747378752e-05,,,,,,,,,,
0.9648857116699219,24,0.9963223934173584,0.1896231323480606,197.336181640625,12.0,0.1882195919752121,0.0,533.460693359375,12,531.2705688476562,9.999999747378752e-05,,,,,,,,,,
,24,,,,12.0,,,,12,,0.00010000000474974513,0.18768493831157684,0.19989359378814697,139.65072631835938,127.32910919189453,0.901767909526825,514.1509399414062,0.8600733876228333,525.25341796875,0.0,
,24,,,,,,,,12,,,,,,,,,,,,165.8610382080078
0.9367107152938843,25,0.8884347081184387,0.1998092085123062,134.28030395507812,13.0,0.18810997903347015,0.0,517.60791015625,13,528.6229858398438,9.999999747378752e-05,,,,,,,,,,
,25,,,,13.0,,,,13,,9.999999747378752e-05,0.1968649923801422,0.21044689416885376,145.8424530029297,168.96212768554688,0.938852071762085,510.6708679199219,0.8763091564178467,524.5465087890625,0.0,
,25,,,,,,,,13,,,,,,,,,,,,134.28030395507812
0.9388448596000671,26,0.8849577307701111,0.20988333225250244,136.9354248046875,14.0,0.19532780349254608,0.0,512.041015625,14,525.3029174804688,9.999999747378752e-05,,,,,,,,,,
,26,,,,14.0,,,,14,,0.00010000000474974513,0.20686884224414825,0.22043496370315552,146.93655395507812,147.40054321289062,0.891923189163208,503.4394836425781,0.861494779586792,514.1891479492188,0.0,
,26,,,,,,,,14,,,,,,,,,,,,136.9354248046875
0.9229840040206909,27,0.8649659156799316,0.2193300575017929,135.85548400878906,15.0,0.2025635540485382,0.0,504.6444091796875,15,520.08349609375,9.999999747378752e-05,,,,,,,,,,
0.8281685709953308,28,0.7936385273933411,0.22743792831897736,135.17529296875,15.0,0.212339386343956,0.0,489.9244689941406,15,503.3757629394531,9.999999747378752e-05,,,,,,,,,,
,28,,,,15.0,,,,15,,9.999999747378752e-05,0.2150920182466507,0.2369154840707779,177.46902465820312,177.46902465820312,0.9203146696090698,496.9678955078125,0.875123143196106,513.6044311523438,0.0,
,28,,,,,,,,15,,,,,,,,,,,,135.515380859375
0.9040496349334717,29,0.847832977771759,0.2370602935552597,138.60276794433594,16.0,0.21533969044685364,0.0,493.0143737792969,16,511.576416015625,9.999999747378752e-05,,,,,,,,,,
0.7807739973068237,30,0.7154419422149658,0.24597783386707306,118.24063110351562,16.0,0.2260342836380005,0.0,464.9144592285156,16,488.63092041015625,9.999999747378752e-05,,,,,,,,,,
,30,,,,16.0,,,,16,,9.999999747378752e-05,0.22407881915569305,0.25551465153694153,164.6409912109375,143.45419311523438,0.8907788991928101,481.5085754394531,0.8369605541229248,505.4637756347656,0.0,
,30,,,,,,,,16,,,,,,,,,,,,128.42169189453125
0.895385205745697,31,0.8345971703529358,0.25568971037864685,145.01333618164062,17.0,0.23019038140773773,0.0,481.20428466796875,17,503.066650390625,9.999999747378752e-05,,,,,,,,,,
0.9341709017753601,32,0.8399171829223633,0.26833391189575195,176.1256561279297,17.0,0.2407093495130539,0.0,475.46820068359375,17,502.80364990234375,9.999999747378752e-05,,,,,,,,,,
,32,,,,17.0,,,,17,,9.999999747378752e-05,0.23791220784187317,0.2730507552623749,160.8211212158203,170.96563720703125,0.8935919404029846,466.92156982421875,0.8050705790519714,498.9629821777344,0.0,
,32,,,,,,,,17,,,,,,,,,,,,160.56948852539062
0.8775099515914917,33,0.8117585182189941,0.2727592885494232,147.415283203125,18.0,0.2422211915254593,0.0,468.28509521484375,18,494.6031494140625,9.999999747378752e-05,,,,,,,,,,
0.9593647122383118,34,0.8937456607818604,0.2805650234222412,174.05511474609375,18.0,0.2553391754627228,0.0,477.89434814453125,18,499.0065612792969,9.999999747378752e-05,,,,,,,,,,
,34,,,,18.0,,,,18,,0.00010000000474974513,0.25661712884902954,0.28965112566947937,179.5538330078125,190.1134033203125,0.8853617310523987,460.5813293457031,0.8185203671455383,488.3558044433594,0.0,
,34,,,,,,,,18,,,,,,,,,,,,160.73519897460938
0.8700066804885864,35,0.8028061389923096,0.2877289056777954,150.40423583984375,19.0,0.25404009222984314,0.0,458.6434020996094,19,487.5273132324219,9.999999747378752e-05,,,,,,,,,,
0.9589319229125977,36,0.8087894916534424,0.30342790484428406,193.31101989746094,19.0,0.279413640499115,0.0,451.49322509765625,19,487.8002624511719,9.999999747378752e-05,,,,,,,,,,
,36,,,,19.0,,,,19,,0.00010000000474974513,0.26554074883461,0.30085843801498413,171.6220703125,169.80023193359375,0.8596643209457397,450.67877197265625,0.7982953786849976,480.0533752441406,0.0,
,36,,,,,,,,19,,,,,,,,,,,,171.85763549804688
0.8663034439086914,37,0.7875410318374634,0.3012653887271881,153.17869567871094,20.0,0.26393917202949524,0.0,448.3639831542969,20,481.9460754394531,9.999999747378752e-05,,,,,,,,,,
0.6069373488426208,38,0.5911004543304443,0.3093474209308624,137.44439697265625,20.0,0.2151753157377243,0.0,390.7178649902344,20,460.3056335449219,9.999999747378752e-05,,,,,,,,,,
,38,,,,20.0,,,,20,,0.00010000000474974513,0.27797263860702515,0.3152519762516022,161.6864013671875,167.72647094726562,0.7829769849777222,422.1384582519531,0.707814633846283,460.0452880859375,0.0,
,38,,,,,,,,20,,,,,,,,,,,,145.31155395507812
0.852535605430603,39,0.7676529884338379,0.31511154770851135,154.99575805664062,21.0,0.2744346559047699,0.0,436.60650634765625,21,474.4102478027344,9.999999747378752e-05,,,,,,,,,,
,39,,,,21.0,,,,21,,9.999999747378752e-05,0.2779267132282257,0.32377612590789795,158.5379180908203,155.16827392578125,0.8452962040901184,427.9258728027344,0.7506691217422485,471.4145202636719,0.0,
,39,,,,,,,,21,,,,,,,,,,,,154.99575805664062
0.8471608757972717,40,0.7566058039665222,0.32457298040390015,157.7096405029297,22.0,0.28285714983940125,0.0,428.9100646972656,22,469.2040100097656,9.999999747378752e-05,,,,,,,,,,
0.7103568315505981,41,0.7494261264801025,0.33433979749679565,127.41177368164062,22.0,0.310661643743515,0.0,421.83905029296875,22,425.4599609375,9.999999747378752e-05,,,,,,,,,,
,41,,,,22.0,,,,22,,9.999999747378752e-05,0.29497721791267395,0.3382202684879303,183.36563110351562,185.29747009277344,0.8750041127204895,418.75537109375,0.7455576062202454,467.80218505859375,0.0,
,41,,,,,,,,22,,,,,,,,,,,,142.56069946289062
0.8443177342414856,42,0.7480867505073547,0.3376024663448334,159.1288604736328,23.0,0.29153239727020264,0.0,419.72216796875,23,464.278564453125,9.999999747378752e-05,,,,,,,,,,
0.7221900820732117,43,0.6040420532226562,0.34919410943984985,184.25450134277344,23.0,0.297722190618515,0.0,369.37164306640625,23,435.87042236328125,9.999999747378752e-05,,,,,,,,,,
,43,,,,23.0,,,,23,,9.999999747378752e-05,0.3039281964302063,0.35434508323669434,184.18936157226562,204.50286865234375,0.8150672912597656,403.6816101074219,0.7219587564468384,452.461669921875,0.0,
,43,,,,,,,,23,,,,,,,,,,,,171.69168090820312
0.8295367956161499,44,0.7338837385177612,0.3543011248111725,165.44097900390625,24.0,0.306761234998703,0.0,406.91949462890625,24,453.7759704589844,9.999999747378752e-05,,,,,,,,,,
0.8144135475158691,45,0.7413228750228882,0.3680993616580963,235.45843505859375,24.0,0.3301006853580475,0.0,401.3836364746094,24,438.7670593261719,9.999999747378752e-05,,,,,,,,,,
,45,,,,24.0,,,,24,,9.999999747378752e-05,0.31316596269607544,0.3677314221858978,183.95826721191406,192.07827758789062,0.8161365389823914,395.1336975097656,0.7179414629936218,447.8612365722656,0.0,
,45,,,,,,,,24,,,,,,,,,,,,200.44970703125
0.820063591003418,46,0.716721773147583,0.36813339591026306,169.99925231933594,25.0,0.3154876232147217,0.0,394.5645751953125,25,447.44464111328125,9.999999747378752e-05,,,,,,,,,,
0.7594119310379028,47,0.6898042559623718,0.3691856563091278,241.84083557128906,25.0,0.3261905610561371,0.0,386.04254150390625,25,428.6844177246094,9.999999747378752e-05,,,,,,,,,,
,47,,,,25.0,,,,25,,9.999999747378752e-05,0.3258262574672699,0.3828348219394684,197.0074462890625,169.76939392089844,0.785854697227478,379.6354064941406,0.6943037509918213,434.80352783203125,0.0,
,47,,,,,,,,25,,,,,,,,,,,,205.9200439453125
0.8214946389198303,48,0.7112264037132263,0.38212335109710693,173.22718811035156,26.0,0.32808777689933777,0.0,385.2293701171875,26,441.2608642578125,9.999999747378752e-05,,,,,,,,,,
0.7564781904220581,49,0.6264605522155762,0.39056453108787537,165.10556030273438,26.0,0.32604873180389404,0.0,352.1453552246094,26,428.07244873046875,9.999999747378752e-05,,,,,,,,,,
,49,,,,26.0,,,,26,,9.999999747378752e-05,0.34088337421417236,0.3977518081665039,192.38478088378906,204.033935546875,0.8076313734054565,364.54693603515625,0.6734065413475037,431.72802734375,0.0,
,49,,,,,,,,26,,,,,,,,,,,,169.1663818359375
0.8095325827598572,50,0.6970049142837524,0.3975783884525299,180.09426879882812,27.0,0.34100621938705444,0.0,372.33184814453125,27,432.12493896484375,9.999999747378752e-05,,,,,,,,,,
0.7594809532165527,51,0.6319739818572998,0.40649017691612244,250.04989624023438,27.0,0.3248074948787689,0.0,344.76800537109375,27,429.4549560546875,9.999999747378752e-05,,,,,,,,,,
,51,,,,27.0,,,,27,,0.00010000000474974513,0.35225409269332886,0.4113357961177826,192.30860900878906,175.03466796875,0.7609978318214417,350.1751403808594,0.6544831991195679,414.964111328125,0.0,
,51,,,,,,,,27,,,,,,,,,,,,215.07208251953125
0.8019907474517822,52,0.6798164248466492,0.41184136271476746,183.13616943359375,28.0,0.35223016142845154,0.0,358.79461669921875,28,424.6918640136719,9.999999747378752e-05,,,,,,,,,,
0.7500361800193787,53,0.6608235836029053,0.4210332930088043,212.80224609375,28.0,0.38258692622184753,0.0,347.0268859863281,28,395.9736633300781,9.999999747378752e-05,,,,,,,,,,
,53,,,,28.0,,,,28,,9.999999747378752e-05,0.36819329857826233,0.424765408039093,202.96340942382812,189.89361572265625,0.7866552472114563,347.13934326171875,0.6670489311218262,412.89300537109375,0.0,
,53,,,,,,,,28,,,,,,,,,,,,197.96920776367188
0.7929598689079285,54,0.6658399105072021,0.4248252511024475,187.99636840820312,29.0,0.36420682072639465,0.0,346.6935729980469,29,416.4454345703125,9.999999747378752e-05,,,,,,,,,,
0.6525468826293945,55,0.5696030855178833,0.43210354447364807,418.2489013671875,29.0,0.39569196105003357,0.0,303.24578857421875,29,358.5793151855469,9.999999747378752e-05,,,,,,,,,,
,55,,,,29.0,,,,29,,9.999999747378752e-05,0.38109782338142395,0.43854132294654846,200.31187438964844,200.31187438964844,0.7750372290611267,322.94671630859375,0.6238778233528137,403.3206787109375,0.0,
,55,,,,,,,,29,,,,,,,,,,,,303.12261962890625
0.7833172678947449,56,0.6565216779708862,0.43832141160964966,191.01177978515625,30.0,0.3744458258152008,0.0,335.7536315917969,30,408.8380432128906,9.999999747378752e-05,,,,,,,,,,
0.7881723642349243,57,0.6314311027526855,0.44541215896606445,171.754638671875,30.0,0.40226903557777405,0.0,322.05853271484375,30,395.8579406738281,9.999999747378752e-05,,,,,,,,,,
,57,,,,30.0,,,,30,,9.999999747378752e-05,0.3849150538444519,0.451571524143219,205.3697052001953,210.78448486328125,0.7968109250068665,325.5055847167969,0.648984432220459,406.7799987792969,0.0,
,57,,,,,,,,30,,,,,,,,,,,,181.38320922851562
0.7750684022903442,58,0.643768310546875,0.4524237811565399,197.4290313720703,31.0,0.3887356221675873,0.0,323.00201416015625,31,399.3802185058594,9.999999747378752e-05,,,,,,,,,,
1.0933623313903809,59,0.879220724105835,0.45461389422416687,226.337158203125,31.0,0.3362746834754944,0.0,393.2032775878906,31,480.6792297363281,9.999999747378752e-05,,,,,,,,,,
,59,,,,31.0,,,,31,,9.999999747378752e-05,0.40531376004219055,0.46374621987342834,228.64195251464844,227.59786987304688,0.7787368297576904,319.0939636230469,0.6502082347869873,391.4566955566406,0.0,
,59,,,,,,,,31,,,,,,,,,,,,211.88308715820312
0.7748107314109802,60,0.6343438029289246,0.4642643928527832,197.8031005859375,32.0,0.39421990513801575,0.0,312.62432861328125,32,396.4897155761719,9.999999747378752e-05,,,,,,,,,,
0.7079199552536011,61,0.6054264307022095,0.47300347685813904,198.50881958007812,32.0,0.4083154797554016,0.0,295.40216064453125,32,369.8767395019531,9.999999747378752e-05,,,,,,,,,,
,61,,,,32.0,,,,32,,9.999999747378752e-05,0.40549027919769287,0.474273681640625,211.8877716064453,195.20639038085938,0.7666052579879761,299.4960021972656,0.6164313554763794,388.5158996582031,0.0,
,61,,,,,,,,32,,,,,,,,,,,,198.1559600830078
0.7591285705566406,62,0.6197024583816528,0.47617822885513306,203.55795288085938,33.0,0.4073219299316406,0.0,299.844482421875,33,385.5076904296875,9.999999747378752e-05,,,,,,,,,,
0.8161551356315613,63,0.6223823428153992,0.4850018620491028,215.9830322265625,33.0,0.40152707695961,0.0,296.09228515625,33,403.2168884277344,9.999999747378752e-05,,,,,,,,,,
,63,,,,33.0,,,,33,,9.999999747378752e-05,0.43039968609809875,0.49092239141464233,227.28016662597656,213.45928955078125,0.7168136835098267,284.541748046875,0.6037386059761047,360.83453369140625,0.0,
,63,,,,,,,,33,,,,,,,,,,,,209.77049255371094
0.7583713531494141,64,0.6121618151664734,0.49012619256973267,212.11358642578125,34.0,0.4229663908481598,0.0,288.7796936035156,34,377.2413024902344,9.999999747378752e-05,,,,,,,,,,
0.6833579540252686,65,0.5672425031661987,0.49320003390312195,191.3909912109375,34.0,0.4422565996646881,0.0,265.8630065917969,34,343.29364013671875,9.999999747378752e-05,,,,,,,,,,
,65,,,,34.0,,,,34,,0.00010000000474974513,0.44888949394226074,0.5020918846130371,212.9034423828125,210.66851806640625,0.7331564426422119,271.8500061035156,0.589968740940094,356.3487243652344,0.0,
,65,,,,,,,,34,,,,,,,,,,,,201.75228881835938
0.7499325275421143,66,0.6016284227371216,0.501539409160614,216.5889892578125,35.0,0.43366923928260803,0.0,277.6767272949219,35,369.30169677734375,9.999999747378752e-05,,,,,,,,,,
0.9996428489685059,67,0.7752026319503784,0.5108195543289185,322.5779724121094,35.0,0.43735742568969727,0.0,338.94659423828125,35,425.385009765625,9.999999747378752e-05,,,,,,,,,,
,67,,,,35.0,,,,35,,0.00010000000474974513,0.4461226165294647,0.5117012858390808,254.95053100585938,240.29019165039062,0.6928197145462036,249.6941680908203,0.5563850998878479,344.21905517578125,0.0,
,67,,,,,,,,35,,,,,,,,,,,,269.58349609375
0.7451755404472351,68,0.591469407081604,0.5118189454078674,218.7369384765625,36.0,0.4420797824859619,0.0,267.21307373046875,36,363.5672912597656,9.999999747378752e-05,,,,,,,,,,
0.988344669342041,69,0.5598552227020264,0.5227422714233398,344.1664733886719,36.0,0.5418964624404907,0.0,245.32652282714844,36,380.91839599609375,9.999999747378752e-05,,,,,,,,,,
,69,,,,36.0,,,,36,,0.00010000000474974513,0.42696359753608704,0.5214563012123108,237.88125610351562,216.8267822265625,0.7201105356216431,263.9680480957031,0.5958223938941956,363.616943359375,0.0,
,69,,,,,,,,36,,,,,,,,,,,,281.45172119140625
0.7377615571022034,70,0.5805330276489258,0.522209107875824,221.7806396484375,37.0,0.44927912950515747,0.0,256.149169921875,37,357.5971374511719,9.999999747378752e-05,,,,,,,,,,
0.7041199803352356,71,0.5656635761260986,0.529775083065033,275.1494140625,37.0,0.4731101095676422,0.0,244.43601989746094,37,334.18878173828125,9.999999747378752e-05,,,,,,,,,,
,71,,,,37.0,,,,37,,0.00010000000474974513,0.4459684491157532,0.5337238311767578,238.74339294433594,241.4537353515625,0.7962976098060608,261.5577392578125,0.6048763394355774,375.92987060546875,0.0,
,71,,,,,,,,37,,,,,,,,,,,,248.46502685546875
0.7382392883300781,72,0.5759710073471069,0.5332488417625427,232.15284729003906,38.0,0.4612525999546051,0.0,247.80242919921875,38,351.63714599609375,9.999999747378752e-05,,,,,,,,,,
,72,,,,38.0,,,,38,,0.00010000000474974513,0.4699857234954834,0.53997403383255,263.6997985839844,256.74652099609375,0.7168155312538147,239.91700744628906,0.5679059028625488,340.0340881347656,0.0,
,72,,,,,,,,38,,,,,,,,,,,,232.15284729003906
0.7288727760314941,73,0.5635768175125122,0.5398435592651367,230.0930633544922,39.0,0.46622157096862793,0.0,237.81089782714844,39,346.0911865234375,9.999999747378752e-05,,,,,,,,,,
0.6903221011161804,74,0.4866563081741333,0.5464438796043396,261.4636535644531,39.0,0.5033590793609619,0.0,189.65318298339844,39,313.5854797363281,9.999999747378752e-05,,,,,,,,,,
,74,,,,39.0,,,,39,,9.999999747378752e-05,0.4603852331638336,0.5513339042663574,204.7530517578125,195.24209594726562,0.7186952829360962,223.41685485839844,0.5486829280853271,345.6134338378906,0.0,
,74,,,,,,,,39,,,,,,,,,,,,245.77835083007812
0.7138752341270447,75,0.5523049831390381,0.5517511367797852,235.38900756835938,40.0,0.48075804114341736,0.0,225.30093383789062,40,333.6291198730469,9.999999747378752e-05,,,,,,,,,,
0.7598166465759277,76,0.5846670866012573,0.5581256747245789,285.02764892578125,40.0,0.47281938791275024,0.0,238.82484436035156,40,352.58294677734375,9.999999747378752e-05,,,,,,,,,,
,76,,,,40.0,,,,40,,9.999999747378752e-05,0.48740872740745544,0.5619539022445679,255.2412872314453,245.15621948242188,0.6890459060668945,213.9640655517578,0.5418248772621155,321.3681335449219,0.0,
,76,,,,,,,,40,,,,,,,,,,,,260.20831298828125
0.7200319170951843,77,0.5492025017738342,0.5625989437103271,242.21774291992188,41.0,0.49029070138931274,0.0,217.7417449951172,41,330.90185546875,9.999999747378752e-05,,,,,,,,,,
0.8045241236686707,78,0.6038059592247009,0.5636639595031738,296.662109375,41.0,0.49244117736816406,0.0,245.38645935058594,41,356.42041015625,9.999999747378752e-05,,,,,,,,,,
,78,,,,41.0,,,,41,,0.00010000000474974513,0.49952852725982666,0.5738831758499146,258.79150390625,240.44064331054688,0.6534723043441772,190.0181427001953,0.5117072463035583,301.2021179199219,0.0,
,78,,,,,,,,41,,,,,,,,,,,,269.43994140625
0.7156757712364197,79,0.5396846532821655,0.574457585811615,247.20848083496094,42.0,0.5007779002189636,0.0,206.08558654785156,42,324.0981750488281,9.999999747378752e-05,,,,,,,,,,
0.6324021816253662,80,0.512610912322998,0.5813204646110535,416.0699768066406,42.0,0.5346877574920654,0.0,186.58509826660156,42,273.7413635253906,9.999999747378752e-05,,,,,,,,,,
,80,,,,42.0,,,,42,,9.999999747378752e-05,0.5037600994110107,0.5831491947174072,261.8848876953125,259.4004211425781,0.680722713470459,201.4613494873047,0.5396623015403748,309.6407165527344,0.0,
,80,,,,,,,,42,,,,,,,,,,,,331.63922119140625
0.6978483200073242,81,0.5243508815765381,0.5834438800811768,251.57742309570312,43.0,0.507422685623169,0.0,192.4608154296875,43,314.3086853027344,9.999999747378752e-05,,,,,,,,,,
,81,,,,43.0,,,,43,,9.999999747378752e-05,0.530464768409729,0.5902264714241028,301.0257568359375,301.0257568359375,0.6875199675559998,182.54837036132812,0.5137338638305664,298.74951171875,0.0,
,81,,,,,,,,43,,,,,,,,,,,,251.57742309570312
0.6964495778083801,82,0.5193465352058411,0.5894008874893188,253.84719848632812,44.0,0.5159289240837097,0.0,186.3527069091797,44,309.4789123535156,9.999999747378752e-05,,,,,,,,,,
0.6909756660461426,83,0.47717100381851196,0.5963107943534851,238.7413330078125,44.0,0.4999995827674866,0.0,156.33013916015625,44,315.55474853515625,9.999999747378752e-05,,,,,,,,,,
