epoch,epoch_train_loss,epoch_validation_loss,opt_param_group_lr,sinkhorn_0.0_training,sinkhorn_0.0_validation,sinkhorn_1.0_training,sinkhorn_1.0_validation,sinkhorn_10.0_training,sinkhorn_10.0_validation,sinkhorn_2.0_training,sinkhorn_2.0_validation,sinkhorn_3.0_training,sinkhorn_3.0_validation,sinkhorn_4.0_training,sinkhorn_4.0_validation,sinkhorn_5.0_training,sinkhorn_5.0_validation,sinkhorn_6.0_training,sinkhorn_6.0_validation,sinkhorn_7.0_training,sinkhorn_7.0_validation,sinkhorn_8.0_training,sinkhorn_8.0_validation,sinkhorn_9.0_training,sinkhorn_9.0_validation,step,total_epochs,velo_f_0.0_training,velo_f_0.0_validation,velo_f_1.0_training,velo_f_1.0_validation,velo_f_10.0_training,velo_f_10.0_validation,velo_f_2.0_training,velo_f_2.0_validation,velo_f_3.0_training,velo_f_3.0_validation,velo_f_4.0_training,velo_f_4.0_validation,velo_f_5.0_training,velo_f_5.0_validation,velo_f_6.0_training,velo_f_6.0_validation,velo_f_7.0_training,velo_f_7.0_validation,velo_f_8.0_training,velo_f_8.0_validation,velo_f_9.0_training,velo_f_9.0_validation,velo_g_0.0_training,velo_g_0.0_validation,velo_g_1.0_training,velo_g_1.0_validation,velo_g_10.0_training,velo_g_10.0_validation,velo_g_2.0_training,velo_g_2.0_validation,velo_g_3.0_training,velo_g_3.0_validation,velo_g_4.0_training,velo_g_4.0_validation,velo_g_5.0_training,velo_g_5.0_validation,velo_g_6.0_training,velo_g_6.0_validation,velo_g_7.0_training,velo_g_7.0_validation,velo_g_8.0_training,velo_g_8.0_validation,velo_g_9.0_training,velo_g_9.0_validation,velo_ratio_0.0_training,velo_ratio_0.0_validation,velo_ratio_1.0_training,velo_ratio_1.0_validation,velo_ratio_10.0_training,velo_ratio_10.0_validation,velo_ratio_2.0_training,velo_ratio_2.0_validation,velo_ratio_3.0_training,velo_ratio_3.0_validation,velo_ratio_4.0_training,velo_ratio_4.0_validation,velo_ratio_5.0_training,velo_ratio_5.0_validation,velo_ratio_6.0_training,velo_ratio_6.0_validation,velo_ratio_7.0_training,velo_ratio_7.0_validation,velo_ratio_8.0_training,velo_ratio_8.0_validation,velo_ratio_9.0_training,velo_ratio_9.0_validation
450,,,9.999999747378752e-05,0.0,,125.66212463378906,,232.7415313720703,,115.99011993408203,,111.22250366210938,,117.02154541015625,,123.52055358886719,,120.7961654663086,,135.07534790039062,,154.6402130126953,,208.2186279296875,,1351,450.0,0.12035741657018661,,0.11605793237686157,,0.10861144214868546,,0.11732502281665802,,0.1162964254617691,,0.1132492795586586,,0.110953688621521,,0.1082104966044426,,0.10790278017520905,,0.10752435028553009,,0.10816702991724014,,0.05071417987346649,,0.05031084269285202,,0.08278005570173264,,0.05388092249631882,,0.05616796389222145,,0.05981776863336563,,0.0623193234205246,,0.0658055990934372,,0.06976732611656189,,0.07363282144069672,,0.07735830545425415,,1.6065621376037598,,3.7319467067718506,,141.12289428710938,,10.401439666748047,,18.446029663085938,,36.81600570678711,,51.78157043457031,,73.20572662353516,,90.89543151855469,,108.102294921875,,121.3830795288086,
450,,,9.999999747378752e-05,0.0,,119.7149887084961,,252.35324096679688,,115.1031494140625,,108.6716537475586,,117.32586669921875,,117.12944793701172,,126.05170440673828,,137.28753662109375,,166.34390258789062,,204.9512939453125,,1352,450.0,0.11937327682971954,,0.11516111344099045,,0.10856323689222336,,0.11657129973173141,,0.11481795459985733,,0.11172520369291306,,0.10991684347391129,,0.10689689964056015,,0.10767896473407745,,0.10731587558984756,,0.10874070972204208,,0.04853859171271324,,0.04517684504389763,,0.04326833039522171,,0.04546837508678436,,0.044773977249860764,,0.04359571263194084,,0.04237063601613045,,0.041507236659526825,,0.041604816913604736,,0.04234493151307106,,0.0425114706158638,,0.16526074707508087,,0.24125820398330688,,0.008225047029554844,,0.40689921379089355,,0.41461262106895447,,0.39384132623672485,,0.8868904709815979,,0.5682121515274048,,0.7768114805221558,,0.1178295910358429,,0.33540889620780945,
450,,1762.84326171875,9.999999747378752e-05,,,,0.0,,312.705810546875,,84.36152648925781,,103.9129638671875,,141.14822387695312,,157.97332763671875,,221.9449005126953,,181.9928741455078,,258.14337158203125,,300.66033935546875,1352,450.0,,,,0.09340416640043259,,0.10529406368732452,,0.0914069339632988,,0.08875951170921326,,0.08995520323514938,,0.09287996590137482,,0.09508068859577179,,0.09853412955999374,,0.10074801743030548,,0.10322665423154831,,,,0.5148085951805115,,0.4629054367542267,,0.502178430557251,,0.4890684187412262,,0.4799889624118805,,0.4748513400554657,,0.4703732132911682,,0.46524128317832947,,0.46190160512924194,,0.4614105224609375,,,,537.5745239257812,,516.4421997070312,,537.302734375,,537.55029296875,,534.8067626953125,,531.0269165039062,,528.0165405273438,,523.5897827148438,,520.6995239257812,,518.1451416015625
450,1450.1259765625,,,,,,,,,,,,,,,,,,,,,,,,,1352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,,,9.999999747378752e-05,0.0,,130.79913330078125,,225.988037109375,,121.49127960205078,,117.68968200683594,,115.655517578125,,113.77369689941406,,128.15298461914062,,140.30148315429688,,150.1175079345703,,195.42828369140625,,1353,451.0,0.12284646183252335,,0.11869462579488754,,0.10816147178411484,,0.12013754993677139,,0.11896669864654541,,0.1149299368262291,,0.1125762015581131,,0.10946338623762131,,0.10886865109205246,,0.10752213001251221,,0.1073717400431633,,0.05192510411143303,,0.05256126821041107,,0.07345648109912872,,0.055693525820970535,,0.05579467862844467,,0.05848012864589691,,0.06067023053765297,,0.06333306431770325,,0.0660158172249794,,0.06825685501098633,,0.06934816390275955,,1.7999045848846436,,5.846012592315674,,105.5845718383789,,11.756752014160156,,13.525981903076172,,28.59235191345215,,41.53252410888672,,59.54026412963867,,72.39801788330078,,85.51483917236328,,90.57334899902344,
451,,,9.999999747378752e-05,0.0,,141.52474975585938,,230.94528198242188,,130.1627960205078,,126.50682067871094,,124.40934753417969,,122.06616973876953,,113.7231216430664,,128.12428283691406,,139.267333984375,,193.59075927734375,,1354,451.0,0.12401892989873886,,0.11879818886518478,,0.10792610794305801,,0.12047195434570312,,0.11882946640253067,,0.11557602137327194,,0.11290442943572998,,0.1096855029463768,,0.1092628464102745,,0.1076730489730835,,0.10777105391025543,,0.049601465463638306,,0.04771414399147034,,0.04012148454785347,,0.047747984528541565,,0.044950101524591446,,0.043836768716573715,,0.043624937534332275,,0.042267706245183945,,0.040674082934856415,,0.039747871458530426,,0.03890649974346161,,9.473984391661361e-06,,0.01042497344315052,,3.6093499660491943,,0.05326584726572037,,2.0616986751556396,,1.8634626865386963,,0.7756478190422058,,0.9028629660606384,,3.4708240032196045,,4.363959789276123,,7.29006290435791,
451,,,9.999999747378752e-05,0.0,,137.95867919921875,,220.50083923339844,,131.95016479492188,,116.54560852050781,,128.42347717285156,,123.62923431396484,,119.14570617675781,,126.40303039550781,,134.87185668945312,,204.3414764404297,,1355,451.0,0.12142627686262131,,0.11628913134336472,,0.10499643534421921,,0.11773798614740372,,0.11606043577194214,,0.11275261640548706,,0.11033119261264801,,0.10722166299819946,,0.10633255541324615,,0.1050180122256279,,0.10441563278436661,,0.05133920535445213,,0.05163996294140816,,0.07246340066194534,,0.05511951819062233,,0.05547739192843437,,0.05876602604985237,,0.062374312430620193,,0.06510165333747864,,0.06694228202104568,,0.06830665469169617,,0.06934081017971039,,1.8177392482757568,,6.15431022644043,,110.46890258789062,,13.246047973632812,,16.643850326538086,,33.79444885253906,,53.45711135864258,,72.76290130615234,,83.09754180908203,,92.65039825439453,,98.8369369506836,
451,,1758.42138671875,9.999999747378752e-05,,,,0.0,,281.20489501953125,,105.10781860351562,,110.53699493408203,,116.82585144042969,,178.09527587890625,,164.82882690429688,,273.70672607421875,,256.08331298828125,,272.03173828125,1355,451.0,,,,0.10057590901851654,,0.11070225387811661,,0.09679800271987915,,0.09523855149745941,,0.09481360763311386,,0.09686242789030075,,0.09883072972297668,,0.10184234380722046,,0.10464685410261154,,0.10741301625967026,,,,0.5819113850593567,,0.5046687722206116,,0.5655534267425537,,0.5514740347862244,,0.5368934273719788,,0.5289047360420227,,0.5208836793899536,,0.5142844915390015,,0.5070710778236389,,0.5053806304931641,,,,541.5686645507812,,520.1336059570312,,542.351318359375,,541.63330078125,,539.8203125,,536.78515625,,533.731689453125,,529.9078979492188,,526.0714721679688,,523.247802734375
451,1444.49609375,,,,,,,,,,,,,,,,,,,,,,,,,1355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,,,9.999999747378752e-05,0.0,,109.81438446044922,,214.4154815673828,,111.2562026977539,,105.31678771972656,,115.7844467163086,,113.63795471191406,,118.71588134765625,,133.46026611328125,,149.89137268066406,,212.18699645996094,,1356,452.0,0.11868280172348022,,0.11364065855741501,,0.10516581684350967,,0.11442092806100845,,0.11272268742322922,,0.1094459816813469,,0.10686508566141129,,0.10393045097589493,,0.1041693463921547,,0.10385792702436447,,0.10475527495145798,,0.04782211035490036,,0.04564560949802399,,0.04720984771847725,,0.04704921692609787,,0.04657002165913582,,0.04675568640232086,,0.04709339886903763,,0.04626122862100601,,0.045838404446840286,,0.046268850564956665,,0.046533506363630295,,0.03328532725572586,,0.010754711925983429,,7.418832778930664,,0.46319904923439026,,0.6320433020591736,,2.534280300140381,,5.326133728027344,,6.421184539794922,,5.174061298370361,,6.519759654998779,,6.191165924072266,
452,,,9.999999747378752e-05,0.0,,114.08889770507812,,223.6190948486328,,124.68870544433594,,115.26805114746094,,118.53034973144531,,121.64474487304688,,127.14007568359375,,125.25074005126953,,152.4498291015625,,198.16366577148438,,1357,452.0,0.11958795040845871,,0.11555048078298569,,0.10891115665435791,,0.11712081730365753,,0.11548562347888947,,0.11296307295560837,,0.11083109676837921,,0.1075773760676384,,0.10858134180307388,,0.1081826314330101,,0.10883364826440811,,0.04870769381523132,,0.0459086075425148,,0.03951685503125191,,0.04591267555952072,,0.04519762098789215,,0.04247100651264191,,0.0403551422059536,,0.03856880962848663,,0.038597263395786285,,0.039094943553209305,,0.03867201507091522,,0.20055274665355682,,0.028790533542633057,,6.557106018066406,,0.25956404209136963,,0.3038896918296814,,2.552615165710449,,6.070972919464111,,8.365543365478516,,9.808647155761719,,7.138360500335693,,9.876818656921387,
452,,,9.999999747378752e-05,0.0,,113.16819763183594,,230.3525390625,,111.44698333740234,,103.1234130859375,,118.76168823242188,,115.905517578125,,132.49786376953125,,150.95150756835938,,155.30313110351562,,214.1238555908203,,1358,452.0,0.11836166679859161,,0.11449442058801651,,0.10635644197463989,,0.11539261788129807,,0.11382070928812027,,0.11177670210599899,,0.10819538682699203,,0.10472668707370758,,0.10584529489278793,,0.10541603714227676,,0.10587149113416672,,0.04929272457957268,,0.04895108938217163,,0.07276661694049835,,0.05192065238952637,,0.0544804148375988,,0.05449274554848671,,0.05566832795739174,,0.05734389275312424,,0.06124814972281456,,0.06552144885063171,,0.06860214471817017,,0.9761523604393005,,2.593536376953125,,107.8253173828125,,7.7017316818237305,,16.875329971313477,,20.14020347595215,,30.961244583129883,,45.38825607299805,,59.576988220214844,,79.40979766845703,,91.53362274169922,
452,,3121.122314453125,0.00010000000474974513,,0.0,,331.0921325683594,,232.98831176757812,,335.19097900390625,,315.53729248046875,,336.365234375,,346.0308837890625,,355.67681884765625,,308.18682861328125,,333.30517578125,,226.74853515625,1358,452.0,,0.13570617139339447,,0.14474058151245117,,0.13867424428462982,,0.15013651549816132,,0.1582372784614563,,0.15170137584209442,,0.1401325911283493,,0.13470642268657684,,0.14111851155757904,,0.1398434042930603,,0.13841907680034637,,0.04565398395061493,,0.05095205083489418,,0.04092969000339508,,0.05453162640333176,,0.054102543741464615,,0.04886915162205696,,0.04472682252526283,,0.04248371347784996,,0.03939543291926384,,0.03786299005150795,,0.03665158897638321,,22.325000762939453,,11.609105110168457,,78.87371063232422,,6.411062717437744,,18.042621612548828,,36.510101318359375,,40.078697204589844,,44.994319915771484,,117.09474182128906,,142.42185974121094,,162.9755401611328
452,1416.986328125,,,,,,,,,,,,,,,,,,,,,,,,,1358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,,,9.999999747378752e-05,0.0,,107.14381408691406,,239.2117919921875,,106.44445037841797,,102.84384155273438,,109.0447998046875,,108.13915252685547,,122.71800231933594,,141.91917419433594,,170.94039916992188,,236.34832763671875,,1359,453.0,0.12144918739795685,,0.1164284273982048,,0.10767572373151779,,0.11665286868810654,,0.11541546881198883,,0.11116963624954224,,0.10773775726556778,,0.1038932353258133,,0.10441304743289948,,0.10547655075788498,,0.10729465633630753,,0.04542086273431778,,0.043355587869882584,,0.039954084903001785,,0.045312970876693726,,0.0460343062877655,,0.044432155787944794,,0.04307417571544647,,0.04125901684165001,,0.04066728800535202,,0.040318362414836884,,0.03927048295736313,,3.022848606109619,,3.4384567737579346,,3.8019769191741943,,0.5532585382461548,,0.005129559431225061,,0.0004034781304653734,,0.0001475020544603467,,0.032665353268384933,,0.45555251836776733,,1.3477399349212646,,5.391502380371094,
453,,,9.999999747378752e-05,0.0,,104.15550231933594,,255.32225036621094,,109.16571044921875,,103.94469451904297,,115.9741439819336,,108.70098876953125,,128.49588012695312,,135.09715270996094,,166.091064453125,,224.81333923339844,,1360,453.0,0.11956262588500977,,0.11422016471624374,,0.1051948294043541,,0.11427807807922363,,0.11289741843938828,,0.11040335893630981,,0.10497939586639404,,0.10172335058450699,,0.10186781734228134,,0.10295557230710983,,0.10351788252592087,,0.049382664263248444,,0.048431359231472015,,0.07432984560728073,,0.05213307961821556,,0.053978994488716125,,0.05469265952706337,,0.055694207549095154,,0.05674837529659271,,0.06011470779776573,,0.06383799016475677,,0.06612525880336761,,0.621800422668457,,2.0052623748779297,,117.66966247558594,,9.483600616455078,,16.686695098876953,,23.17326545715332,,37.83173751831055,,50.0509147644043,,64.87379455566406,,78.71887969970703,,87.33245086669922,
453,,,9.999999747378752e-05,0.0,,106.95048522949219,,236.48886108398438,,109.9783935546875,,110.06416320800781,,115.5029067993164,,114.47813415527344,,124.7327651977539,,137.0071563720703,,158.6331787109375,,222.3102569580078,,1361,453.0,0.12042789906263351,,0.11561465263366699,,0.10721432417631149,,0.11592841148376465,,0.11455252021551132,,0.11060061305761337,,0.10727997124195099,,0.10373125225305557,,0.10400020331144333,,0.10530006140470505,,0.10661298036575317,,0.047776248306035995,,0.045009344816207886,,0.043952763080596924,,0.04585423693060875,,0.046039436012506485,,0.04477929323911667,,0.04371415823698044,,0.04253925383090973,,0.0422183983027935,,0.04270884022116661,,0.042400773614645004,,0.04270295053720474,,0.4717079997062683,,0.3683527708053589,,0.07949122786521912,,0.014067971147596836,,0.09056863188743591,,0.21045878529548645,,0.37843412160873413,,0.1340598165988922,,0.11879564076662064,,0.02076829969882965,
453,,1540.96484375,9.999999747378752e-05,,,,0.0,,234.366455078125,,68.71044158935547,,74.98319244384766,,97.83879089355469,,116.38434600830078,,175.20242309570312,,243.54827880859375,,255.07461547851562,,274.8561706542969,1361,453.0,,,,0.09639280289411545,,0.10469000786542892,,0.09233372658491135,,0.09127623587846756,,0.09142498672008514,,0.09046956151723862,,0.09173289686441422,,0.09340064227581024,,0.09583070129156113,,0.10063981264829636,,,,0.44619667530059814,,0.414555162191391,,0.4323398172855377,,0.4211888015270233,,0.41816824674606323,,0.41507992148399353,,0.41382184624671936,,0.41065868735313416,,0.4105478525161743,,0.4094042181968689,,,,521.6510009765625,,505.1094665527344,,522.77734375,,521.3408203125,,520.4639892578125,,520.7720336914062,,519.0775756835938,,516.452392578125,,513.73779296875,,508.13275146484375
453,1444.2203369140625,,,,,,,,,,,,,,,,,,,,,,,,,1361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,,,9.999999747378752e-05,0.0,,106.35575866699219,,237.86489868164062,,104.6065902709961,,100.42394256591797,,114.08230590820312,,113.68265533447266,,127.58343505859375,,143.12997436523438,,168.61561584472656,,205.44537353515625,,1362,454.0,0.11876188963651657,,0.11465948075056076,,0.10436508804559708,,0.11533041298389435,,0.11369025707244873,,0.11038865894079208,,0.10743234306573868,,0.10400412231683731,,0.10458779335021973,,0.10413091629743576,,0.1044686958193779,,0.05163206160068512,,0.048881907016038895,,0.042778871953487396,,0.047779399901628494,,0.04498317465186119,,0.04361233860254288,,0.042042020708322525,,0.04055977240204811,,0.04005463048815727,,0.04091166704893112,,0.041752204298973083,,3.9936912059783936,,2.3826217651367188,,0.36432090401649475,,0.742863118648529,,0.07504996657371521,,0.09693042933940887,,0.3064315915107727,,0.41240182518959045,,1.234955906867981,,0.20486575365066528,,0.0004461178323253989,
454,,,9.999999747378752e-05,0.0,,110.00570678710938,,241.03323364257812,,108.53691864013672,,110.61270141601562,,116.61519622802734,,117.50232696533203,,119.78562927246094,,132.74554443359375,,164.35069274902344,,222.534423828125,,1363,454.0,0.11847838014364243,,0.11295095831155777,,0.10304206609725952,,0.11363444477319717,,0.11164206266403198,,0.10864537209272385,,0.10567107051610947,,0.10234393179416656,,0.1030099168419838,,0.10192026942968369,,0.102993443608284,,0.04672045260667801,,0.04597404599189758,,0.054726697504520416,,0.04678478091955185,,0.04729817062616348,,0.05003346502780914,,0.05167867988348007,,0.0528985932469368,,0.05391348525881767,,0.055211421102285385,,0.054611627012491226,,0.1288784146308899,,0.1862638294696808,,38.08762741088867,,0.5058566331863403,,1.94913649559021,,10.794235229492188,,20.723325729370117,,31.9542236328125,,34.73308563232422,,42.771636962890625,,37.70878982543945,
454,,,9.999999747378752e-05,0.0,,105.70761108398438,,261.469482421875,,107.16577911376953,,105.14277648925781,,113.02223205566406,,117.23274230957031,,127.26658630371094,,140.27914428710938,,172.74655151367188,,224.36541748046875,,1364,454.0,0.11827873438596725,,0.1131795197725296,,0.10380393266677856,,0.11353995651006699,,0.11180037260055542,,0.10805701464414597,,0.10596723854541779,,0.10230511426925659,,0.10291317850351334,,0.10255523025989532,,0.10352744162082672,,0.04569464549422264,,0.042912840843200684,,0.03904765471816063,,0.04325496405363083,,0.04319663718342781,,0.041975442320108414,,0.0413646474480629,,0.040190767496824265,,0.0391397662460804,,0.03956262767314911,,0.03905221074819565,,0.782508134841919,,1.8886401653289795,,2.5087709426879883,,1.560003638267517,,0.777450442314148,,0.5519186854362488,,0.38170894980430603,,0.2069147229194641,,1.6738256216049194,,0.8505420684814453,,2.2801222801208496,
454,,2535.103515625,9.999999747378752e-05,,0.0,,185.41722106933594,,412.47344970703125,,183.51747131347656,,136.74151611328125,,142.00384521484375,,241.00924682617188,,245.97781372070312,,279.3351745605469,,327.55914306640625,,381.0685729980469,1364,454.0,,0.08875086158514023,,0.08124671131372452,,0.06622739881277084,,0.07887578755617142,,0.07743745297193527,,0.07637384533882141,,0.07412921637296677,,0.07025217264890671,,0.07012692838907242,,0.06397149711847305,,0.06098979711532593,,0.04026786610484123,,0.03636857494711876,,0.0391717366874218,,0.03467481583356857,,0.031154369935393333,,0.024178680032491684,,0.022675741463899612,,0.026145674288272858,,0.02998136356472969,,0.033861830830574036,,0.03615620732307434,,8.760880470275879,,7.076603412628174,,65.4977035522461,,5.074733734130859,,0.02072228491306305,,43.39211654663086,,59.151145935058594,,3.4951093196868896,,2.5915400981903076,,37.308658599853516,,66.12264251708984
454,1446.6370849609375,,,,,,,,,,,,,,,,,,,,,,,,,1364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,,,9.999999747378752e-05,0.0,,94.68811798095703,,236.41171264648438,,98.78195190429688,,98.0653076171875,,112.49807739257812,,114.2533187866211,,140.9771728515625,,182.49514770507812,,197.71485900878906,,222.73992919921875,,1365,455.0,0.11459539085626602,,0.11235548555850983,,0.1032952293753624,,0.11290977150201797,,0.1117926612496376,,0.10833108425140381,,0.10563527792692184,,0.10187795013189316,,0.10335194319486618,,0.10274410247802734,,0.10279442369937897,,0.04792720451951027,,0.04538489133119583,,0.0624944232404232,,0.04821581393480301,,0.05047813430428505,,0.05019119754433632,,0.05074034631252289,,0.052452072501182556,,0.05402829870581627,,0.056139830499887466,,0.05809563398361206,,1.1874444484710693,,0.05946619063615799,,71.76273345947266,,2.5040526390075684,,8.14103889465332,,11.671235084533691,,17.482484817504883,,31.10230827331543,,34.46601486206055,,44.87039566040039,,53.37761688232422,
455,,,9.999999747378752e-05,0.0,,104.38728332519531,,232.57955932617188,,104.90186309814453,,103.05977630615234,,109.85009002685547,,116.82072448730469,,140.9667510986328,,164.18763732910156,,172.72596740722656,,208.6859893798828,,1366,455.0,0.11652801185846329,,0.11446622759103775,,0.10649979114532471,,0.11590617150068283,,0.11490272730588913,,0.11085217446088791,,0.10919018089771271,,0.10606559365987778,,0.10702084749937057,,0.10638562589883804,,0.10634032636880875,,0.048037730157375336,,0.0448615625500679,,0.04224560037255287,,0.045637186616659164,,0.04563194513320923,,0.04422105476260185,,0.04283113032579422,,0.041980065405368805,,0.04238089919090271,,0.04291965067386627,,0.04303895682096481,,0.5511537790298462,,0.2656729519367218,,0.04396453872323036,,0.15785354375839233,,0.032517287880182266,,0.004588314797729254,,0.24322959780693054,,0.07059945911169052,,0.06357556581497192,,0.04530028998851776,,0.08530901372432709,
455,,,9.999999747378752e-05,0.0,,100.3807373046875,,237.34259033203125,,104.12226104736328,,101.80857849121094,,113.72909545898438,,118.40071105957031,,141.65899658203125,,178.14529418945312,,193.03915405273438,,206.39923095703125,,1367,455.0,0.11423332989215851,,0.1124052181839943,,0.10420459508895874,,0.1134878620505333,,0.11246361583471298,,0.10902661085128784,,0.10644453763961792,,0.10363222658634186,,0.1045445129275322,,0.10366488993167877,,0.10348685830831528,,0.04888438060879707,,0.049397021532058716,,0.048766300082206726,,0.051432907581329346,,0.05223703384399414,,0.05216179043054581,,0.050962548702955246,,0.050251685082912445,,0.05079827830195427,,0.05022190883755684,,0.049581803381443024,,2.6632184982299805,,5.037935256958008,,13.190277099609375,,8.612906455993652,,12.044515609741211,,16.796695709228516,,16.91827392578125,,19.161304473876953,,19.533525466918945,,18.997678756713867,,17.040863037109375,
455,,2296.48291015625,9.999999747378752e-05,,,,0.0,,394.666015625,,194.7200927734375,,124.49866485595703,,126.80298614501953,,164.44683837890625,,203.63320922851562,,376.1473388671875,,333.79034423828125,,377.77752685546875,1367,455.0,,,,0.09443865716457367,,0.10143615305423737,,0.09184344857931137,,0.09056368470191956,,0.08906964957714081,,0.08790518343448639,,0.08901127427816391,,0.09235415607690811,,0.09686586260795593,,0.09986217319965363,,,,0.3374277651309967,,0.29377907514572144,,0.3250403106212616,,0.3174735903739929,,0.31067582964897156,,0.30571311712265015,,0.30293455719947815,,0.29970240592956543,,0.2960640490055084,,0.29274705052375793,,,,492.8941650390625,,464.2816162109375,,491.7039794921875,,490.50567626953125,,489.8712463378906,,489.497314453125,,486.7186279296875,,480.41937255859375,,472.1152648925781,,466.0758361816406
455,1483.9393310546875,,,,,,,,,,,,,,,,,,,,,,,,,1367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,,,9.999999747378752e-05,0.0,,152.00888061523438,,280.8101501464844,,151.79554748535156,,150.50669860839844,,156.66818237304688,,148.01046752929688,,118.93049621582031,,114.5371322631836,,146.80514526367188,,237.2534942626953,,1368,456.0,0.11893320083618164,,0.11089837551116943,,0.10446398705244064,,0.11244284361600876,,0.10978841036558151,,0.10920973122119904,,0.10717306286096573,,0.10546791553497314,,0.10434992611408234,,0.10494456440210342,,0.10492823272943497,,0.049562737345695496,,0.04817631095647812,,0.047281596809625626,,0.04735548049211502,,0.047640345990657806,,0.04661599546670914,,0.04740987718105316,,0.04701972007751465,,0.04615369066596031,,0.04675707221031189,,0.04659019410610199,,1.0070198774337769,,3.923269033432007,,8.44479751586914,,1.5764786005020142,,3.821014165878296,,2.472686290740967,,5.732955455780029,,6.6019697189331055,,5.715796947479248,,6.529869079589844,,6.142829418182373,
456,,,9.999999747378752e-05,0.0,,148.57931518554688,,278.36474609375,,142.59432983398438,,149.58322143554688,,156.29705810546875,,148.42613220214844,,116.3325424194336,,114.49851989746094,,150.55979919433594,,244.58642578125,,1369,456.0,0.11838097870349884,,0.11071816831827164,,0.10424601286649704,,0.11242740601301193,,0.10965367406606674,,0.10871350765228271,,0.10699985176324844,,0.10485640913248062,,0.10408339649438858,,0.10466086864471436,,0.10441968590021133,,0.04885129630565643,,0.04692893102765083,,0.046173177659511566,,0.04592275619506836,,0.044487133622169495,,0.043558478355407715,,0.042801838368177414,,0.04240962862968445,,0.04270418360829353,,0.04345272481441498,,0.04502232372760773,,0.5884056091308594,,1.9804034233093262,,5.870052337646484,,0.26847976446151733,,0.12362133711576462,,0.0017589814960956573,,1.2290968243178213e-06,,0.07580690830945969,,0.39298591017723083,,0.8351284861564636,,3.2657251358032227,
456,,,9.999999747378752e-05,0.0,,141.36700439453125,,265.45428466796875,,141.03253173828125,,142.64402770996094,,146.8211669921875,,144.78744506835938,,121.58726501464844,,121.01963806152344,,152.26181030273438,,245.69004821777344,,1370,456.0,0.11775564402341843,,0.10989242047071457,,0.10355382412672043,,0.11113633215427399,,0.10867340862751007,,0.10753940790891647,,0.10577906668186188,,0.10359158366918564,,0.10355266183614731,,0.10366828739643097,,0.10410454124212265,,0.046778399497270584,,0.04460933804512024,,0.045366667211055756,,0.04355587065219879,,0.04449313506484032,,0.043786194175481796,,0.04453018307685852,,0.04363812506198883,,0.04289288818836212,,0.04348001629114151,,0.04337560757994652,,0.029956674203276634,,0.13366378843784332,,4.726403713226318,,0.2660589814186096,,0.33090341091156006,,0.19349642097949982,,1.5513559579849243,,1.5906758308410645,,0.735905110836029,,1.339245080947876,,0.9985776543617249,
456,,1941.7984619140625,9.999999747378752e-05,,,,0.0,,364.59185791015625,,89.33087158203125,,109.62643432617188,,148.28973388671875,,148.92889404296875,,200.9727325439453,,283.0987548828125,,295.435791015625,,301.5234680175781,1370,456.0,,,,0.10184583067893982,,0.11089746654033661,,0.09786975383758545,,0.09718829393386841,,0.09847402572631836,,0.10060465335845947,,0.10264555364847183,,0.10487065464258194,,0.10655857622623444,,0.10896354168653488,,,,0.5080897212028503,,0.4684222936630249,,0.4929313063621521,,0.4838956296443939,,0.4768734872341156,,0.4722769856452942,,0.4709397852420807,,0.4665569067001343,,0.46654483675956726,,0.4673781096935272,,,,528.793701171875,,512.2315063476562,,529.6688842773438,,528.6111450195312,,526.0145263671875,,523.027587890625,,520.7711181640625,,517.66455078125,,516.016845703125,,513.866455078125
456,1643.2711181640625,,,,,,,,,,,,,,,,,,,,,,,,,1370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
